Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
22,0.43083587288856506,-2.9694249629974365,64.1544189453125,3.26565868297099,6.17330348095286,-106.82954240163265,12.599741,-10.602475,18.799004,5.4574065,-16.375338,0.0,-40.75819,-10.495598,-3.0110517,73.2899,-11.468685,0.0,-7.925234,5.29349,-6.8003387,7.818353,-20.486,1.6919965,26.831564,-35.458504,-73.83044,-9.160407,14.69386,-12.210748,8.935808,-26.178467,46.25426,-60.085136,-12.00786,14.353469,-0.13646866
23,0.39389604330062866,-3.262333631515503,64.11849975585938,3.0473976545933823,6.309261784110777,-106.75367105154722,12.725337,-10.4143305,18.707602,5.4598866,-16.514376,0.0,-41.072945,-9.972184,-3.9137785,71.20787,-11.845447,0.0,-8.010582,5.3768425,-6.5656457,7.7291603,-20.428614,1.107724,26.887184,-35.50717,-74.46535,-9.636976,14.852724,-12.210748,9.169291,-26.152082,46.114918,-59.982788,-12.123152,14.490577,-0.06006883
24,0.3573068082332611,-3.5589191913604736,64.08644104003906,2.8109389143143186,6.449031649454512,-106.70664925590923,12.818249,-10.202686,18.6479,5.543965,-16.70043,0.0,-41.33563,-9.379856,-4.7508307,68.91834,-12.050375,0.0,-8.094663,5.4644,-6.3171315,7.65768,-20.369417,0.5346434,26.942541,-35.529625,-75.106316,-10.080808,14.972239,-12.210748,9.377883,-26.125223,46.009953,-59.87868,-12.173024,14.587062,0.04746317
25,0.310852974653244,-3.86470627784729,64.05736541748047,2.5376971834950646,6.595851196176501,-106.70547706296176,12.970328,-9.986483,18.61621,5.5022945,-16.827114,0.0,-41.539753,-8.683393,-5.5125604,66.37321,-12.041544,0.0,-8.175771,5.5561905,-6.0369606,7.582518,-20.257114,-0.072113924,26.987255,-35.507446,-75.67836,-10.486138,15.002201,-12.210748,9.569036,-26.104609,45.946617,-59.799675,-12.142141,14.645161,0.18743351
26,0.26698213815689087,-4.177978992462158,64.0147476196289,2.2510057446596146,6.757905384854964,-106.7435218583115,13.033579,-9.739696,18.634008,5.652961,-17.059582,0.0,-41.72732,-7.917258,-6.209046,63.649765,-11.885841,0.0,-8.243062,5.639013,-5.741423,7.5818768,-20.21991,-0.5352568,27.01601,-35.417675,-76.38316,-10.887687,15.039533,-12.210748,9.70263,-26.093561,45.991695,-59.621853,-12.144121,14.568656,0.31172568
27,0.21620284020900726,-4.502315998077393,63.97889709472656,1.9499810563436988,6.915581945242389,-106.78585070672443,13.24797,-9.526279,18.632097,5.483542,-17.116901,0.0,-41.82716,-7.099066,-6.854305,60.700634,-11.580785,0.0,-8.311904,5.7343287,-5.436968,7.629928,-20.141375,-1.0385786,27.038967,-35.239315,-76.99124,-11.314658,14.984748,-12.210748,9.796236,-26.088633,46.141823,-59.507595,-12.127164,14.538038,0.42464128
28,0.15922126173973083,-4.835413932800293,63.92547607421875,1.6925082735882504,7.0879748465653725,-106.80314532733918,13.230445,-9.271791,18.658525,5.8262577,-17.45068,0.0,-41.932358,-6.3057666,-7.406597,57.713703,-11.241525,0.0,-8.387834,5.8162065,-5.173783,7.655938,-20.121183,-1.483704,27.058537,-35.089455,-77.71506,-11.678858,14.999472,-12.210748,9.897066,-26.08625,46.27921,-59.38407,-11.9744425,14.505646,0.6255005
29,0.10721760243177414,-5.174149036407471,63.88327407836914,1.4425797628327588,7.254413014637168,-106.79858663549483,13.515835,-9.115768,18.630013,5.507115,-17.432175,0.0,-41.937183,-5.4890943,-7.876434,54.496815,-10.780522,0.0,-8.472047,5.9133782,-4.926556,7.7502193,-20.091017,-1.9745696,27.081835,-34.85467,-78.350914,-12.054379,14.916895,-12.210748,9.941392,-26.08554,46.529232,-59.35376,-11.696165,14.598989,0.8929426
30,0.03768574073910713,-5.515923023223877,63.818992614746094,1.2249944891097846,7.439981151649798,-106.78268569864917,13.4780655,-8.882988,18.654882,5.894401,-17.79812,0.0,-41.95128,-4.6748314,-8.23873,51.202377,-10.261823,0.0,-8.558117,5.9955773,-4.7098947,7.7959757,-20.090363,-2.4305582,27.10702,-34.67651,-79.104546,-12.342242,14.913186,-12.210748,10.029451,-26.084185,46.720135,-59.331802,-11.232284,14.677044,1.271064
31,-0.03635057061910629,-5.8611602783203125,63.76689147949219,1.0174110638335907,7.613417989559004,-106.74429135262433,13.795813,-8.763492,18.60671,5.5227194,-17.745972,0.0,-41.861217,-3.860278,-8.529079,47.727036,-9.627827,0.0,-8.653646,6.093126,-4.5070386,7.9198446,-20.1091,-2.908485,27.139732,-34.413826,-79.76573,-12.648384,14.810562,-12.210748,10.041141,-26.083021,47.01957,-59.349327,-10.771331,14.82679,1.6481204
32,-0.11434609442949295,-6.214107036590576,63.68442916870117,0.8773922874096106,7.795652417919854,-106.65815122765252,13.738957,-8.565197,18.571375,6.003682,-18.129139,0.0,-41.826878,-3.1417186,-8.739504,44.40648,-9.039593,0.0,-8.7682495,6.172502,-4.360606,7.9493227,-20.13206,-3.3530612,27.175037,-34.24629,-80.51421,-12.898657,14.821662,-12.210748,10.132326,-26.079985,47.205307,-59.341732,-10.35868,14.881696,1.9757894
