Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
261,0.013470959849655628,2.5171396732330322,66.30105590820312,1.3799135005909136,-0.598727190134862,-86.42073299575739,-1.134687,3.7366934,-0.65070444,7.5053997,-5.342685,0.0,4.203602,-4.8161106,-16.247362,6.2981896,-12.04201,0.0,0.72227764,4.8786197,-2.0178845,1.7338867,10.534371,12.552534,25.114346,-37.710957,-57.443794,-9.113559,8.612679,-12.210748,-4.171551,-26.120045,36.914085,-92.85629,46.71821,16.020048,-22.144669
262,-0.004780421499162912,2.5250895023345947,66.29834747314453,1.365254085615809,-0.6116230329325247,-86.28525073230722,-1.1919235,3.7627673,-0.7824093,7.5444694,-5.3235736,0.0,4.248201,-4.775937,-16.379429,6.2950497,-12.066606,0.0,0.8452239,4.9104066,-2.0242572,1.554726,10.509093,12.540491,25.112661,-37.68448,-57.415894,-9.101631,8.606531,-12.210748,-4.8795953,-26.15458,37.079597,-92.819885,47.138817,16.104921,-22.395573
263,-0.019634071737527847,2.5343563556671143,66.29576873779297,1.348612467440187,-0.6256067644330521,-86.14613364646124,-1.2500211,3.7880304,-0.9176923,7.583161,-5.3026323,0.0,4.2951183,-4.73604,-16.51478,6.2880006,-12.0875635,0.0,0.9664542,4.9430223,-2.0288966,1.3791358,10.484735,12.533434,25.110147,-37.649185,-57.3919,-9.092895,8.601294,-12.210748,-5.5951786,-26.187443,37.253525,-92.72164,47.518074,16.15828,-22.639425
264,-0.03715969994664192,2.5449280738830566,66.29329681396484,1.3285742089217607,-0.6364454078678184,-85.99866938817595,-1.3172473,3.818151,-1.0621634,7.6260467,-5.2808223,0.0,4.338892,-4.690059,-16.658016,6.283362,-12.111256,0.0,1.0868819,4.9773307,-2.0338633,1.205709,10.460219,12.5233345,25.107248,-37.611202,-57.367123,-9.093713,8.597329,-12.210748,-6.319792,-26.218363,37.434036,-92.5658,47.828945,16.20645,-22.85402
265,-0.05039222165942192,2.5584487915039062,66.29037475585938,1.3052998249485088,-0.6444388661119871,-85.84008314553826,-1.4369962,3.8467927,-1.221201,7.762268,-5.3038497,0.0,4.3822265,-4.6433263,-16.81188,6.273352,-12.130361,0.0,1.2054477,5.0162487,-2.0387907,1.032353,10.434083,12.504845,25.104403,-37.575794,-57.338867,-9.109292,8.595893,-12.210748,-7.059357,-26.246714,37.618378,-92.35578,48.047634,16.255423,-23.038986
266,-0.07199955731630325,2.5724422931671143,66.2870864868164,1.2781790845487842,-0.6515680532358336,-85.67319595375818,-1.6281741,3.8831608,-1.3941356,8.041033,-5.400082,0.0,4.424761,-4.585244,-16.974024,6.2669296,-12.154812,0.0,1.3234363,5.0601335,-2.0421832,0.7017022,10.384172,12.518121,25.098972,-37.52062,-57.331753,-9.160702,8.603396,-12.210748,-8.13357,-26.285965,37.975918,-91.84428,48.008545,16.303814,-23.250633
267,-0.0925491601228714,2.5876822471618652,66.2823257446289,1.251631624208484,-0.6553365349165158,-85.50253666092388,-1.8328116,3.916975,-1.5715355,8.33648,-5.5032897,0.0,4.4655495,-4.5279555,-17.139633,6.2556133,-12.175664,0.0,1.4370213,5.099584,-2.0460973,0.405377,10.322223,12.521681,25.08744,-37.441372,-57.308712,-9.215936,8.594292,-12.210748,-9.270031,-26.323065,38.69202,-91.27834,47.82668,16.602072,-23.616446
268,-0.11212136596441269,2.601078748703003,66.27862548828125,1.2259854762136022,-0.6532653979124352,-85.3324965207309,-2.024954,3.9485843,-1.7463529,8.5962715,-5.5889263,0.0,4.50095,-4.472425,-17.304218,6.2470107,-12.199544,0.0,1.5571029,5.129887,-2.051884,0.24289918,10.30059,12.490905,25.085526,-37.413578,-57.27464,-9.212796,8.594469,-12.210748,-10.058616,-26.32841,38.921314,-90.85622,47.927074,16.622747,-23.695333
269,-0.1282789558172226,2.6142921447753906,66.27533721923828,1.201555092087979,-0.6415526021452995,-85.16454990936246,-2.2198865,3.9756544,-1.9169815,8.843344,-5.6682253,0.0,4.526749,-4.4209485,-17.466135,6.2374773,-12.221907,0.0,1.6788137,5.1450872,-2.0597112,0.09463642,10.292034,12.46242,25.08445,-37.37962,-57.23941,-9.194333,8.593285,-12.210748,-10.839656,-26.330942,39.163925,-90.36742,48.061356,16.636356,-23.712423
270,-0.14567989110946655,2.6289663314819336,66.2721939086914,1.178359817438458,-0.6225757501895992,-84.99637714574119,-2.417867,4.0016947,-2.0866764,9.078304,-5.739554,0.0,4.5440717,-4.3695965,-17.628073,6.2264147,-12.241972,0.0,1.8016019,5.149895,-2.0688381,-0.04346465,10.293541,12.434731,25.083925,-37.341553,-57.203224,-9.165885,8.591474,-12.210748,-11.631684,-26.328056,39.423214,-89.80355,48.19658,16.641806,-23.67818
271,-0.17194852232933044,2.6466915607452393,66.2663803100586,1.1560370566978355,-0.603392716140553,-84.82605748517156,-2.6274943,4.032191,-2.2597625,9.329326,-5.8158665,0.0,4.5580864,-4.311864,-17.79253,6.2174516,-12.263426,0.0,1.9279892,5.154561,-2.0785794,-0.1803146,10.291928,12.408962,25.083189,-37.303703,-57.171497,-9.121954,8.5886965,-12.210748,-12.410109,-26.324677,39.6848,-89.194885,48.30492,16.638376,-23.610458
272,-0.19746914505958557,2.6580028533935547,66.26192474365234,1.1351796032210568,-0.5910991346210185,-84.65177007799697,-2.8059068,4.060744,-2.4361804,9.537019,-5.8733745,0.0,4.585346,-4.2552614,-17.961155,6.2099986,-12.292286,0.0,2.060686,5.169004,-2.087977,-0.32525137,10.274298,12.3830385,25.081919,-37.273193,-57.148026,-9.054132,8.5851755,-12.210748,-13.185426,-26.31852,39.949627,-88.54395,48.34441,16.626478,-23.525673
273,-0.21508708596229553,2.6692826747894287,66.25910949707031,1.117284702703964,-0.5887191213295225,-84.47413576759041,-2.9639778,4.079825,-2.615402,9.721493,-5.917761,0.0,4.623944,-4.2079887,-18.133463,6.201961,-12.319701,0.0,2.201388,5.1974072,-2.1000729,-0.48423466,10.238165,12.363262,25.079044,-37.243904,-57.13819,-8.937385,8.580613,-12.210748,-13.949322,-26.31136,40.21539,-87.85426,48.30529,16.61365,-23.433197
274,-0.2382465898990631,2.6783242225646973,66.25362396240234,1.1016057353469324,-0.5922308419706611,-84.29380302447863,-3.1233475,4.099892,-2.79896,9.922511,-5.9717093,0.0,4.670209,-4.15799,-18.309174,6.19516,-12.35145,0.0,2.348348,5.2337337,-2.1139798,-0.6513699,10.188835,12.346206,25.075401,-37.216824,-57.13749,-8.781715,8.575437,-12.210748,-14.707708,-26.302546,40.48579,-87.11717,48.208424,16.597858,-23.321941
275,-0.26211681962013245,2.6861891746520996,66.24935150146484,1.0859212805499467,-0.5977179314040845,-84.10883601313894,-3.2700057,4.120062,-2.9865675,10.099534,-6.012962,0.0,4.7200456,-4.106789,-18.489168,6.1892986,-12.385807,0.0,2.499121,5.273665,-2.1237838,-0.81747705,10.128372,12.3271475,25.071785,-37.19839,-57.140926,-8.642283,8.569202,-12.210748,-15.454048,-26.291845,40.75489,-86.34727,48.06649,16.56366,-23.180815
276,-0.2871679663658142,2.6941823959350586,66.24376678466797,1.065734193433593,-0.6010426423963219,-83.91746484074741,-3.4373868,4.143481,-3.1819038,10.311605,-6.071866,0.0,4.7690725,-4.0494123,-18.674353,6.1847024,-12.422942,0.0,2.6511676,5.3129377,-2.1232936,-0.97320735,10.059355,12.29616,25.069746,-37.20045,-57.14084,-8.57015,8.561861,-12.210748,-16.177814,-26.283068,41.015144,-85.56265,47.893425,16.49504,-22.999796
277,-0.31612202525138855,2.7036964893341064,66.23670959472656,1.0402860708245127,-0.6028391613989955,-83.7207412223445,-3.623909,4.172885,-3.3840482,10.555015,-6.1459236,0.0,4.814526,-3.983503,-18.863546,6.182603,-12.46149,0.0,2.8051023,5.351653,-2.1064775,-1.1151567,9.985122,12.25441,25.06925,-37.2293,-57.136776,-8.614674,8.550993,-12.210748,-16.88701,-26.272049,41.26734,-84.752594,47.681015,16.383408,-22.769566
278,-0.3400799036026001,2.7108044624328613,66.23004150390625,1.0122091926714456,-0.6046800315537816,-83.51908057520899,-3.8121107,4.1998577,-3.590977,10.804212,-6.224846,0.0,4.8613195,-3.9190829,-19.056143,6.186244,-12.505538,0.0,2.9618256,5.391673,-2.0779645,-1.2488052,9.901728,12.204639,25.069756,-37.278927,-57.13216,-8.735556,8.537684,-12.210748,-17.580793,-26.259731,41.513123,-83.91462,47.427994,16.239172,-22.4972
279,-0.3550030291080475,2.7172060012817383,66.22520446777344,0.9801721662762076,-0.6040569786668488,-83.30955171723281,-4.0034013,4.222127,-3.8051507,11.052683,-6.3027396,0.0,4.9457703,-3.844534,-19.257853,6.103942,-12.5029545,0.0,3.1189327,5.43092,-2.0470524,-1.3778391,9.804594,12.14896,25.070879,-37.332653,-57.127735,-8.857853,8.525281,-12.210748,-18.252478,-26.253845,41.75675,-83.06553,47.14802,16.076328,-22.197691
280,-0.3851534426212311,2.7207062244415283,66.21773529052734,0.9527471482954817,-0.5987419561823898,-83.0910681429112,-4.1981254,4.2500105,-4.029325,11.293618,-6.375594,0.0,4.94915,-3.788324,-19.4639,6.2045794,-12.606341,0.0,3.276289,5.467816,-2.026464,-1.5066003,9.686135,12.099552,25.07072,-37.36432,-57.130795,-8.914613,8.515789,-12.210748,-18.897612,-26.24626,41.996925,-82.21403,46.868576,15.908046,-21.879223
281,-0.4175283908843994,2.733802080154419,66.21044921875,0.9281370965263416,-0.5875122229425689,-82.8623811067892,-4.402392,4.2745056,-4.2632294,11.516981,-6.4277143,0.0,4.977495,-3.7204754,-19.68287,6.222711,-12.660547,0.0,3.4351933,5.500997,-2.0149126,-1.6386853,9.542715,12.051824,25.069597,-37.371284,-57.140343,-8.862359,8.5098095,-12.210748,-19.51124,-26.234509,42.226368,-81.3588,46.583866,15.730848,-21.533403
282,-0.444633424282074,2.744558811187744,66.20438385009766,0.9037160366343542,-0.5718100016847621,-82.62419099641498,-4.602329,4.2936625,-4.5054603,11.720101,-6.4686675,0.0,5.0568547,-3.6377535,-19.913912,6.1243186,-12.654849,0.0,3.5953486,5.5317755,-2.0078795,-1.771155,9.37891,12.010199,25.067072,-37.358013,-57.15789,-8.752155,8.505052,-12.210748,-20.099886,-26.22053,42.451508,-80.49256,46.283978,15.542638,-21.160013
283,-0.46308156847953796,2.7493736743927,66.1979751586914,0.8785889893209399,-0.5531422458930949,-82.3763234268192,-4.810063,4.304943,-4.756924,11.939235,-6.5211854,0.0,5.131962,-3.56302,-20.152609,6.048798,-12.6673,0.0,3.7510636,5.561448,-2.005345,-1.8977914,9.199521,11.966794,25.06477,-37.341995,-57.175926,-8.63087,8.503526,-12.210748,-20.67121,-26.207905,42.68907,-79.61827,45.98768,15.3557205,-20.783955
284,-0.49108201265335083,2.7476065158843994,66.19017028808594,0.8552367084657013,-0.5334885291275658,-82.11797772955252,-5.014424,4.320609,-5.0190187,12.15171,-6.5732718,0.0,5.1544986,-3.501325,-20.39766,6.108515,-12.7621975,0.0,3.8968587,5.5916667,-2.0073836,-2.01321,9.009123,11.926153,25.062899,-37.3294,-57.19424,-8.555299,8.505734,-12.210748,-21.206982,-26.199528,42.925274,-78.75788,45.741318,15.171729,-20.414202
285,-0.5241433382034302,2.749871015548706,66.18209838867188,0.8285904358837118,-0.5120204690865411,-81.84729046222492,-5.2318525,4.3402896,-5.2936606,12.371165,-6.623027,0.0,5.236337,-3.4078639,-20.65783,6.021919,-12.777233,0.0,4.0315304,5.62161,-2.012186,-2.1112258,8.803531,11.890174,25.061352,-37.324146,-57.21379,-8.553441,8.514855,-12.210748,-21.723965,-26.189934,43.18393,-77.892685,45.547108,14.997828,-20.05746
286,-0.5619688034057617,2.756929397583008,66.17235565185547,0.8007949278551368,-0.48800754971926213,-81.5665893123694,-5.4685225,4.360841,-5.5790668,12.609588,-6.6765623,0.0,5.2452602,-3.3342788,-20.92302,6.096865,-12.880227,0.0,4.159139,5.6511083,-2.022723,-2.1968749,8.581524,11.854855,25.060299,-37.32361,-57.233963,-8.58946,8.529837,-12.210748,-22.211697,-26.181393,43.44631,-77.03029,45.394325,14.824345,-19.698812
287,-0.5899462103843689,2.7647271156311035,66.16231536865234,0.7758048533680567,-0.463920328062092,-81.27505773262139,-5.711622,4.368363,-5.873826,12.85536,-6.7313075,0.0,5.2666664,-3.2672927,-21.199043,6.1442666,-12.965343,0.0,4.2763357,5.6816754,-2.03495,-2.279396,8.355566,11.818293,25.059736,-37.321457,-57.252438,-8.626613,8.544397,-12.210748,-22.669159,-26.17576,43.70891,-76.17861,45.266567,14.655396,-19.355518
288,-0.6095567345619202,2.772246837615967,66.15362548828125,0.7508894733988366,-0.44188878121368835,-80.97226296559985,-5.950659,4.3668656,-6.1785045,13.092158,-6.7791395,0.0,5.3468804,-3.1855857,-21.48868,6.0734076,-12.989682,0.0,4.3797674,5.7147784,-2.0460062,-2.368236,8.136901,11.784091,25.05865,-37.30553,-57.26991,-8.632852,8.551125,-12.210748,-23.10984,-26.16686,43.990974,-75.3326,45.135284,14.506488,-19.05427
289,-0.6385476589202881,2.7787299156188965,66.14342498779297,0.7285421823394416,-0.423250175795148,-80.65371528617726,-6.1881995,4.3666196,-6.499404,13.321368,-6.819095,0.0,5.410311,-3.105621,-21.793848,6.053762,-13.045724,0.0,4.4643574,5.7521334,-2.059164,-2.4643977,7.9304376,11.746477,25.05796,-37.274296,-57.28269,-8.58571,8.545721,-12.210748,-23.512123,-26.163279,44.265335,-74.50461,45.046974,14.370581,-18.7752
290,-0.6746982932090759,2.7796685695648193,66.13250732421875,0.711204652320299,-0.4069536493273369,-80.32098166496147,-6.4136176,4.3654904,-6.8338733,13.527591,-6.847548,0.0,5.4843616,-3.0216303,-22.113417,6.041759,-13.119728,0.0,4.532881,5.792574,-2.0742047,-2.5628507,7.7282596,11.706342,25.057642,-37.232826,-57.291687,-8.507404,8.532614,-12.210748,-23.894348,-26.159496,44.556747,-73.67724,44.98531,14.25329,-18.524641
291,-0.7036548852920532,2.783628463745117,66.12162780761719,0.692966512901775,-0.39030343407916746,-79.98460510116233,-6.6467395,4.3564997,-7.171348,13.744131,-6.8785486,0.0,5.554765,-2.9430811,-22.435827,6.026289,-13.184625,0.0,4.596949,5.833424,-2.0865102,-2.6648161,7.526631,11.669061,25.056742,-37.187923,-57.301617,-8.4261055,8.519687,-12.210748,-24.24524,-26.157465,44.839104,-72.87662,44.894623,14.135207,-18.311523
292,-0.7309926748275757,2.7851271629333496,66.11024475097656,0.6745284905139913,-0.37132016012888586,-79.65541760701915,-6.876764,4.3459888,-7.5014205,13.959168,-6.9129953,0.0,5.627674,-2.8633535,-22.749987,5.9981656,-13.242403,0.0,4.6681437,5.871963,-2.091494,-2.7715325,7.320441,11.643435,25.053703,-37.142963,-57.318386,-8.372974,8.514293,-12.210748,-24.561241,-26.157667,45.097546,-72.12134,44.71156,14.00147,-18.149878
293,-0.758162796497345,2.7845242023468018,66.09867095947266,0.6541621060492646,-0.3502880637085814,-79.33449833058913,-7.103926,4.3369207,-7.8231797,14.173723,-6.9516788,0.0,5.6954207,-2.7825804,-23.0538,5.9785995,-13.306372,0.0,4.7497663,5.908893,-2.0848384,-2.8825297,7.108596,11.631236,25.047585,-37.098347,-57.345642,-8.365808,8.520623,-12.210748,-24.834526,-26.163395,45.31634,-71.430756,44.38277,13.841869,-18.027836
294,-0.7919861674308777,2.7828280925750732,66.0872573852539,0.632665475550648,-0.32805003856811005,-79.01684719172334,-7.323986,4.3338037,-8.141904,14.372551,-6.9836435,0.0,5.7683587,-2.6912212,-23.353718,5.9417167,-13.36299,0.0,4.8354526,5.9450264,-2.0698438,-2.9973469,6.893386,11.625614,25.03947,-37.05443,-57.378128,-8.382949,8.534174,-12.210748,-25.076555,-26.172924,45.517643,-70.783585,43.94917,13.670212,-17.94636
295,-0.8239634037017822,2.78190279006958,66.07681274414062,0.6126747799774189,-0.30324408185549,-78.7032629091046,-7.5368657,4.327699,-8.455781,14.552897,-7.0064282,0.0,5.834926,-2.6034708,-23.64891,5.905933,-13.4169235,0.0,4.922791,5.978374,-2.053857,-3.1186202,6.675539,11.627914,25.030773,-37.010426,-57.412086,-8.400638,8.549271,-12.210748,-25.277885,-26.18356,45.693474,-70.1675,43.51849,13.487288,-17.91583
296,-0.8492423892021179,2.7803077697753906,66.06729888916016,0.5960062152279222,-0.2745223197564427,-78.39475123876004,-7.74172,4.3135943,-8.763432,14.714971,-7.021426,0.0,5.90026,-2.5232575,-23.938969,5.862614,-13.464465,0.0,5.009188,6.006602,-2.0436945,-3.2488298,6.4539733,11.629217,25.02404,-36.975365,-57.438553,-8.386382,8.561686,-12.210748,-25.435064,-26.192514,45.84341,-69.56513,43.1956,13.296338,-17.95008
297,-0.8737574219703674,2.7767202854156494,66.05733489990234,0.584199076447713,-0.2384778632450771,-78.08981617479688,-7.940815,4.294708,-9.066892,14.855779,-7.027192,0.0,5.957333,-2.4486566,-24.22484,5.8259487,-13.517841,0.0,5.09525,6.026817,-2.0426464,-3.3918157,6.2265835,11.628967,25.020216,-36.951767,-57.457886,-8.331137,8.569729,-12.210748,-25.535658,-26.19889,45.952515,-68.97383,43.005592,13.084634,-18.073463
298,-0.8928484320640564,2.767289876937866,66.04833221435547,0.5758420639282061,-0.19690602764336382,-77.78867274090626,-8.125695,4.270377,-9.365227,14.969986,-7.0251403,0.0,6.008086,-2.3829553,-24.505962,5.7976174,-13.576848,0.0,5.181771,6.040794,-2.0465283,-3.547119,5.990723,11.62778,25.018177,-36.937805,-57.47153,-8.249558,8.576192,-12.210748,-25.59243,-26.203594,46.03712,-68.396286,42.88715,12.858086,-18.27691
299,-0.9195584654808044,2.762246608734131,66.04033660888672,0.5691423009030109,-0.1562608082978317,-77.49438702186153,-8.298293,4.2513103,-9.656901,15.053883,-7.0047097,0.0,6.0634365,-2.3086605,-24.781784,5.7482677,-13.623047,0.0,5.267024,6.054291,-2.0515778,-3.6952157,5.769025,11.629807,25.01659,-36.926792,-57.480286,-8.153177,8.582386,-12.210748,-25.610365,-26.208117,46.09826,-67.84581,42.84221,12.630474,-18.50452
300,-0.9483298063278198,2.7615513801574707,66.03271484375,0.5618796866885589,-0.12287946316486838,-77.20998629750463,-8.46349,4.2342744,-9.939173,15.135804,-6.982332,0.0,6.0950685,-2.244731,-25.048615,5.7532845,-13.691692,0.0,5.349202,6.0727935,-2.0538695,-3.840605,5.5535126,11.641132,25.013868,-36.90945,-57.48545,-8.05532,8.589414,-12.210748,-25.609747,-26.212666,46.161392,-67.3244,42.85721,12.424807,-18.711525
301,-0.9694875478744507,2.7484796047210693,66.0242691040039,0.55204707576753,-0.10035099631328676,-76.93540555539181,-8.614598,4.215237,-10.21249,15.242997,-6.9877105,0.0,6.1893153,-2.162923,-25.308512,5.6597004,-13.715685,0.0,5.4290795,6.100033,-2.0498219,-3.997397,5.326032,11.660765,25.009148,-36.879917,-57.48685,-7.948938,8.596468,-12.210748,-25.60687,-26.216597,46.255695,-66.82437,42.91532,12.236024,-18.825743
302,-0.9872371554374695,2.735856771469116,66.01535034179688,0.5409954330205432,-0.08432335439235346,-76.66930191628208,-8.761931,4.1942263,-10.477793,15.362568,-7.0020723,0.0,6.2573357,-2.0976667,-25.559942,5.6376734,-13.774619,0.0,5.5075994,6.1319785,-2.0427523,-4.136377,5.1214585,11.683976,25.004105,-36.848434,-57.483177,-7.8261747,8.60475,-12.210748,-25.573355,-26.22065,46.336197,-66.35671,43.04864,12.045789,-18.87968
303,-1.010493516921997,2.7328310012817383,66.00724792480469,0.5323794208410441,-0.0707386010067602,-76.41286153898444,-8.901864,4.175479,-10.733392,15.459113,-6.9981904,0.0,6.322304,-2.0299628,-25.803991,5.5981355,-13.813887,0.0,5.581582,6.1639667,-2.0373228,-4.272964,4.926364,11.718726,24.997942,-36.814487,-57.475636,-7.7157416,8.612648,-12.210748,-25.517313,-26.22496,46.41144,-65.91496,43.232674,11.898216,-19.032608
304,-1.0364923477172852,2.7282814979553223,65.99899291992188,0.5293573690101941,-0.055428943771292635,-76.16732017389585,-9.027527,4.15643,-10.97744,15.530185,-6.9838333,0.0,6.380865,-1.9674547,-26.038036,5.5672345,-13.858543,0.0,5.647954,6.191214,-2.0384364,-4.4086604,4.740109,11.762667,24.991388,-36.788765,-57.46003,-7.6360674,8.620777,-12.210748,-25.439407,-26.229748,46.47753,-65.49745,43.453823,11.833138,-19.437286
305,-1.0520678758621216,2.716918468475342,65.99185180664062,0.5334295525135694,-0.037985899550982416,-75.92859930127752,-9.135761,4.126089,-11.212455,15.580414,-6.9655476,0.0,6.4425178,-1.9198457,-26.265348,5.536118,-13.904757,0.0,5.705122,6.212303,-2.0501711,-4.5498376,4.56476,11.823278,24.98354,-36.769753,-57.436596,-7.612844,8.628596,-12.210748,-25.330805,-26.236313,46.554726,-65.099396,43.764484,11.920884,-20.224306
306,-1.0662977695465088,2.7060086727142334,65.98552703857422,0.5429560468736163,-0.020497953625714816,-75.69757591854052,-9.230178,4.092105,-11.438534,15.605827,-6.935059,0.0,6.502586,-1.8792065,-26.485945,5.505661,-13.950023,0.0,5.754929,6.229998,-2.0691435,-4.693832,4.3986063,11.892794,24.97532,-36.75975,-57.404102,-7.623476,8.636993,-12.210748,-25.192678,-26.243647,46.638515,-64.72337,44.149307,12.125148,-21.2827
307,-1.0851068496704102,2.6997952461242676,65.9798355102539,0.5553125751503039,-0.0023876253944372797,-75.48261714379825,-9.313637,4.0619583,-11.648331,15.606897,-6.891042,0.0,6.543097,-1.8451687,-26.69204,5.494243,-13.996845,0.0,5.7996836,6.2452064,-2.0887272,-4.827514,4.2423196,11.97534,24.966667,-36.746082,-57.37159,-7.639099,8.644916,-12.210748,-25.043213,-26.249533,46.684166,-64.37641,44.505325,12.320295,-22.400635
308,-1.1107081174850464,2.6942718029022217,65.97480010986328,0.5684623966541587,0.016654034400599316,-75.29215964557673,-9.381359,4.041663,-11.834061,15.584045,-6.8392076,0.0,6.600109,-1.7965002,-26.8764,5.425624,-14.010767,0.0,5.841357,6.2593436,-2.102121,-4.938347,4.093842,12.074104,24.954762,-36.7127,-57.343662,-7.636127,8.6481905,-12.210748,-24.90345,-26.253681,46.657093,-64.0671,44.7206,12.380922,-23.371437
309,-1.1237870454788208,2.686333656311035,65.9718246459961,0.5833413000685922,0.039332913201104325,-75.13120684137218,-9.4315815,4.0169578,-11.988081,15.545446,-6.788871,0.0,6.6020765,-1.7875078,-27.031399,5.471165,-14.077833,0.0,5.878923,6.271054,-2.1077726,-5.0123367,3.9585567,12.189197,24.941738,-36.65271,-57.32582,-7.591645,8.644938,-12.210748,-24.767141,-26.253027,46.50949,-63.80304,44.753872,12.239047,-24.155788
310,-1.1341989040374756,2.676731824874878,65.97073364257812,0.6006336475381515,0.06448973988516946,-74.99429691853021,-9.462897,3.9944198,-12.116955,15.480868,-6.7319016,0.0,6.6391234,-1.7647291,-27.165396,5.420749,-14.091169,0.0,5.91157,6.2803955,-2.1090136,-5.0598755,3.8344855,12.320715,24.92732,-36.573265,-57.31413,-7.5265574,8.636844,-12.210748,-24.634256,-26.248756,46.28643,-63.573593,44.66014,11.974263,-24.863977
311,-1.1476527452468872,2.6678097248077393,65.96831512451172,0.6172436751296517,0.08731712930402183,-74.87462102676973,-9.491012,3.9767501,-12.230036,15.4232645,-6.681867,0.0,6.648983,-1.7530662,-27.28256,5.4215016,-14.125546,0.0,5.942972,6.2900043,-2.1075175,-5.104408,3.7142353,12.462544,24.911314,-36.495903,-57.301826,-7.4635806,8.631795,-12.210748,-24.495628,-26.2447,46.01136,-63.38199,44.546165,11.645855,-25.477787
312,-1.160745620727539,2.659241199493408,65.96694946289062,0.630593434770715,0.1028991786506815,-74.76525956624666,-9.509442,3.9636483,-12.334153,15.366627,-6.634274,0.0,6.6638603,-1.739604,-27.389069,5.426411,-14.162287,0.0,5.976226,6.302321,-2.1046915,-5.1681485,3.5900903,12.607924,24.896255,-36.447304,-57.28496,-7.4197264,8.64019,-12.210748,-24.376934,-26.241886,45.770245,-63.207634,44.46756,11.338246,-26.006266
313,-1.176323413848877,2.648744821548462,65.9648666381836,0.6393910195189508,0.10744913307986093,-74.66251450846099,-9.524169,3.9563787,-12.434692,15.331877,-6.600789,0.0,6.689051,-1.719749,-27.488356,5.4283037,-14.196638,0.0,6.014889,6.320874,-2.1000965,-5.264678,3.4566004,12.752968,24.882374,-36.442276,-57.261665,-7.4102945,8.669304,-12.210748,-24.26447,-26.239996,45.532066,-63.060387,44.453705,11.049798,-26.42528
314,-1.1889784336090088,2.6399989128112793,65.96305084228516,0.6450918100722095,0.10446651857546574,-74.57065046213859,-9.535617,3.95005,-12.525861,15.311725,-6.5759993,0.0,6.718571,-1.7007879,-27.576641,5.4285607,-14.225438,0.0,6.056212,6.3430004,-2.0929794,-5.379109,3.3194964,12.902174,24.868872,-36.464626,-57.234985,-7.4218745,8.712401,-12.210748,-24.157417,-26.238281,45.279343,-62.94222,44.46042,10.747918,-26.7433
315,-1.2022639513015747,2.6341795921325684,65.9601058959961,0.6494821779845567,0.09981353834023238,-74.49486847693164,-9.549561,3.9460955,-12.60208,15.305958,-6.5600877,0.0,6.746272,-1.6814524,-27.649801,5.4237,-14.246553,0.0,6.094609,6.363526,-2.085353,-5.4923368,3.185677,13.057778,24.855156,-36.493896,-57.203693,-7.429728,8.75741,-12.210748,-24.072685,-26.239368,45.067936,-62.84001,44.471973,10.452664,-26.99879
316,-1.2114602327346802,2.6310830116271973,65.95952606201172,0.6536925014141055,0.09941980598972983,-74.44021552669064,-9.5557575,3.943468,-12.656052,15.285214,-6.539221,0.0,6.759668,-1.6703917,-27.702997,5.426471,-14.264316,0.0,6.1243663,6.3768992,-2.0788054,-5.5850887,3.0647857,13.225416,24.840593,-36.506496,-57.168877,-7.411775,8.791961,-12.210748,-24.030832,-26.245438,44.96049,-62.73889,44.4686,10.186844,-27.231955
317,-1.2207111120224,2.6285367012023926,65.95816040039062,0.6584869183898299,0.1077039228499578,-74.40985325971036,-9.56564,3.943634,-12.685527,15.269261,-6.5266743,0.0,6.7613544,-1.6617624,-27.733995,5.4209223,-14.271517,0.0,6.142545,6.378107,-2.0755913,-5.647905,2.9596481,13.409294,24.825987,-36.489956,-57.130516,-7.3523097,8.813783,-12.210748,-24.03903,-26.255672,44.98149,-62.636124,44.468254,9.967173,-27.4343
318,-1.2292811870574951,2.626272678375244,65.95809936523438,0.6629726223263545,0.12060481019658838,-74.40039508381253,-9.568744,3.9479494,-12.693857,15.242408,-6.5135894,0.0,6.7496166,-1.6580966,-27.745083,5.425693,-14.280632,0.0,6.1525946,6.371089,-2.0740483,-5.6925583,2.8650954,13.605784,24.807737,-36.454834,-57.085278,-7.2712574,8.827728,-12.210748,-24.085968,-26.27307,45.09877,-62.54259,44.46875,9.779913,-27.591702
