Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
12,0.7662731409072876,2.0902764797210693,66.118408203125,1.0503602507966059,-1.4249113145306678,-114.46243334035431,-1.4680262,6.4225893,26.148502,9.454903,-4.668619,0.0,7.359462,-3.093067,-17.12978,6.978988,-12.767326,0.0,-0.17531104,6.532045,-0.54900724,13.73439,-16.614468,8.942607,25.29268,-34.57719,-64.049484,2.321293,14.499969,-12.210748,-2.276381,-26.262764,55.75467,-67.432915,-28.651072,17.1435,3.0264897
13,0.7728326320648193,2.1432888507843018,66.11860656738281,0.9593963944208798,-1.4486693215307742,-114.6876958179134,-1.610026,6.63744,26.350645,9.9233885,-4.904241,0.0,7.2510676,-3.02286,-16.90447,7.0298486,-12.698516,0.0,-0.16467114,6.5865273,-0.38237906,13.882058,-16.887844,8.499062,25.447645,-35.162586,-64.963524,2.6197767,14.309496,-12.210748,-2.7902386,-26.3944,56.1998,-68.18991,-30.077246,17.104942,3.4672682
14,0.7801368832588196,2.19388484954834,66.11659240722656,0.865665681648521,-1.484701906279729,-114.92738946386702,-1.7484846,6.8639483,26.562622,10.429369,-5.164095,0.0,7.1510587,-2.9523616,-16.665606,7.0841064,-12.629415,0.0,-0.16242409,6.6492205,-0.20757554,14.043602,-17.150057,8.022087,25.58767,-35.724415,-65.908424,3.0823653,14.071843,-12.210748,-3.3447263,-26.502518,56.613834,-68.95268,-31.538729,17.033117,3.9987187
15,0.7867471575737,2.249483823776245,66.11273193359375,0.7692148278284807,-1.5286958658101746,-115.1874298942878,-1.8840199,7.102899,26.791697,10.95812,-5.435519,0.0,7.0488997,-2.879017,-16.407547,7.1412897,-12.554697,0.0,-0.16595662,6.715664,-0.026117722,14.2219305,-17.403128,7.500904,25.716747,-36.256596,-66.88646,3.6591768,13.800616,-12.210748,-3.9512062,-26.590973,56.99838,-69.73987,-32.99425,16.939625,4.5370564
16,0.7961921691894531,2.300570487976074,66.10810852050781,0.6702618511872299,-1.5763063580675738,-115.47381925922463,-2.0048182,7.34504,27.045063,11.490623,-5.717738,0.0,6.944414,-2.8084047,-16.123072,7.201059,-12.476906,0.0,-0.17292681,6.7816772,0.16051331,14.42019,-17.645725,6.9215846,25.838112,-36.74807,-67.89678,4.298733,13.51005,-12.210748,-4.614841,-26.662945,57.35269,-70.57301,-34.396397,16.828682,4.990326
17,0.8078002333641052,2.357538938522339,66.10165405273438,0.567944229018985,-1.6254732427437508,-115.78809700818131,-2.1232927,7.5976167,27.32387,12.036189,-6.0076413,0.0,6.8310976,-2.7352705,-15.810904,7.256292,-12.385789,0.0,-0.18042512,6.846907,0.35124284,14.640689,-17.87837,6.294496,25.953676,-37.191746,-68.95334,5.050145,13.1966305,-12.210748,-5.3337755,-26.72094,57.680843,-71.454605,-35.757915,16.700958,5.347927
18,0.8158885836601257,2.415693998336792,66.09407043457031,0.4628150721035135,-1.6788873676660765,-116.1271041517251,-2.2289746,7.860364,27.625006,12.585546,-6.3031445,0.0,6.709844,-2.6593406,-15.473998,7.324371,-12.2974205,0.0,-0.19065069,6.913213,0.54691315,14.884233,-18.101997,5.631844,26.065014,-37.58848,-70.06085,5.918757,12.853978,-12.210748,-6.1011987,-26.766771,57.984528,-72.38264,-37.098137,16.54926,5.644386
19,0.8280866742134094,2.4763119220733643,66.08503723144531,0.35769008112014006,-1.739526702177802,-116.48991017978595,-2.3200564,8.125058,27.948673,13.134605,-6.600664,0.0,6.5878444,-2.5859182,-15.114914,7.3893023,-12.198615,0.0,-0.2084572,6.980533,0.74750555,15.150882,-18.314646,4.926327,26.173576,-37.93595,-71.20973,6.7792587,12.495321,-12.210748,-6.9256206,-26.802189,58.258156,-73.369156,-38.382607,16.36406,5.8612113
20,0.8405082821846008,2.5365591049194336,66.07467651367188,0.25590139984926846,-1.810301580951387,-116.8760910043956,-2.3819623,8.38549,28.295774,13.664106,-6.8919473,0.0,6.4689612,-2.5170927,-14.73515,7.457095,-12.096819,0.0,-0.23865232,7.0488157,0.9528493,15.440202,-18.51238,4.1681337,26.280342,-38.22901,-72.39348,7.497366,12.142582,-12.210748,-7.8091736,-26.828632,58.490826,-74.427895,-39.567554,16.133093,5.977335
21,0.8540233373641968,2.591381549835205,66.06361389160156,0.15964187809258262,-1.8919702024024472,-117.28916520993087,-2.4044437,8.634835,28.671373,14.162686,-7.1753283,0.0,6.3550262,-2.4575706,-14.331879,7.5305147,-11.99529,0.0,-0.2822768,7.1167364,1.1599064,15.754415,-18.69282,3.367779,26.385141,-38.45993,-73.63196,8.03652,11.81232,-12.210748,-8.744881,-26.847063,58.672775,-75.57308,-40.57545,15.858513,5.9890804
