Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_pitch_joint,waist_roll_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint
21,-0.05026482790708542,1.9511258602142334,66.3413314819336,-0.5732603006151307,-1.6898929189657068,-90.14442795232674,4.1304097,1.2954937,17.997473,7.626713,-10.992462,0.0,2.819129,-2.5099409,-9.215052,10.216464,-10.876489,0.0,-3.7704308,7.7175446,-0.12782869,4.510546,-13.936644,1.792034,25.388647,-44.440804,-65.07069,-23.506485,11.484541,-12.210748,0.3232551,-25.141127,40.7776,-68.330925,9.757872,10.895044,13.019043
22,-0.049181386828422546,1.963085651397705,66.34122467041016,-0.5804291661240413,-1.506195578440585,-90.29321184756472,3.9829743,1.289758,18.135654,7.604722,-11.010787,0.0,2.5641263,-2.5103993,-9.07323,10.264637,-10.867852,0.0,-3.7368245,7.8219247,-0.13924439,4.561793,-14.468105,1.6367826,25.583937,-44.187508,-66.861046,-24.806202,12.316133,-12.210748,0.22986434,-25.348316,41.05102,-70.686806,11.2590475,11.040722,11.912405
23,-0.04727127403020859,1.9651364088058472,66.34174346923828,-0.5924990261669296,-1.277528363550039,-90.43867161992947,3.7905805,1.290281,18.270594,7.5975537,-11.042706,0.0,2.291535,-2.502973,-8.9365635,10.269459,-10.842322,0.0,-3.7029552,7.898805,-0.14390562,4.610062,-15.015045,1.6541955,25.788097,-43.756725,-68.8435,-26.078701,13.134975,-12.210748,0.26686832,-25.569622,41.208218,-73.129974,12.555162,11.189877,10.723924
24,-0.045343004167079926,1.9608508348464966,66.34318542480469,-0.6138930169820367,-0.9937955471906377,-90.57368955340401,3.5349925,1.3037045,18.39554,7.6122055,-11.086048,0.0,2.0004947,-2.4812512,-8.80996,10.20909,-10.788066,0.0,-3.6657848,7.9448023,-0.13505921,4.6482496,-15.5914755,1.8646259,26.000538,-43.165955,-70.91167,-27.273417,13.82502,-12.210748,0.4531959,-25.802277,41.20583,-75.552444,13.543775,11.290936,9.51867
25,-0.04450058564543724,1.9654386043548584,66.34300231933594,-0.6460534181326723,-0.6427797838742089,-90.69593226519872,3.1966388,1.3315948,18.508902,7.6398034,-11.125558,0.0,1.6607467,-2.4441216,-8.694906,10.102619,-10.708291,0.0,-3.6291158,7.9447875,-0.10991497,4.6701226,-16.201637,2.249131,26.222183,-42.415714,-73.10198,-28.348303,14.317078,-12.210748,0.77682906,-26.044943,40.99357,-78.004524,14.179801,11.351028,8.344235
26,-0.04298198223114014,1.9821863174438477,66.34193420410156,-0.6866660287330792,-0.2331369409425172,-90.80955702413718,2.78558,1.3692573,18.614386,7.6740713,-11.156754,0.0,1.2737625,-2.3959687,-8.588494,9.959171,-10.603728,0.0,-3.592412,7.9051075,-0.072849706,4.6743617,-16.845512,2.7923248,26.454353,-41.497604,-75.451065,-29.33253,14.668828,-12.210748,1.2392342,-26.298534,40.551426,-80.54717,14.562277,11.372161,7.1764026
27,-0.03971501812338829,1.9929322004318237,66.34066772460938,-0.7334239084937192,0.21393780822146952,-90.91724540884015,2.3262331,1.4163815,18.713173,7.7384205,-11.205358,0.0,0.8595162,-2.3424954,-8.488815,9.804981,-10.495888,0.0,-3.5463126,7.854496,-0.027423719,4.6621056,-17.534067,3.5103846,26.695505,-40.42024,-77.856636,-30.266933,14.97061,-12.210748,1.8763694,-26.56232,39.885754,-83.08644,14.79778,11.297582,5.9491577
28,-0.037605855613946915,2.003863573074341,66.3361587524414,-0.7826109014566666,0.6805904300994639,-91.02210289339943,1.8296627,1.4724026,18.807169,7.8402877,-11.269328,0.0,0.37748113,-2.2943404,-8.392323,9.756074,-10.437779,0.0,-3.4846115,7.822547,0.021423858,4.614643,-18.954573,5.379938,27.161674,-38.311474,-80.9729,-31.693367,15.111892,-12.210748,3.4831474,-27.0772,38.34662,-86.22068,15.287329,10.988136,4.795538
29,-0.0317789725959301,2.01415753364563,66.32815551757812,-0.8380752138907962,1.168484241780425,-91.12576978058199,1.1584859,1.5846964,18.89388,8.288245,-11.5168705,0.0,-0.15328084,-2.2472563,-8.298412,9.768492,-10.406974,0.0,-3.3920426,7.78868,0.08468864,4.5480533,-20.302492,7.724189,27.765623,-35.799873,-84.25485,-33.00323,15.15893,-12.210748,5.6204205,-27.751081,36.14736,-89.58027,15.708223,10.407638,3.8120384
30,-0.028285354375839233,2.0194833278656006,66.31898498535156,-0.8983081251197546,1.6856826035836545,-91.22674626841587,0.3815496,1.7312025,18.973202,8.914801,-11.858871,0.0,-0.7312378,-2.1973493,-8.208956,9.828204,-10.400922,0.0,-3.2736611,7.746088,0.16018009,4.478681,-21.322592,9.687815,28.270487,-33.675735,-87.15173,-33.96204,15.430494,-12.210748,7.6935863,-28.33312,34.038258,-92.611,15.776852,9.67122,2.4538133
31,-0.019944295287132263,2.0436453819274902,66.30048370361328,-0.961664811483426,2.2112409088884806,-91.32086897015084,-0.51773036,1.9127848,19.040981,9.764022,-12.302357,0.0,-1.4273146,-2.1621559,-8.12432,10.100766,-10.489427,0.0,-3.1527066,7.742247,0.23580584,4.3978786,-22.415266,11.586715,28.70199,-31.591618,-89.87888,-34.67298,15.803166,-12.210748,9.8593235,-28.854359,31.859804,-95.46183,15.712491,8.871711,0.9389439
