Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
23,1.5770267248153687,4.029764652252197,105.60382843017578,1.078612045947582,0.04421166987825639,-85.77820110429006,-2.0532627,-2.1155457,1.7527865,-5.717309,-4.9867277,19.408636,23.732666,7.6634855,61.172367,-3.8829,-1.1862468,-11.249609,20.55662,-23.998997,12.822265,46.03607,18.706001,12.014914,5.877354,0.2245523,0.11928606,24.361927,12.194485,-13.302609,0.0,2.3601875,-6.0466604,-27.571198,10.140372,-10.243769,0.0
24,1.6062723398208618,4.089282035827637,105.58817291259766,1.0634503252942333,0.12607785377336783,-85.77587942714652,-2.0630288,-2.1759996,1.7316284,-5.7573137,-5.0863194,19.445698,23.938292,8.484694,61.26945,-3.3488472,-1.2462156,-11.155726,20.602423,-24.151377,12.34116,46.25489,18.312128,11.883969,6.1100335,-0.0815903,0.19183938,24.286188,12.542519,-13.432682,0.0,2.0124743,-6.1596856,-27.465958,10.564163,-10.37517,0.0
25,1.6312869787216187,4.148928642272949,105.5720443725586,1.0444636435959327,0.2092981004550054,-85.77262550999627,-2.0705466,-2.2322237,1.7146895,-5.7986846,-5.1882133,19.481983,24.143867,9.269716,61.343407,-2.803221,-1.2983727,-11.011639,20.645445,-24.302511,11.844982,46.510757,17.781004,11.707592,6.305735,-0.39411092,0.27367994,24.209883,12.898963,-13.564818,0.0,1.6634026,-6.264333,-27.35731,10.984851,-10.503506,0.0
26,1.660136342048645,4.208106517791748,105.55396270751953,1.022619796653053,0.29553658539386407,-85.7685904801912,-2.0768049,-2.2853265,1.7007679,-5.8430843,-5.292824,19.51791,24.353573,10.026178,61.39512,-2.2464116,-1.3409083,-10.826388,20.685604,-24.456085,11.330757,46.798798,17.140814,11.493484,6.479478,-0.7182687,0.3602465,24.131655,13.272436,-13.705893,0.0,1.3064466,-6.3688498,-27.243752,11.41318,-10.63241,0.0
27,1.6896346807479858,4.26777982711792,105.53593444824219,0.9977864106490675,0.38492824177813023,-85.76496483020266,-2.0821621,-2.335016,1.6875937,-5.890156,-5.3989434,19.553907,24.570719,10.759907,61.430138,-1.6845618,-1.3715199,-10.612283,20.723064,-24.616636,10.80543,47.109074,16.413012,11.268087,6.656271,-1.047148,0.44979402,24.052546,13.646229,-13.846109,0.0,0.94477624,-6.4694753,-27.12576,11.840266,-10.75747,0.0
28,1.7241768836975098,4.330413818359375,105.51587677001953,0.9724836658634854,0.4776470357127355,-85.76307883315295,-2.086935,-2.3808708,1.6728891,-5.9382176,-5.5045223,19.590393,24.797966,11.475997,61.45517,-1.1253136,-1.3888198,-10.380991,20.758226,-24.789196,10.283431,47.427814,15.625802,11.060468,6.860391,-1.3896693,0.5396347,23.970139,14.03632,-13.993771,0.0,0.5614239,-6.57952,-26.99603,12.298217,-10.891505,0.0
29,1.754868745803833,4.392756462097168,105.49273681640625,0.944360820301463,0.5783688694832448,-85.76006638723898,-2.0951116,-2.4213777,1.6531588,-5.986276,-5.6080284,19.627909,25.037968,12.174809,61.469917,-0.56121564,-1.3904791,-10.140418,20.791622,-24.978954,9.782196,47.739723,14.789543,10.889198,7.099425,-1.7575905,0.6413367,23.876848,14.457705,-14.154116,0.0,0.15014067,-6.691854,-26.859571,12.79222,-11.040204,0.0
30,1.7813162803649902,4.468557357788086,105.46704864501953,0.9137307429625717,0.685474613692389,-85.75632402637666,-2.1053944,-2.457302,1.6304553,-6.0342393,-5.709218,19.666937,25.29282,12.85797,61.471664,0.008971613,-1.3768451,-9.889499,20.82367,-25.18963,9.308573,48.0448,13.909943,10.743867,7.352194,-2.160618,0.7554537,23.772161,14.915191,-14.321611,0.0,-0.2993509,-6.809146,-26.711777,13.330052,-11.200644,0.0
31,1.8062984943389893,4.53970193862915,105.4366226196289,0.8847731439052222,0.7897972148535938,-85.75802889889086,-2.110188,-2.491927,1.6110991,-6.0813284,-5.807861,19.707735,25.563616,13.533456,61.463696,0.5693583,-1.3516352,-9.625005,20.854633,-25.423601,8.857222,48.355656,13.0039,10.606088,7.596961,-2.5654685,0.8718683,23.670982,15.391714,-14.502381,0.0,-0.7609179,-6.934822,-26.545898,13.902309,-11.378596,0.0
32,1.8322471380233765,4.608956336975098,105.43077850341797,0.8609462534416131,0.8822910850664759,-85.77174786681867,-2.1018977,-2.5283885,1.6017318,-6.126287,-5.9036794,19.750347,25.85071,14.213654,61.450565,1.1064701,-1.3198705,-9.345092,20.884645,-25.681997,8.415055,48.687115,12.082799,10.456839,7.8186297,-2.8184974,0.921777,23.623974,15.585257,-14.54744,0.0,-1.4374777,-7.211006,-26.265413,14.94875,-11.765859,0.0
33,1.8631137609481812,4.693408489227295,105.4281234741211,0.843423271705744,0.9642388752735656,-85.80373918826302,-2.0777466,-2.5683193,1.6039288,-6.2058506,-6.0795,19.83949,26.403505,15.4265585,61.46325,1.947295,-1.3002596,-9.469132,20.944845,-26.202423,7.6444583,49.04608,10.883409,10.276704,8.437736,-3.0438602,0.95134467,23.604647,15.735348,-14.56887,0.0,-2.1135464,-7.5031085,-25.949673,16.00989,-12.091218,0.0
34,1.8903834819793701,4.7559919357299805,105.43090057373047,0.8271677299813941,1.0365361665428672,-85.8478198975371,-2.040978,-2.604934,1.6156527,-6.251281,-6.1899614,19.932322,26.914822,16.436502,61.466602,2.5867133,-1.2871404,-9.465088,21.007303,-26.70814,7.04436,49.354343,9.8106985,10.135841,8.90062,-3.2008622,0.964979,23.614065,15.801278,-14.562862,0.0,-2.791505,-7.799341,-25.585825,17.085672,-12.307518,0.0
35,1.91806960105896,4.816275596618652,105.43416595458984,0.8160123209617259,1.097965713974428,-85.89567612219696,-1.9989026,-2.6458585,1.635407,-6.2931576,-6.303921,20.076334,27.604689,17.633547,61.46094,3.279022,-1.2665179,-9.687373,21.105192,-27.42058,6.3574243,49.623417,8.795846,10.029706,9.508126,-3.3343768,0.9691403,23.63437,15.851634,-14.554089,0.0,-3.4609566,-8.100394,-25.147326,18.165386,-12.391047,0.0
36,1.9443488121032715,4.874060153961182,105.4329833984375,0.8130444111634916,1.1452179275413559,-85.93829055537752,-1.9563669,-2.6948726,1.6601473,-6.3212104,-6.389884,20.313536,28.453058,18.77436,61.411198,3.8567297,-1.2119803,-9.949536,21.274006,-28.324518,5.694445,49.86095,7.9969106,9.95953,10.063783,-3.4545732,0.9668525,23.65485,15.913925,-14.555544,0.0,-4.0955234,-8.395618,-24.592073,19.20815,-12.341978,0.0
37,1.9652098417282104,4.934443473815918,105.4322738647461,0.8173860397632255,1.1763181214980016,-85.97983837529405,-1.9112679,-2.7510295,1.6924235,-6.340311,-6.466397,20.661793,29.44364,19.877436,61.275948,4.269997,-1.1120381,-10.366592,21.539927,-29.407831,4.994363,49.99595,7.4331546,9.943819,10.658732,-3.5412974,0.95285165,23.686878,15.944678,-14.541771,0.0,-4.720998,-8.679382,-23.846252,20.254545,-12.227602,0.0
38,1.977449893951416,4.984089374542236,105.43043518066406,0.8277235590014574,1.1931911388449383,-86.02267809487522,-1.8633361,-2.8127367,1.7292806,-6.3516455,-6.5323944,21.5846,30.766571,21.071342,60.702423,4.2304716,-0.9720471,-11.246064,22.390886,-30.981085,4.144145,49.45852,7.3493123,10.072263,11.515783,-3.6043773,0.9381525,23.72719,15.977454,-14.536887,0.0,-5.340627,-8.945745,-22.91906,21.303516,-12.1141405,0.0
39,1.9866758584976196,5.033754348754883,105.42748260498047,0.848193383087026,1.1989379381190908,-86.05518739493776,-1.8133723,-2.8820844,1.7722704,-6.3689322,-6.5945363,22.30612,31.516481,22.168938,60.101112,4.532595,-0.7663328,-11.488162,23.134863,-31.940224,3.1983433,49.208103,6.8838267,10.101986,11.859869,-3.6426947,0.9073049,23.76472,15.984697,-14.52003,0.0,-5.918424,-9.204435,-21.909315,22.305412,-12.060892,0.0
40,1.9932680130004883,5.075713157653809,105.42500305175781,0.8831654283125114,1.196696441868346,-86.06591704810225,-1.7717154,-2.9645128,1.8148913,-6.39428,-6.6407504,22.902311,32.293495,23.261408,59.632915,4.8671317,-0.6000802,-11.686106,23.79645,-32.900494,2.2546096,49.101044,6.5161176,10.113794,12.164566,-3.6508636,0.85141164,23.786808,15.953009,-14.487676,0.0,-6.4304347,-9.483176,-20.940857,23.240915,-12.111022,0.0
41,1.9944380521774292,5.104742050170898,105.42036437988281,0.9386929927866762,1.1835622979512874,-86.05505326371299,-1.7379053,-3.069007,1.8598866,-6.4282637,-6.6739335,23.40119,33.15396,24.337633,59.300205,5.1890497,-0.4871906,-11.873364,24.402847,-33.911224,1.33467,49.119236,6.3469667,10.117564,12.435554,-3.6245515,0.765948,23.792751,15.888237,-14.446126,0.0,-6.8759856,-9.776139,-19.92094,24.108093,-12.236753,0.0
42,1.9872682094573975,5.114680290222168,105.41741943359375,1.0104579711966475,1.1589889098218744,-86.02782376751837,-1.7090534,-3.1908836,1.9082819,-6.4680433,-6.6967597,23.819725,34.108368,25.394814,59.089287,5.490322,-0.40972736,-12.067869,24.972841,-34.9758,0.41797897,49.242245,6.3406305,10.11938,12.680327,-3.542904,0.65172535,23.793964,15.757549,-14.381874,0.0,-7.2735143,-10.072881,-18.818718,24.93175,-12.375096,0.0
43,1.9822176694869995,5.122602939605713,105.41204071044922,1.0875655758264342,1.129833063942591,-85.97943013108636,-1.6886166,-3.3142316,1.951562,-6.514271,-6.699521,24.163168,35.148582,26.450302,58.98999,5.785557,-0.3585925,-12.268825,25.519201,-36.089863,-0.5165256,49.43599,6.38299,10.11391,12.924068,-3.461313,0.53082395,23.774755,15.635071,-14.322181,0.0,-7.5942955,-10.400846,-17.893337,25.67262,-12.512707,0.0
44,1.9780045747756958,5.137503623962402,105.4086685180664,1.1599422246900095,1.1031880000141145,-85.90536131299318,-1.680159,-3.4231558,1.9814506,-6.567531,-6.672591,24.429155,36.26575,27.510921,58.99626,6.085049,-0.32282174,-12.4688425,26.050093,-37.247158,-1.4872094,49.6704,6.3597226,10.094921,13.19042,-3.3938756,0.4155662,23.729984,15.516417,-14.255885,0.0,-7.81857,-10.804401,-17.415285,26.309456,-12.662379,0.0
45,1.9697341918945312,5.140349864959717,105.40570068359375,1.2263562702800948,1.0802904048233644,-85.80137215219277,-1.6870856,-3.5152278,1.9957342,-6.62658,-6.6140757,24.612953,37.45386,28.596872,59.11702,6.414498,-0.3026523,-12.664137,26.571192,-38.44066,-2.5098898,49.938427,6.2174277,10.060052,13.475229,-3.3332338,0.3122899,23.657667,15.407157,-14.194087,0.0,-7.9344816,-11.311993,-17.493876,26.844551,-12.825487,0.0
46,1.9595063924789429,5.133040428161621,105.4041976928711,1.2921658279216153,1.0575693286555607,-85.67092918480195,-1.7066256,-3.5985563,1.9988631,-6.691593,-6.5273895,24.715889,38.71737,29.68962,59.35391,6.7647824,-0.30179092,-12.84876,27.086922,-39.66374,-3.5716922,50.25173,6.0182705,10.011613,13.759009,-3.2614439,0.20693938,23.564825,15.278113,-14.123254,0.0,-7.953076,-11.906073,-17.971413,27.290026,-12.993886,0.0
47,1.9451134204864502,5.120264053344727,105.40404510498047,1.3565712050395673,1.0352536021138419,-85.52098313004889,-1.7329147,-3.673344,1.9914372,-6.7655363,-6.417769,24.743973,40.060257,30.741884,59.688465,7.0988803,-0.31542307,-13.013964,27.600077,-40.910934,-4.657886,50.614925,5.8104515,9.948452,14.046139,-3.1908357,0.106335625,23.452175,15.150214,-14.051988,0.0,-7.888507,-12.561508,-18.71728,27.640274,-13.165847,0.0
48,1.9291632175445557,5.103479385375977,105.40266418457031,1.4186956396932837,1.0135373150059312,-85.35796485045735,-1.760174,-3.7396064,1.9741278,-6.8512836,-6.2904735,24.706093,41.48473,31.710125,60.097477,7.3807335,-0.33865753,-13.152912,28.112041,-42.174793,-5.758471,51.03342,5.636876,9.868946,14.343847,-3.1328747,0.015079062,23.320807,15.04773,-13.993179,0.0,-7.7503304,-13.247292,-19.605312,27.878872,-13.333046,0.0
49,1.911542534828186,5.089893817901611,105.39722442626953,1.4815551119327017,0.9908215281699118,-85.17492988995534,-1.7932482,-3.798691,1.9470463,-6.9529204,-6.139603,24.609009,42.994278,32.57851,60.570156,7.604705,-0.36995673,-13.251445,28.625336,-43.45152,-6.8661213,51.512123,5.5036674,9.771797,14.6399355,-3.0976107,-0.068361506,23.16171,14.9844265,-13.948877,0.0,-7.518397,-13.97528,-20.669874,27.999046,-13.5318985,0.0
