Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
37,-0.888338565826416,-13.255824089050293,101.4876708984375,1.4148267684395741,8.450640907932101,-105.77931374195742,-9.159395,-4.9407396,6.380382,7.78976,-20.415499,11.511234,31.074734,-18.175842,3.2972312,18.566072,1.4598513,1.646052,32.428123,-29.97722,30.153568,29.136116,-0.31737962,-0.0013496551,-12.230263,16.073307,-11.472988,21.585047,4.7153845,-19.069138,0.0,-41.372547,3.8135352,0.94343656,12.645411,8.577175,0.0
38,-1.0345301628112793,-13.994002342224121,101.15682983398438,1.6070272214936325,8.43777543989551,-105.4693035326454,-9.436737,-5.146881,6.567753,7.6830564,-20.50192,10.813894,31.215544,-18.361053,3.0192816,18.573517,1.2744565,1.6673057,32.606846,-29.976646,30.17414,29.147346,-0.3973562,-0.12511164,-12.095775,16.493608,-11.580726,21.256598,5.0347223,-19.408035,0.0,-39.13103,3.9139612,0.7482904,5.9549394,10.621951,0.0
39,-1.1955636739730835,-14.760849952697754,100.77061462402344,1.8479668926106971,8.36269721836446,-105.11321305821674,-9.744994,-5.39687,6.7928095,7.5661764,-20.568361,10.195157,31.359074,-18.525415,2.7464635,18.600386,1.080716,1.6860845,32.776676,-29.962498,30.180805,29.181494,-0.41432637,-0.23782392,-11.985932,17.32982,-11.849934,20.890392,4.69846,-19.433655,0.0,-40.063354,3.9472682,1.1964988,5.8325157,9.406567,0.0
40,-1.357191562652588,-15.53788948059082,100.40314483642578,2.0440734090709958,8.285168226967585,-104.73793824492813,-10.041927,-5.5788016,7.008527,7.466677,-20.596422,9.48897,31.523851,-18.772488,2.6167903,18.566292,0.92467,1.7370056,32.98563,-29.92693,30.13623,29.192503,-0.3878243,-0.26645473,-11.913446,17.938288,-11.940756,20.498022,4.881451,-19.675364,0.0,-40.81194,3.9963567,1.5806205,5.739713,8.341652,0.0
41,-1.5371149778366089,-16.32697296142578,100.05883026123047,2.2055167972963727,8.192275103244405,-104.33550837176654,-10.325087,-5.7028646,7.226313,7.3475447,-20.603312,8.925162,31.67479,-19.004065,2.399228,18.590708,0.82881594,1.8498702,33.168816,-29.864506,30.058203,29.223745,-0.24906921,-0.13085455,-11.852693,18.679348,-11.999947,20.09981,4.838334,-19.770899,0.0,-41.372654,4.0402894,1.875166,5.700407,7.3671474,0.0
42,-1.7268041372299194,-17.139324188232422,99.73822784423828,2.342828141392684,8.097473152191602,-103.91566583736625,-10.597588,-5.7850924,7.430945,7.217515,-20.585855,8.422108,31.837873,-19.29753,2.3111866,18.532154,0.7154267,2.039337,33.348686,-29.77267,29.924139,29.221802,-0.070418015,0.13146202,-11.81673,19.433996,-12.006803,19.68808,4.79025,-19.83428,0.0,-41.775253,4.063848,2.1334743,5.685369,6.446711,0.0
43,-1.922105312347412,-17.96637725830078,99.45639038085938,2.431141520493012,8.02041378952722,-103.49739762231991,-10.854907,-5.7982516,7.6110663,7.0574803,-20.528347,7.8673863,32.027004,-19.632706,2.3052182,18.456913,0.6246376,2.2367158,33.561405,-29.654528,29.752907,29.248444,0.10676842,0.35878474,-11.814754,20.17126,-11.939509,19.278124,4.7391243,-19.832396,0.0,-42.03164,4.0878563,2.401769,5.7074146,5.713034,0.0
44,-2.1131107807159424,-18.820907592773438,99.22138214111328,2.4398385781486125,7.996498899112497,-103.10413875031402,-11.0944805,-5.704606,7.7377577,6.9291887,-20.4447,7.3797493,32.183056,-19.909855,2.376556,18.426958,0.5070535,2.387553,33.755573,-29.555466,29.615828,29.354614,0.26369426,0.4167363,-11.86691,20.843502,-11.77111,18.889114,4.6829,-19.726957,0.0,-42.135036,4.1434913,2.7207186,5.7174525,5.3282394,0.0
45,-2.2868518829345703,-19.701452255249023,99.05020904541016,2.362000270638341,8.032067581565837,-102.74481543796874,-11.314349,-5.492219,7.8067126,6.7488384,-20.276466,6.847078,32.328426,-20.200857,2.6354535,18.384256,0.3347998,2.5114634,33.968605,-29.473001,29.504797,29.545973,0.36035684,0.20317562,-12.014076,21.440933,-11.501428,18.532545,4.624766,-19.52506,0.0,-42.054066,4.2229915,3.1615562,5.7433105,5.3682528,0.0
46,-2.4619956016540527,-20.6085205078125,98.92742919921875,2.212357843813125,8.113587707609184,-102.40900196782792,-11.515311,-5.1787124,7.830159,6.598191,-20.093884,6.381674,32.4305,-20.435078,2.9713886,18.397114,0.13256893,2.5942752,34.152603,-29.420563,29.442755,29.827038,0.47267473,-0.18995313,-12.235109,21.97966,-11.144322,18.204325,4.5663,-19.238806,0.0,-41.795033,4.317413,3.6781015,5.7795763,5.745973,0.0
47,-2.6610803604125977,-21.49265480041504,98.8838882446289,2.006260717195524,8.234399477612357,-102.08357226320727,-11.697963,-4.7858686,7.817141,6.4044023,-19.838804,5.869854,32.513012,-20.681374,3.432263,18.423069,-0.057301924,2.6656723,34.34852,-29.372175,29.37058,30.118763,0.5758931,-0.594695,-12.452623,22.470533,-10.708107,17.892454,4.515916,-18.855993,0.0,-41.450607,4.4408655,4.157242,5.826065,6.40339,0.0
48,-2.850015163421631,-22.40312385559082,98.86007690429688,1.7590685261297947,8.383870223161072,-101.75487721057877,-11.865799,-4.33527,7.7772098,6.251546,-19.62785,5.3838005,32.552906,-20.92848,4.028063,18.46055,-0.22315317,2.7482166,34.529976,-29.320566,29.247097,30.350313,0.6588991,-0.8281068,-12.579087,22.937134,-10.202672,17.584284,4.4514375,-18.343344,0.0,-41.098305,4.5992227,4.5178127,5.864473,7.469088,0.0
49,-3.053887128829956,-23.39313316345215,98.84425354003906,1.4664707562893935,8.590224151274656,-101.42112105369888,-12.015132,-3.8215785,7.6854377,6.119315,-19.421293,4.917797,32.56087,-21.188084,4.7690415,18.541582,-0.36051315,2.839581,34.69989,-29.244955,29.03249,30.504255,0.6935058,-0.8170753,-12.553964,23.342113,-9.610162,17.27769,4.3984914,-17.732624,0.0,-40.767357,4.804632,4.7402844,5.895398,9.048105,0.0
50,-3.2630298137664795,-24.412601470947266,98.84464263916016,1.1449078718697174,8.827536217220066,-101.07818963867409,-12.153088,-3.261073,7.5654125,6.0284085,-19.243668,4.27568,32.51221,-21.519012,5.7539306,18.650314,-0.4631783,2.9103227,34.925236,-29.130123,28.718252,30.598528,0.6599083,-0.67463684,-12.438728,24.053846,-9.0608425,17.006683,3.672844,-16.700895,0.0,-40.433777,5.0337,4.903335,6.0000634,11.026882,0.0
51,-3.4988150596618652,-25.428560256958008,98.91041564941406,0.789114978605313,9.068146095236003,-100.74192834419897,-12.275,-2.6482134,7.4458,5.9451895,-19.090336,3.752635,32.416477,-21.779852,6.7489247,18.786623,-0.5371304,2.9868505,35.10282,-29.03086,28.428755,30.717682,0.6590873,-0.4885959,-12.313016,24.50871,-8.37779,16.732346,3.4884737,-15.801379,0.0,-40.047253,5.3001957,5.006822,6.078621,13.138303,0.0
52,-3.760650634765625,-26.455284118652344,98.98863220214844,0.43150108429656764,9.2301311855683,-100.39844942151366,-12.400067,-2.0213845,7.400769,5.8489995,-18.974514,3.3074944,32.26773,-21.99589,7.7723947,18.87473,-0.57932615,3.1007378,35.25231,-28.949602,28.181786,30.885977,0.6898787,-0.35336253,-12.256378,24.457384,-7.508581,16.393362,4.55831,-15.36481,0.0,-40.777145,5.6566486,5.2157884,8.525871,13.875839,0.0
53,-4.019095420837402,-27.515884399414062,99.06532287597656,0.036956960463339676,9.331470938310172,-100.01938414131972,-12.543326,-1.3317472,7.425575,5.7283626,-18.921663,2.917878,32.05785,-22.172562,8.828737,18.935484,-0.5797915,3.225266,35.38583,-28.887857,27.975815,31.09841,0.75601107,-0.2939257,-12.305391,25.04822,-6.7313604,16.113214,4.4881973,-14.20408,0.0,-41.88694,6.044592,5.2994823,11.829837,13.857832,0.0
54,-4.285882472991943,-28.612089157104492,99.15198516845703,-0.40344982053566636,9.400626288574902,-99.61548558155481,-12.695258,-0.57145345,7.4932327,5.5946846,-18.916853,2.455162,31.725735,-22.35739,10.069279,19.006983,-0.55218613,3.3499508,35.54956,-28.841986,27.76574,31.294746,0.82799244,-0.25675458,-12.416672,25.567274,-5.825916,15.825791,4.6593966,-13.008974,0.0,-42.57577,6.386759,5.1278596,14.38954,13.758708,0.0
55,-4.534839153289795,-29.7424259185791,99.24458312988281,-0.8418752866728351,9.413826729264409,-99.25459222837385,-12.821011,0.18186955,7.6051855,5.4657435,-18.916384,2.1722414,31.397373,-22.456821,11.262202,18.992243,-0.50686723,3.5401113,35.65815,-28.831324,27.6043,31.535307,0.946664,-0.22189724,-12.535561,26.203924,-4.973593,15.638733,4.705182,-11.574918,0.0,-43.030315,6.683337,4.845805,16.653528,13.246102,0.0
