Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
35,0.07324910163879395,3.209200143814087,105.96968078613281,1.1002368042246815,-1.07220096942558,-92.83178286550095,-3.2628686,-1.3807454,4.2704644,2.580302,-1.8550577,19.87822,23.469042,-13.164184,44.599327,24.953894,-7.3646827,-6.1818094,16.250946,-20.73656,9.443301,48.110817,-19.975971,-9.2484865,-4.3658304,3.0401099,5.022434,6.5071416,5.52609,-6.215622,0.0,3.4712434,-6.293033,-10.909069,5.2625747,-9.743967,0.0
36,0.07398689538240433,3.211263656616211,105.96991729736328,1.100478978065527,-1.07308693682308,-92.83166362448863,-3.2630796,-1.380172,4.271327,2.580306,-1.8550594,19.878908,23.47158,-13.164419,44.599106,24.953766,-7.3648534,-6.181865,16.251436,-20.740139,9.443515,48.110523,-19.975819,-9.248724,-4.365713,3.0401764,5.0215945,6.507282,5.5250583,-6.213551,0.0,3.4728448,-6.293423,-10.909816,5.25875,-9.740622,0.0
37,0.07067465037107468,3.219284772872925,105.96934509277344,1.1021993230435647,-1.0757739347349453,-92.8298994334311,-3.2635934,-1.378101,4.2745,2.5803218,-1.8550663,19.881496,23.481253,-13.165339,44.598248,24.95327,-7.3655243,-6.182083,16.253267,-20.75372,9.444325,48.109364,-19.975203,-9.249658,-4.3652506,3.0413098,5.0212784,6.5066357,5.518807,-6.2064214,0.0,3.472136,-6.2929616,-10.911146,5.2570686,-9.736201,0.0
38,0.0707969069480896,3.220170259475708,105.96997833251953,1.1022974706323696,-1.076075764969606,-92.82950236215589,-3.2635868,-1.3778222,4.274864,2.5803237,-1.8550671,19.88183,23.48248,-13.165456,44.598137,24.95321,-7.365608,-6.182111,16.253504,-20.755428,9.444426,48.10922,-19.975124,-9.249775,-4.365192,3.0453317,5.0207276,6.5080743,5.5100627,-6.202495,0.0,3.4689634,-6.293643,-10.910483,5.262274,-9.737792,0.0
39,0.07011128962039948,3.224670886993408,105.97100067138672,1.1034901455519186,-1.0779246495707575,-92.82497122407871,-3.2632241,-1.3755547,4.2774973,2.5803397,-1.8550726,19.88441,23.492117,-13.166414,44.597256,24.952757,-7.36629,-6.1823335,16.255322,-20.768799,9.445196,48.108047,-19.974485,-9.250708,-4.364718,3.0567148,5.018607,6.50888,5.4842844,-6.187342,0.0,3.4692903,-6.294284,-10.91433,5.261994,-9.735672,0.0
40,0.06713664531707764,3.228771686553955,105.97015380859375,1.1048783377791587,-1.0795131285801869,-92.81976767733686,-3.262702,-1.3733675,4.2799973,2.5803556,-1.8550777,19.88698,23.501692,-13.167388,44.59636,24.952309,-7.366987,-6.182563,16.25714,-20.782038,9.44596,48.10688,-19.973835,-9.251642,-4.364235,3.054417,5.0191054,6.5041094,5.4846973,-6.1850348,0.0,3.4697092,-6.2937393,-10.91875,5.2622457,-9.734657,0.0
41,0.06177285686135292,3.2323458194732666,105.9697036743164,1.107000839459066,-1.081072965819192,-92.81049800663244,-3.2622182,-1.3694755,4.2848425,2.5803869,-1.8550872,19.891886,23.520292,-13.169349,44.594498,24.951355,-7.368435,-6.183041,16.26064,-20.807747,9.447482,48.104527,-19.972485,-9.253528,-4.363239,3.053729,5.020135,6.496315,5.480424,-6.1788754,0.0,3.4715893,-6.292261,-10.926858,5.2625074,-9.734992,0.0
42,0.061884429305791855,3.2331533432006836,105.97038269042969,1.1071248949637598,-1.081354618209598,-92.80989324999952,-3.2621603,-1.3692155,4.2851825,2.5803888,-1.8550876,19.892218,23.52148,-13.169471,44.59438,24.95129,-7.3685274,-6.183072,16.260878,-20.809387,9.44758,48.10438,-19.972399,-9.253647,-4.363174,3.0533006,5.020259,6.4951153,5.4806247,-6.1776214,0.0,3.471562,-6.2923837,-10.927339,5.262495,-9.734623,0.0
43,0.06166398525238037,3.234536647796631,105.9706802368164,1.1076558183749028,-1.0819659665837025,-92.80850809448683,-3.2619789,-1.3686129,4.2860413,2.580393,-1.8550887,19.89296,23.52413,-13.169742,44.594112,24.951132,-7.3687396,-6.183142,16.261417,-20.813065,9.447811,48.10405,-19.97221,-9.253916,-4.363023,3.0524528,5.0201087,6.4932094,5.4806585,-6.1754766,0.0,3.471734,-6.292781,-10.92855,5.2624135,-9.733991,0.0
44,0.06324746459722519,3.23826265335083,105.97230529785156,1.1097423168487643,-1.0839660208501558,-92.80003008631584,-3.2612348,-1.3649776,4.292217,2.5804226,-1.8550957,19.897831,23.542198,-13.171665,44.592148,24.949955,-7.370299,-6.183662,16.265024,-20.838228,9.449481,48.101704,-19.970846,-9.255844,-4.3619146,3.0495281,5.0173407,6.48547,5.4811587,-6.1717176,0.0,3.4737587,-6.295858,-10.935949,5.261786,-9.732296,0.0
