Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-0.7647708058357239,-2.03938889503479,106.79749298095703,0.015012419093461089,-0.5230568682504402,-97.53560164576919,-4.861998,-1.3968966,8.66603,6.4556913,-5.557385,26.254898,23.946827,-8.638747,38.89868,2.3263733,-2.5291324,-9.044352,22.235783,-28.999174,28.778824,32.583477,-17.226425,-4.3714375,2.2347302,9.759651,2.7518375,21.261175,5.0328684,-10.195173,0.0,6.723607,-3.637009,-11.55853,5.3099227,-10.839967,0.0
12,-0.787700355052948,-2.0450408458709717,106.80277252197266,0.017244343860095157,-0.2764283335652328,-97.16409043045294,-5.00031,-1.4853728,8.631247,6.3777504,-5.7738824,26.29769,24.058413,-8.629167,39.089863,1.7927747,-2.65534,-8.8514805,22.266378,-29.050182,28.671364,32.49508,-17.002928,-4.2597613,2.3117151,8.455498,3.1278384,20.6379,6.8721495,-10.9554205,0.0,6.508321,-3.5890026,-11.897982,5.2851815,-10.840036,0.0
13,-0.8027439117431641,-2.0545425415039062,106.80175018310547,-0.021325698827151674,-0.026451340035656145,-96.69828160658497,-5.1767297,-1.5171295,8.614166,6.2934422,-6.002233,26.33655,24.16457,-8.587483,39.294464,1.4191211,-2.61446,-8.646024,22.298138,-29.095625,28.55826,32.45948,-16.746513,-4.1886706,2.3305664,6.9040885,3.6228435,20.010376,9.126203,-11.780233,0.0,6.3062387,-3.482436,-12.326892,5.2624745,-10.854507,0.0
14,-0.8198989629745483,-2.0483500957489014,106.79633331298828,-0.08884923221952777,0.23307275029153438,-96.1509260321214,-5.3846602,-1.5090164,8.605952,6.205168,-6.2420874,26.371096,24.267284,-8.510452,39.52173,1.1371274,-2.45148,-8.429806,22.331434,-29.13636,28.438002,32.462093,-16.458069,-4.145705,2.3089216,5.226916,4.1864634,19.473436,11.542801,-12.513192,0.0,6.0917277,-3.3277006,-12.829187,5.249779,-10.875548,0.0
15,-0.8389388918876648,-2.0271551609039307,106.77840423583984,-0.18068826713035968,0.4781667878958051,-95.56962397369585,-5.575573,-1.4632517,8.625103,6.10692,-6.4949656,26.39986,24.365082,-8.39892,39.744846,0.94163543,-2.2406232,-8.199159,22.365528,-29.174181,28.330708,32.52631,-16.044857,-4.1157,2.3153594,3.5680788,4.753172,19.071964,13.924444,-13.162983,0.0,5.9038997,-3.13273,-13.367674,5.215976,-10.889662,0.0
16,-0.8532583713531494,-2.003608226776123,106.75180053710938,-0.2885438441449655,0.6847617835092186,-95.00230148313186,-5.7005363,-1.3825766,8.690248,5.98735,-6.7634997,26.421938,24.45505,-8.256183,39.937965,0.83381283,-2.0571094,-7.947452,22.399044,-29.212843,28.271124,32.6783,-15.400995,-4.0797877,2.4096265,2.0360343,5.26475,18.807041,16.15045,-13.812316,0.0,5.748657,-2.922611,-13.892397,5.2054596,-10.925449,0.0
17,-0.8576639890670776,-1.9996384382247925,106.71780395507812,-0.42168884839328724,0.8461989079103662,-94.44731606630228,-5.760862,-1.2599745,8.811783,5.8430867,-7.051521,26.43901,24.539211,-8.078348,40.096153,0.8875083,-1.9071712,-7.652376,22.434067,-29.257486,28.288963,32.94527,-14.367813,-4.0462937,2.5707784,0.5927933,5.7653475,18.771065,18.329561,-14.43733,0.0,5.6652017,-2.6846247,-14.412704,5.1842365,-10.979965,0.0
18,-0.8560939431190491,-1.9998818635940552,106.6701431274414,-0.5797762753741488,0.9759219956843026,-93.88442027544073,-5.7780676,-1.0976855,8.9778595,5.67415,-7.360006,26.451494,24.617868,-7.8635945,40.234264,1.0837812,-1.7601392,-7.3261657,22.47118,-29.31206,28.396059,33.30459,-13.008179,-4.0102515,2.7527225,-0.8040914,6.288577,18.944883,20.508818,-15.014915,0.0,5.627576,-2.4152963,-14.942842,5.159545,-11.04795,0.0
19,-0.8546585440635681,-2.004950523376465,106.6153793334961,-0.7487891230235048,1.0774640220801681,-93.33171382145852,-5.734093,-0.9104073,9.174218,5.470623,-7.6841807,26.460026,24.689966,-7.6226315,40.35975,1.2774067,-1.6370991,-7.009772,22.510265,-29.381351,28.597496,33.703526,-11.56284,-3.9249709,2.9798794,-2.0929742,6.811862,19.329088,22.578396,-15.543276,0.0,5.6253347,-2.1320858,-15.466663,5.139191,-11.130452,0.0
20,-0.8570058345794678,-2.0398752689361572,106.55401611328125,-0.9138033813386085,1.1532106646690607,-92.80775732509123,-5.610212,-0.713686,9.386493,5.216471,-8.015322,26.465607,24.754086,-7.376007,40.48216,1.3100859,-1.5669832,-6.737276,22.55088,-29.471264,28.890364,34.08531,-10.2888365,-3.7360325,3.283091,-3.2059453,7.30836,19.927517,24.417917,-16.015036,0.0,5.6702447,-1.8537333,-15.972318,5.119395,-11.235916,0.0
21,-0.848611056804657,-2.084765672683716,106.48672485351562,-1.0776729279688968,1.1958082385913231,-92.33634552099178,-5.3819294,-0.5024094,9.62822,4.896143,-8.355175,26.46916,24.809916,-7.1478267,40.588215,1.1211848,-1.56595,-6.4998345,22.59315,-29.587135,29.272081,34.447334,-9.087243,-3.4042068,3.6753147,-4.12861,7.788588,20.806465,26.036488,-16.435215,0.0,5.753918,-1.5880697,-16.433685,5.099256,-11.348697,0.0
22,-0.8331048488616943,-2.145120620727539,106.41224670410156,-1.2536400818612523,1.2074104288600662,-91.90139389900405,-5.0691347,-0.2648167,9.89517,4.169254,-9.018539,26.47393,24.888052,-6.821137,40.738102,0.8010599,-1.6850691,-6.3675613,22.660894,-29.847282,30.087873,34.720837,-7.5324826,-2.8996165,3.942446,-4.906065,8.2838545,21.947313,27.518744,-16.823164,0.0,5.880907,-1.3135943,-16.862692,5.077254,-11.474843,0.0
23,-0.8125481009483337,-2.2150092124938965,106.3338394165039,-1.419349427345163,1.199123533811977,-91.46218780970906,-4.71709,-0.023547912,10.161551,3.3656998,-9.589229,26.486452,24.977207,-6.4524612,40.85879,0.3963271,-1.8112962,-6.3229094,22.799456,-30.519094,31.443796,34.68969,-5.861422,-2.2909017,3.9744813,-5.560186,8.753167,23.208094,28.863152,-17.196743,0.0,6.041373,-1.0529015,-17.304432,5.0554767,-11.611337,0.0
24,-0.7926590442657471,-2.3091490268707275,106.25426483154297,-1.5728608141758638,1.1876673802405169,-90.97641194679201,-4.372375,0.22717856,10.395633,2.789794,-9.862437,26.545254,24.984808,-6.1780734,40.965828,-0.10815982,-1.9338083,-6.179871,23.374022,-32.299328,32.555458,33.599552,-4.3464007,-1.6287925,4.5257926,-6.12525,9.187349,24.45287,30.07316,-17.577707,0.0,6.234077,-0.798117,-17.800554,5.030798,-11.766969,0.0
25,-0.773177444934845,-2.4246113300323486,106.17166900634766,-1.7192754623366593,1.1698381269614064,-90.44724408055654,-4.013142,0.47434306,10.593171,2.1820095,-10.060064,26.588234,24.917255,-5.9051633,41.146946,-0.6423247,-2.1024373,-6.0266175,23.841738,-33.398922,33.24494,32.96431,-4.477996,-0.9931972,5.2517276,-6.6017733,9.593711,25.69512,31.152908,-17.96991,0.0,6.467156,-0.5396015,-18.350515,4.988062,-11.932031,0.0
26,-0.7373191118240356,-2.5829238891601562,106.08482360839844,-1.861990806416973,1.140093682485476,-89.89224246769825,-3.6312234,0.72672546,10.769941,1.5389752,-10.204997,26.629078,24.82339,-5.5863037,41.37127,-1.2333969,-2.31787,-5.927668,24.156923,-34.52282,34.032967,32.42146,-5.2586374,-0.34557396,6.1022015,-6.9765177,9.974607,26.993237,32.103428,-18.366999,0.0,6.7379756,-0.29019317,-18.932507,4.965627,-12.135761,0.0
27,-0.6959784030914307,-2.752598285675049,105.99640655517578,-1.9870986760206235,1.1100544659598401,-89.29111687206621,-3.2475455,0.9677867,10.913543,0.84627026,-10.30917,26.6793,24.715084,-5.230845,41.635166,-1.8558848,-2.5303955,-5.876016,24.349874,-35.696636,34.852,31.839865,-6.373658,0.35518292,7.0945444,-7.2519956,10.296948,28.282343,32.895477,-18.758606,0.0,7.0359874,-0.05195485,-19.565926,4.9251027,-12.3417845,0.0
28,-0.6504212617874146,-2.947721242904663,105.90593719482422,-2.080911612830688,1.0917919907391613,-88.62363378225066,-2.881774,1.1800524,11.011678,0.08805932,-10.384079,26.747898,24.60397,-4.849932,41.93668,-2.4831095,-2.6907616,-5.862862,24.45952,-36.838406,35.606033,31.155308,-7.5981846,1.1478535,8.218358,-7.4235964,10.525958,29.501215,33.481686,-19.123287,0.0,7.34891,0.15928142,-20.267061,4.8870997,-12.568355,0.0
29,-0.5890823602676392,-3.169827938079834,105.80859375,-2.1475711791626817,1.0873199601077752,-87.88269343119728,-2.537305,1.369219,11.058797,-0.74434906,-10.4217825,26.843264,24.486345,-4.437987,42.276962,-3.1403122,-2.786174,-5.8956013,24.504526,-37.92818,36.29209,30.350822,-9.069972,2.0776148,9.53308,-7.488836,10.6594715,30.683681,33.83946,-19.449907,0.0,7.6797023,0.3461206,-21.04323,4.8463054,-12.813737,0.0
30,-0.5429086685180664,-3.3929362297058105,105.70448303222656,-2.1933355344979177,1.090439620503867,-87.07938168622466,-2.203686,1.5405724,11.062556,-1.6416876,-10.420757,26.970732,24.359716,-3.988709,42.643677,-3.8301573,-2.8395412,-5.9748807,24.489056,-38.98234,36.938793,29.446642,-10.8848915,3.0884879,11.039564,-7.4544234,10.708418,31.847218,33.993595,-19.747211,0.0,8.0164585,0.5333447,-21.882048,4.8039274,-13.069689,0.0
