Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
22,-0.05330973118543625,3.161302089691162,105.93144989013672,-0.6376273811041869,-1.5936894488216045,-90.29602950719408,-3.7314765,-0.10711651,7.691472,4.627956,-15.079254,15.400373,29.608124,-23.312279,27.741703,32.749474,-4.6362348,2.5895343,16.320204,-28.617708,25.068714,18.994036,-18.898478,-1.1870465,0.8859702,-0.3252067,3.1422844,17.9674,14.514033,-13.196541,0.0,-0.4436585,-3.612866,-8.795834,16.109695,-13.495885,0.0
23,-0.050868164747953415,3.1625165939331055,105.93155670166016,-0.6479013510591803,-1.3626601758753238,-90.44206953545347,-3.6929746,-0.11068007,7.7834826,4.6663985,-15.669672,15.707713,30.80864,-23.134375,25.067987,32.757046,-4.220954,2.8881445,16.34393,-29.825792,25.421711,15.957011,-19.250261,-1.1721985,0.3017653,-0.6424013,3.1746237,18.019672,14.6143465,-13.222802,0.0,-0.834043,-3.604896,-8.556089,16.22651,-13.4896145,0.0
24,-0.04806133359670639,3.1535706520080566,105.93132781982422,-0.6700070426299718,-1.0767210118189237,-90.57733602594294,-3.6544545,-0.09948003,7.8445067,4.684838,-16.309866,16.794804,32.31936,-22.559252,21.596724,32.456577,-3.8726623,3.123601,16.664928,-31.279806,25.552408,12.649033,-19.01099,-1.2074661,-0.31435493,-1.0555235,3.2302847,18.034595,14.772187,-13.267049,0.0,-1.2892212,-3.581908,-8.310175,16.346651,-13.479649,0.0
25,-0.04649132117629051,3.158700466156006,105.92820739746094,-0.7062899655050268,-0.7233542139671584,-90.69945947709357,-3.6186442,-0.0693204,7.853725,4.6764445,-16.985125,17.954248,33.160263,-21.639214,18.411003,32.61596,-3.6839387,3.3190768,17.14471,-32.03682,25.178621,9.585365,-19.071877,-1.2808539,-0.7957937,-1.6080139,3.317294,17.99777,15.01332,-13.326644,0.0,-1.8410095,-3.5396955,-8.052058,16.47803,-13.458421,0.0
26,-0.04346243664622307,3.1833906173706055,105.92312622070312,-0.7537243994206627,-0.3113464689816401,-90.81271645078562,-3.584642,-0.025321243,7.82295,4.6484246,-17.693632,19.157349,33.879433,-20.555256,15.213778,32.680973,-3.6327674,3.4497757,17.746069,-32.67589,24.5605,6.4628367,-18.902405,-1.3714637,-1.257996,-2.278834,3.425534,17.919073,15.313391,-13.389837,0.0,-2.4759514,-3.4819005,-7.782651,16.6098,-13.417837,0.0
27,-0.03738023713231087,3.199005603790283,105.91606140136719,-0.8091290633506423,0.13783854726509762,-90.91989547992424,-3.5423677,0.02883188,7.7802696,4.605584,-18.463072,20.413475,34.5204,-19.366507,12.098774,32.655647,-3.604016,3.5945406,18.469217,-33.249847,23.763285,3.4169288,-18.553646,-1.563902,-1.8386806,-3.011558,3.5449026,17.815536,15.647107,-13.463716,0.0,-3.1563215,-3.414534,-7.509795,16.7492,-13.375308,0.0
28,-0.033004406839609146,3.2164950370788574,105.90015411376953,-0.8682899351210773,0.6023458988501068,-91.02391384083572,-3.481881,0.08991596,7.7531805,4.5525694,-19.319826,21.732859,35.057243,-18.105328,9.18846,32.611153,-3.4838274,3.8284583,19.315542,-33.74625,22.827713,0.6175255,-18.13472,-1.9459447,-2.6619146,-3.8172781,3.6830773,17.683641,16.080475,-13.578293,0.0,-3.902753,-3.34644,-7.223331,16.977318,-13.366571,0.0
29,-0.022627435624599457,3.234048843383789,105.87409973144531,-0.9334458341529589,1.089468147785966,-91.12726716604473,-3.3921287,0.16528991,7.7226954,4.4897933,-20.248537,23.120285,35.482525,-16.748814,6.482486,32.6187,-3.2407937,4.1374416,20.287823,-34.16384,21.750084,-1.9117734,-17.614473,-2.5928402,-3.801842,-4.699379,3.836811,17.524403,16.604563,-13.732138,0.0,-4.715809,-3.2763128,-6.9218087,17.278715,-13.383352,0.0
30,-0.015934137627482414,3.243813991546631,105.84284973144531,-1.0039974077813374,1.6064057095735031,-91.22803363112311,-3.2814307,0.25411135,7.6825385,4.414949,-21.242216,24.574488,35.791344,-15.27061,3.901225,32.64126,-2.9301724,4.486386,21.381311,-34.492493,20.499928,-4.2677855,-16.983833,-3.4446619,-5.167473,-5.6463346,4.004206,17.339306,17.185202,-13.908043,0.0,-5.5845222,-3.1967487,-6.6113925,17.623997,-13.415782,0.0
31,-0.0015855999663472176,3.2841737270355225,105.79342651367188,-1.0759214976271108,2.131587450663223,-91.32225757555855,-3.1687489,0.3410502,7.679695,4.328757,-22.341152,26.091644,35.95094,-13.700719,1.4609917,32.596275,-2.5755432,4.913016,22.579872,-34.688297,19.073904,-6.4339023,-16.387415,-4.3918576,-6.631788,-6.694131,4.185737,17.113842,17.902193,-14.130533,0.0,-6.54894,-3.1239865,-6.2811346,18.104269,-13.491621,0.0
32,0.016438215970993042,3.330220937728882,105.72982788085938,-1.1414740094695803,2.643511667619054,-91.40561084652809,-3.0729706,0.4108501,7.7613945,4.232629,-23.585575,27.664711,35.92749,-12.076909,-0.81171566,32.40359,-2.2062016,5.454202,23.858637,-34.696495,17.472136,-8.37352,-15.960497,-5.321751,-8.072746,-7.7759266,4.3649864,16.863914,18.703278,-14.388566,0.0,-7.5694714,-3.0654483,-5.943085,18.719301,-13.624394,0.0
33,0.025492534041404724,3.3671298027038574,105.64696502685547,-1.200183805987905,3.1486228071197733,-91.47397684868976,-2.9980104,0.4622452,7.925773,4.115657,-24.98821,29.297928,35.713184,-10.42427,-2.936806,31.985775,-1.7553257,6.1872663,25.194843,-34.49181,15.695118,-10.029646,-15.723332,-6.296935,-9.587981,-8.90025,4.5493875,16.580214,19.603165,-14.691601,0.0,-8.655049,-3.01642,-5.5972724,19.48681,-13.828796,0.0
34,0.05175769329071045,3.420492649078369,105.54521179199219,-1.2556120683983254,3.6543962095932154,-91.53064970324215,-2.933759,0.50270057,8.151953,3.9833636,-24.999998,30.99243,35.315144,-8.721657,-4.9374146,31.413582,-1.245909,7.0643578,26.568668,-34.091297,13.740243,-11.418625,-15.61124,-7.3478622,-11.189224,-10.092926,4.728791,16.260384,20.606718,-15.033558,0.0,-9.818584,-2.9816139,-5.236797,20.386076,-14.080341,0.0
35,0.06803874671459198,3.4908154010772705,105.4221420288086,-1.3044611427470547,4.1409517191373615,-91.58192758854183,-2.8787448,0.52967125,8.461107,3.8597252,-24.999998,32.725796,34.733013,-6.9490943,-6.7738338,30.815233,-0.84511465,7.935029,27.96758,-33.494892,11.6170635,-12.607783,-15.613026,-8.312572,-12.640758,-11.327883,4.913904,15.917846,21.713537,-15.417138,0.0,-11.04313,-2.9516006,-4.862445,21.431358,-14.393778,0.0
36,0.09196837246417999,3.5724778175354004,105.27081298828125,-1.3447532344448323,4.588334109056064,-91.63418438535993,-2.8308809,0.5410905,8.873597,3.7682617,-24.999998,34.46191,33.95971,-5.100586,-8.380576,30.321367,-0.7172958,8.650452,29.378017,-32.715015,9.340782,-13.6571045,-15.68539,-9.032018,-13.704933,-12.5852375,5.0971365,15.567817,22.945353,-15.867111,0.0,-12.310623,-2.937282,-4.471288,22.636974,-14.782873,0.0
37,0.11292389035224915,3.6590375900268555,105.09054565429688,-1.3692734252628682,4.976919564020867,-91.68838702723123,-2.7902255,0.5265758,9.420243,3.71953,-24.999998,36.172688,32.99545,-3.1809824,-9.680461,29.867043,-1.0418963,9.1555805,30.794832,-31.750675,6.865614,-14.562463,-15.767732,-9.404264,-14.187649,-13.821558,5.273162,15.224556,24.275314,-16.377312,0.0,-13.587365,-2.9431505,-4.0707626,23.991337,-15.250404,0.0
38,0.1419537514448166,3.7451460361480713,104.88111114501953,-1.381615040808281,5.322246043619756,-91.74118270407052,-2.7566915,0.49110088,10.082028,3.6990442,-24.999998,37.847897,31.878004,-1.2345486,-10.698809,29.372639,-1.6901411,9.549335,32.21279,-30.644127,4.2270966,-15.293444,-15.820459,-9.541361,-14.280253,-15.052739,5.4392996,14.88032,25.700321,-16.944988,0.0,-14.880075,-2.9684753,-3.6593573,25.47434,-15.7849655,0.0
39,0.16873674094676971,3.8532626628875732,104.63436889648438,-1.394095101406686,5.656747744854041,-91.79221845563696,-2.7287898,0.4551818,10.803935,3.6928155,-24.999998,39.4655,30.694117,0.67986,-11.500695,28.902979,-2.3558452,9.9181385,33.60938,-29.49658,1.5775024,-15.841899,-15.8025875,-9.606273,-14.332915,-16.36376,5.6207,14.506237,27.274931,-17.575975,0.0,-16.254223,-2.9889016,-3.2213972,27.112364,-16.38152,0.0
40,0.18779678642749786,3.981220006942749,104.3399658203125,-1.4201619106099432,6.013117470414194,-91.84160293573477,-2.705287,0.43883613,11.531193,3.6872714,-24.999998,40.99778,29.525629,2.4961102,-12.131637,28.525805,-2.729514,10.354418,34.945206,-28.405632,-0.9257479,-16.170504,-15.680143,-9.754008,-14.692004,-17.819113,5.837145,14.078511,29.03847,-18.281254,0.0,-17.75435,-2.9803333,-2.7484348,28.916178,-17.039824,0.0
41,0.21103772521018982,4.117252826690674,103.99382019042969,-1.461460962908415,6.369091378819906,-91.89515899273259,-2.6759706,0.43710926,12.298672,3.6836138,-24.999998,42.43295,28.396976,4.1779385,-12.559088,28.268162,-2.6722145,10.869193,36.199238,-27.38317,-3.2504008,-16.125513,-15.440223,-10.059717,-15.471482,-19.38055,6.0841656,13.608891,30.987225,-19.076992,0.0,-19.349556,-2.9443908,-2.2386084,30.889639,-17.768404,0.0
42,0.23498064279556274,4.267210483551025,103.5859603881836,-1.5119393685155693,6.717472507022761,-91.95108270680306,-2.644521,0.44252688,13.118884,3.6892073,-24.999998,43.760193,27.319185,5.724037,-12.706361,28.026909,-2.3609347,11.432017,37.355446,-26.41638,-5.439605,-15.688022,-15.063667,-10.431226,-16.47883,-21.040985,6.3533196,13.097665,33.116173,-19.957357,0.0,-21.036598,-2.8866522,-1.6965723,33.039036,-18.570246,0.0
43,0.2541429400444031,4.440942287445068,103.11043548583984,-1.5717265210531335,7.1138215700901375,-91.99811173955817,-2.6321268,0.47009462,13.903058,3.699179,-24.999998,44.93733,26.333075,7.1342516,-12.537076,27.693987,-1.9669838,12.052318,38.367687,-25.53006,-7.453494,-14.999663,-14.537635,-10.772377,-17.586391,-22.883099,6.6351786,12.516027,35.423237,-20.892658,0.0,-22.878147,-2.7995775,-1.1294208,35.345898,-19.42449,0.0
