Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
12,0.17793141305446625,-2.1120071411132812,66.81993103027344,0.3944149494480063,7.970588760563698,-113.32365098684103,8.379495,-17.705015,6.240416,-60.056988,37.806133,-59.69406,3.0522356,8.016579,6.270833,13.16797,49.73682,45.651787,61.28835,-8.206813,-9.744622,-15.341705,5.009845,5.7810054,-3.8821979,23.088171,10.395033,-14.711009,-8.177883,-32.70292,-15.321934,-1.3876619,65.77276,9.329927,-3.9746947
13,0.21979883313179016,-2.325810432434082,66.7469253540039,0.3228191496867766,8.065336530984839,-113.50003072473669,8.306871,-17.71107,6.0800996,-59.837967,37.7515,-60.894077,3.6341147,8.1195135,6.3062353,13.292598,49.73206,45.509098,61.202816,-8.472566,-9.6646805,-15.426656,5.322638,6.1239777,-4.0300436,22.904602,9.949659,-14.859818,-8.169368,-34.037437,-14.307142,-0.79437464,66.46881,8.009243,-2.969115
14,0.24755018949508667,-2.5394127368927,66.67157745361328,0.22522397998700872,8.172703011694406,-113.64789463693228,8.206991,-17.716862,5.8770614,-59.560715,37.700882,-62.09699,4.2200193,8.221953,6.3407965,13.427485,49.759556,45.34329,61.06074,-8.854255,-9.493674,-15.514342,5.6306915,6.1111474,-4.0101304,22.65901,10.208513,-15.308984,-8.076398,-35.287075,-13.335562,-0.4100046,66.90077,6.8098435,-2.0277414
15,0.28380322456359863,-2.775770425796509,66.60616302490234,0.11583465899794877,8.285819710703327,-113.7800556367263,8.09204,-17.710907,5.620231,-59.211998,37.70405,-63.296,4.7244716,8.333746,6.368675,13.579873,49.828476,45.140003,60.89036,-9.209792,-9.320883,-15.567944,5.9279556,6.421136,-4.1191006,22.369469,9.8143425,-15.438152,-7.9462295,-36.47478,-12.452238,-0.22017035,67.1254,5.6591935,-1.1903675
16,0.3234539031982422,-3.021796703338623,66.54582977294922,0.009309001341395014,8.397917349367539,-113.90860611478959,7.979768,-17.682642,5.398969,-58.93436,37.69151,-64.44451,5.318899,8.46403,6.4440594,13.69093,49.912037,45.00582,60.662125,-9.526277,-9.183118,-15.583395,6.210199,6.1344237,-3.9665792,22.166384,10.595889,-16.077557,-7.8507624,-37.61967,-11.703544,-0.21736605,67.19889,4.488534,-0.49553707
17,0.35369041562080383,-3.274150848388672,66.48937225341797,-0.08967005831826258,8.506129306062032,-114.03966490457235,7.867784,-17.6246,5.135135,-58.630642,37.663975,-65.53859,5.9482985,8.604272,6.486782,13.803723,50.038486,44.89838,60.382626,-9.724358,-9.101515,-15.552091,6.482322,6.3955464,-4.040301,21.98593,10.287413,-16.20424,-7.7814026,-38.716118,-11.121421,-0.4349229,67.12073,3.2802765,0.05076718
18,0.3724554479122162,-3.5255351066589355,66.43736267089844,-0.1892987611873228,8.614025936960454,-114.16587433270945,7.7469487,-17.542788,4.8089542,-58.29161,37.69031,-66.57343,6.519725,8.747024,6.5331545,13.9174595,50.22633,44.778423,60.030045,-9.809787,-9.039558,-15.469216,6.745955,6.3092995,-3.9593143,21.855679,10.653562,-16.612465,-7.722315,-39.7633,-10.676875,-0.853919,66.87251,2.0776289,0.48081812
19,0.39143824577331543,-3.783237934112549,66.38882446289062,-0.29371897607614667,8.726725490243249,-114.27891296959412,7.6314826,-17.451862,4.513237,-58.02248,37.67677,-67.58281,7.1943026,8.923476,6.596583,13.99945,50.414013,44.722202,59.6676,-9.934684,-9.0089035,-15.375858,6.9854465,6.575326,-4.0155635,21.718208,10.318076,-16.68062,-7.6693144,-40.773327,-10.306906,-1.3909091,66.46959,0.90793425,0.814528
20,0.39868298172950745,-4.045229911804199,66.34391784667969,-0.40722237330821176,8.848823564740256,-114.37076377148642,7.524708,-17.361868,4.1465993,-57.719643,37.671246,-68.55804,7.7678566,9.107389,6.5773654,14.082052,50.662746,44.675224,59.252987,-10.03658,-8.972296,-15.300905,7.18731,6.4343166,-3.8910615,21.61655,10.797698,-17.103113,-7.639244,-41.761818,-9.949892,-1.9662011,65.93199,-0.20485418,1.0680934
21,0.4031626582145691,-4.3156304359436035,66.29985046386719,-0.5292047521782187,8.98237806411108,-114.4260266232626,7.425147,-17.275454,3.838445,-57.49112,37.608715,-69.55694,8.418673,9.363252,6.530348,14.144244,50.87254,44.68265,58.88251,-10.263145,-8.98542,-15.243589,7.3380637,6.999446,-4.0418873,21.467655,9.86053,-16.843729,-7.6168942,-42.7407,-9.618646,-2.6091533,65.27874,-1.2834343,1.2052821
