Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
12,0.49049732089042664,1.3316988945007324,67.97933197021484,-0.3763204900555959,0.9810192037687101,-93.13613426618862,4.195185,-7.6795397,-2.8841307,-70.498604,47.87787,-37.435368,11.510368,3.1032343,5.682956,-1.3917251,68.05006,45.279625,36.984436,-6.5113454,-3.3366482,-3.7843335,4.1280375,-1.3234482,4.217799,17.190113,11.39428,-11.106309,-4.3146467,-1.0110742,-4.7852077,-10.763439,11.479987,-10.456195,5.144121
13,0.4884377121925354,1.3290852308273315,67.9787368774414,-0.386356519497439,1.005460116421355,-93.20256698917113,4.215271,-7.869408,-3.0066626,-70.199905,48.614765,-38.16429,12.572529,3.4664328,5.523201,-1.6773177,67.72617,46.039703,38.263943,-5.3696375,-3.5930157,-3.7333863,4.090596,-1.3335451,4.2430825,17.288261,11.41537,-11.140182,-4.3425,-1.0794485,-4.7651963,-10.659204,11.499178,-10.45484,5.1345506
14,0.4884059429168701,1.3341370820999146,67.97854614257812,-0.39643983606760397,1.0379463790217212,-93.2812698005282,4.237602,-8.075941,-3.146048,-69.85287,49.454723,-38.99584,13.814636,3.8820548,5.434146,-1.9589374,67.35412,46.815006,39.76952,-4.0129066,-3.9046926,-3.6616282,4.0543575,-1.3548682,4.267093,17.397255,11.432166,-11.166911,-4.3706145,-1.1663032,-4.745355,-10.545847,11.517283,-10.442306,5.1196136
15,0.48245424032211304,1.3311959505081177,67.98087310791016,-0.40866741799978984,1.0898995530578532,-93.36758978415492,4.2650094,-8.318738,-3.27967,-69.44184,50.26714,-39.98739,15.143773,4.369023,5.433799,-2.2192287,66.924,47.520782,41.512012,-2.4530032,-4.265742,-3.6078095,4.0178666,-1.390075,4.297977,17.514198,11.4476,-11.194554,-4.406919,-1.3856999,-4.7408547,-10.416347,11.747273,-10.52856,5.100812
16,0.47909682989120483,1.3297810554504395,67.98481750488281,-0.4222219223765279,1.1728644177148337,-93.45681547443557,4.3003793,-8.616935,-3.365205,-68.935814,50.904613,-41.22774,16.476995,4.9508686,5.537376,-2.4282498,66.413925,48.061543,43.52299,-0.6959672,-4.6762857,-3.6097553,3.9798694,-1.5081306,4.341173,17.631723,11.552773,-11.257194,-4.4388533,-1.66896,-4.7438803,-10.278525,12.024804,-10.629738,5.088657
17,0.48227542638778687,1.320839285850525,67.99093627929688,-0.4354720897439948,1.289120450585991,-93.5486893113593,4.3477783,-8.979761,-3.3718185,-68.302376,51.33919,-42.791977,17.847872,5.679723,5.771032,-2.56429,65.80832,48.411423,45.886017,1.4001826,-5.180866,-3.6437888,3.9392161,-1.6970159,4.3892426,17.751686,11.733965,-11.355995,-4.464352,-1.9915415,-4.7553296,-10.132047,12.312856,-10.735811,5.090271
18,0.4769781231880188,1.297415018081665,67.99993896484375,-0.44957817326819244,1.4325706777170666,-93.64559759862387,4.404478,-9.395887,-3.2781065,-67.52833,51.61009,-44.692345,19.303806,6.5413327,6.092092,-2.6074386,65.09906,48.606674,48.61143,3.8011494,-5.7762103,-3.670167,3.8970094,-1.8828466,4.4375567,17.87997,11.874566,-11.440883,-4.4991074,-2.3276973,-4.7583733,-9.979319,12.583911,-10.841134,5.0912027
19,0.47287866473197937,1.2765307426452637,68.010498046875,-0.46642672627473064,1.6027830415663018,-93.74651484930115,4.463343,-9.849734,-3.049176,-66.60705,51.665173,-46.934357,20.784515,7.457487,6.4189215,-2.5240767,64.2639,48.63219,51.63787,6.238977,-6.392578,-3.713476,3.855222,-2.1306722,4.4965844,18.008951,12.071986,-11.545151,-4.531686,-2.7150667,-4.76345,-9.821928,12.887663,-10.954363,5.0929575
20,0.4683915376663208,1.2432962656021118,68.02307891845703,-0.48607345668273155,1.7993346496198614,-93.85035416449762,4.5172296,-10.324248,-2.6415205,-65.53269,51.43776,-49.529053,22.23805,8.346608,6.676228,-2.2725656,63.27127,48.45445,54.927605,8.442986,-6.9598475,-3.8099678,3.8158138,-2.4005241,4.559208,18.138563,12.274882,-11.657914,-4.5672765,-3.1205826,-4.765251,-9.667508,13.187549,-11.070326,5.0925426
21,0.46631520986557007,1.2029759883880615,68.03619384765625,-0.5074010275217309,2.018053267733063,-93.96207820641735,4.5715933,-10.805003,-2.0174713,-64.28083,50.868156,-52.58032,23.69584,9.245686,6.8623233,-1.8209227,62.072735,48.05806,58.606716,10.420867,-7.5066996,-4.0000153,3.780626,-2.698203,4.6249084,18.2712,12.496684,-11.783121,-4.603026,-3.5539908,-4.7681403,-9.512957,13.502218,-11.192555,5.08957
