Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
25,0.26124438643455505,-2.68717098236084,68.1237564086914,-1.5087442448817985,6.370816186623607,-94.63709018958778,1.99168,-4.847039,7.491499,-63.04402,33.15021,-33.77211,-10.967335,3.4275804,-0.04892673,4.506383,62.61398,58.862267,43.875652,-4.2849126,-5.2351775,1.5649195,4.0182767,-8.26966,10.971746,27.635416,26.272753,-14.847126,-7.80714,-1.5202568,-4.691336,-17.757435,10.589704,-14.060547,8.531395
26,0.2638534605503082,-2.7707622051239014,68.08345031738281,-1.5019577730085032,6.4326300246543875,-93.69007971769044,1.3499608,-4.900881,7.565566,-62.91194,32.87198,-33.41352,-11.605636,3.1294844,0.067642115,4.378517,62.733814,60.24297,43.640976,-3.4767816,-5.835013,2.425274,3.6224103,-8.601749,11.357936,28.979187,27.333899,-15.2973,-7.481635,-1.1700623,-4.6571307,-18.35001,10.315517,-14.110014,8.693956
27,0.26851898431777954,-2.857088327407837,68.04010009765625,-1.4840796630031623,6.479924396867727,-92.69423986875347,0.6605396,-4.9272575,7.6531396,-62.820736,32.55692,-32.998577,-12.268442,2.8084517,0.16159804,4.256762,62.892612,61.554043,43.505836,-2.2080977,-6.5468855,3.4186165,3.2260067,-8.834189,11.697332,30.29387,28.255716,-15.747857,-7.160606,-0.6228986,-4.5728493,-19.004684,9.726771,-14.024575,8.866461
28,0.27549058198928833,-2.954838514328003,67.99191284179688,-1.4540450719490967,6.517109321897637,-91.65056806807893,-0.08995508,-4.9437284,7.801983,-62.719555,32.146725,-32.610374,-12.899632,2.541821,0.1893025,4.04319,63.158203,62.99752,43.307632,-0.97521704,-7.277866,4.380623,2.849727,-8.935991,11.954758,31.525639,28.940811,-16.154314,-6.94825,-0.2712589,-4.5815306,-19.708015,9.606344,-14.173176,9.055852
29,0.2916434705257416,-3.0642807483673096,67.93572235107422,-1.4134819796716984,6.542146964429075,-90.55564683162828,-0.90900826,-4.9456515,7.978216,-62.63678,31.718588,-32.182858,-13.5810995,2.3126707,0.17893282,3.8003776,63.477642,64.31422,43.192513,0.5392552,-8.133028,5.5427747,2.4962182,-8.883181,12.118518,32.713806,29.34146,-16.497118,-6.8893576,-0.5970636,-4.8839574,-20.426407,10.898247,-14.97641,9.275408
30,0.299775093793869,-3.172102451324463,67.87271881103516,-1.3647986732769333,6.552568948595486,-89.4112919829018,-1.7874187,-4.9278674,8.2503,-62.549416,31.16231,-31.802786,-14.243699,2.1233435,0.1110751,3.4291034,63.97621,65.812515,42.93224,2.2186747,-9.027282,6.783364,2.1575186,-8.7003565,12.199619,33.871315,29.509533,-16.797686,-6.9278083,-0.1497999,-4.907436,-21.269365,10.78173,-15.16487,9.487335
31,0.31707197427749634,-3.2993600368499756,67.80558776855469,-1.3016294313735353,6.552456161823687,-88.22237639804715,-2.71638,-4.9066963,8.598085,-62.4676,30.547043,-31.467594,-14.864277,1.9699583,0.025554512,2.949037,64.61862,67.27054,42.540672,3.892229,-9.862526,8.0659685,1.8333514,-8.445846,12.199613,34.904346,29.516785,-17.080078,-7.0117183,0.96224254,-4.6862216,-22.224094,9.433671,-14.806654,9.71498
32,0.340150386095047,-3.4386589527130127,67.73458862304688,-1.2174741122724158,6.545119302855317,-86.9939913334482,-3.6869922,-4.8981028,8.99157,-62.391792,29.905767,-31.17734,-15.391256,1.8602725,-0.06808822,2.389501,65.33958,68.59332,42.060394,5.273649,-10.543878,9.245765,1.5215671,-8.182638,12.12588,35.719273,29.445894,-17.37496,-7.0870147,0.7899203,-5.043592,-23.120497,10.708741,-15.650421,9.983288
33,0.35912850499153137,-3.5861618518829346,67.66008758544922,-1.0934819219666794,6.5270485992273874,-85.72107552598656,-4.7080374,-4.9113474,9.244037,-62.356995,29.459929,-30.730497,-15.976413,1.7615377,-0.17473097,2.0430377,65.78234,69.38057,42.033092,6.605786,-11.183355,10.456666,1.2255651,-7.861169,11.98112,36.486454,29.266645,-17.709455,-7.2133427,1.8097496,-4.9256487,-24.1756,9.684125,-15.461172,10.251855
34,0.38031190633773804,-3.723904609680176,67.5810775756836,-0.946584560852272,6.494460245955454,-84.40381413478744,-5.7799883,-4.9382024,9.573972,-62.329422,28.942612,-30.327118,-16.474558,1.6955931,-0.30745244,1.6034254,66.31988,70.092766,41.96063,7.722202,-11.769828,11.634095,0.9440693,-7.4729643,11.794794,37.28758,28.984623,-18.097164,-7.588098,1.6496527,-5.3901525,-25.1838,11.092847,-16.371334,10.554306
