Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
26,2.4876317977905273,1.1814401149749756,68.44541931152344,-0.8760153442966178,6.864433987457782,-91.55815782100304,3.9457753,-18.485323,3.6619866,-62.68752,48.239395,-55.07962,-9.559608,5.0917325,7.601305,3.1187475,67.6759,23.573412,50.25178,3.2374697,1.8730087,-7.3685803,4.2116423,-11.867399,4.550321,6.987834,19.384594,-14.091952,-5.6794553,-8.863685,-7.512125,-11.330462,15.224716,-10.324443,10.25676
27,2.538731813430786,1.2742549180984497,68.465087890625,-0.8973523676069022,7.247753159500431,-91.5959895628071,4.270814,-19.818443,4.9050426,-61.824833,45.370823,-56.397415,-13.741073,3.2223802,7.895833,3.1934917,67.46886,23.41698,50.74331,3.1903787,1.9299701,-7.618629,4.342382,-12.747853,4.484344,6.8467655,19.901264,-14.1331005,-5.585839,-10.6809845,-7.902921,-11.489456,17.600403,-10.346107,10.355557
28,2.586702346801758,1.3582404851913452,68.4756851196289,-0.9059616863931681,7.605088749150791,-91.55398629631988,4.5230174,-20.001955,6.232785,-61.029057,42.5319,-57.843033,-17.768421,1.523719,8.001091,3.322814,67.22532,23.29221,51.094334,2.8817248,2.137497,-7.897095,4.44894,-13.626031,4.3994994,6.6555057,20.463823,-14.198738,-5.489301,-12.506971,-8.335523,-11.759069,20.210482,-10.167881,10.430146
29,2.621612310409546,1.4604624509811401,68.48190307617188,-0.9024579578163419,7.929561432455387,-91.4435273646124,4.737205,-20.001955,7.61306,-60.35154,39.766285,-59.297398,-21.921824,-0.04382943,7.8813915,3.5246036,66.93268,23.17864,51.305237,2.2617996,2.562577,-8.192859,4.5438175,-14.503343,4.301169,6.411055,21.040733,-14.249116,-5.395273,-14.3424,-8.836411,-12.177303,23.076145,-9.692305,10.479584
30,2.6573100090026855,1.567216157913208,68.47447204589844,-0.8870378503059799,8.230310844938652,-91.27460258436874,4.9309335,-20.001955,9.017486,-59.815487,37.010025,-60.68122,-26.329433,-1.5662614,7.578097,3.8064864,66.5912,23.081055,51.438747,1.4147528,3.138482,-8.496517,4.6272774,-15.424378,4.183878,6.1214123,21.724653,-14.340933,-5.293928,-16.196014,-9.417852,-12.743461,26.16805,-8.86997,10.498408
31,2.681565284729004,1.6763876676559448,68.45050811767578,-0.8575419363006633,8.514909837979026,-91.00669488787288,5.044647,-20.001955,10.375262,-59.421932,34.288494,-62.150696,-30.277273,-2.889696,7.226924,4.176692,66.205605,23.026022,51.498802,0.3827679,3.76716,-8.830166,4.6643634,-16.417517,4.0578284,5.7805495,22.555244,-14.490601,-5.1946907,-18.080322,-10.04721,-13.344326,29.540434,-7.841734,10.432824
32,2.69374418258667,1.7759631872177124,68.40449523925781,-0.8104126643033678,8.791095336607585,-90.60016528227227,5.0172596,-20.001955,11.595992,-59.14651,31.638763,-63.85539,-33.07049,-3.8982017,7.0240006,4.643375,65.7829,23.0382,51.487675,-0.7929633,4.3528156,-9.218507,4.6212444,-17.507942,3.92204,5.3844953,23.584362,-14.730834,-5.097976,-19.987406,-10.669157,-13.830881,33.199257,-6.8004417,10.224987
33,2.6908867359161377,1.864344596862793,68.33140563964844,-0.7375578416568666,9.068138948944416,-90.0355338711143,4.837836,-20.001955,12.623235,-58.949345,29.081919,-65.905495,-34.33406,-4.5167227,7.128313,5.218402,65.311035,23.072586,51.366253,-2.2442002,4.952963,-9.723123,4.4948874,-18.73194,3.7647562,4.918451,24.855148,-15.080179,-5.0048614,-21.993958,-11.275728,-14.084988,37.280575,-5.9587345,9.825726
34,2.6695621013641357,1.9388787746429443,68.2315673828125,-0.6410511693569227,9.337464898952016,-89.33551907871262,4.5351043,-20.001955,13.459141,-58.814228,26.635878,-68.176735,-34.54631,-4.858516,7.4837646,5.910418,64.78673,23.125835,51.15307,-3.9468668,5.6018834,-10.307463,4.3005176,-20.054184,3.587179,4.3911514,26.324125,-15.520931,-4.920334,-24.059412,-11.852319,-14.145522,41.69189,-5.33434,9.276567
35,2.630653142929077,2.007871150970459,68.10492706298828,-0.5332541237691892,9.58032006171021,-88.52497404727076,4.1053667,-20.001955,14.114861,-58.74645,24.31938,-70.4751,-34.285164,-5.0979247,7.9686317,6.7143164,64.23508,23.279545,50.93531,-5.6186333,6.158314,-10.860312,4.0324063,-21.439735,3.407911,3.8313658,27.962042,-16.036692,-4.845648,-26.011005,-12.330199,-14.1048765,46.113777,-4.8648806,8.6700325
36,2.5829336643218994,2.0747973918914795,67.96019744873047,-0.42769020107052536,9.778918394456742,-87.62970269897954,3.5452583,-20.001955,14.598422,-58.765167,22.141575,-72.594635,-34.107956,-5.409911,8.440501,7.6094604,63.688602,23.609087,50.790703,-6.9633694,6.4671607,-11.282104,3.6849363,-22.809568,3.2385604,3.2710116,29.66587,-16.582052,-4.7756853,-27.710325,-12.668391,-14.070298,50.30605,-4.4646525,8.099019
37,2.5324230194091797,2.1393942832946777,67.79351043701172,-0.3369535744426062,9.933324706474227,-86.63805710430451,2.8330355,-20.001955,14.899955,-58.857204,20.095106,-74.5398,-33.993576,-5.8149405,8.900134,8.57932,63.160366,24.1187,50.69821,-7.89963,6.465252,-11.6100855,3.250156,-24.19375,3.0858915,2.7008777,31.486456,-17.175753,-4.7040195,-29.174639,-12.877569,-14.076463,54.325375,-4.079531,7.5605373
38,2.473358631134033,2.2016823291778564,67.59993743896484,-0.2526858504354857,10.051934427013064,-85.54334795226033,1.9740033,-20.001955,15.02048,-59.003967,18.16312,-76.41468,-33.687344,-6.218283,9.414792,9.6166,62.642597,24.762312,50.60796,-8.569876,6.236086,-11.88473,2.732888,-25.615946,2.9384742,2.1109092,33.444946,-17.825949,-4.6361055,-30.492067,-12.990354,-14.082717,58.32378,-3.6499856,7.0124903
39,2.4018728733062744,2.2582452297210693,67.38116455078125,-0.1570052197222067,10.129214405340349,-84.37868663563127,1.0066689,-20.001955,14.98623,-59.229527,16.322159,-78.15357,-33.374275,-6.6287847,9.924908,10.709728,62.1393,25.538994,50.553593,-9.018286,5.8376465,-12.009427,2.1469555,-27.014626,2.7837386,1.5297185,35.45872,-18.508453,-4.5815315,-31.627718,-12.996849,-14.084129,62.204536,-3.1348257,6.497298
40,2.311898708343506,2.298755168914795,67.14749145507812,-0.03298819622961363,10.157605846959626,-83.17718352935495,-0.030074703,-20.001955,14.835078,-59.57867,14.5267935,-79.68945,-33.216496,-7.0555305,10.360638,11.842815,61.659893,26.450895,50.557186,-9.285018,5.3294053,-11.885512,1.5065448,-28.296244,2.6153176,0.98549324,37.3995,-19.185055,-4.552599,-32.55145,-12.874717,-14.078527,65.87472,-2.5339415,6.071617
41,2.1921324729919434,2.3454136848449707,66.8976821899414,0.12599912036300778,10.117969322392591,-81.92715311352993,-1.1614612,-20.001955,14.5867815,-60.089672,12.713621,-81.018005,-33.248184,-7.500134,10.667597,13.012664,61.21366,27.546528,50.597767,-9.310093,4.66919,-11.443664,0.7808964,-29.45634,2.4458385,0.49621817,39.26652,-19.83945,-4.557312,-33.252815,-12.596076,-14.071699,69.34139,-1.8237872,5.71761
42,2.065267324447632,2.3812756538391113,66.63772583007812,0.3041540804024514,10.016261115402495,-80.6190862355576,-2.3977237,-20.001955,14.246212,-60.752945,10.858491,-82.19449,-33.336067,-7.9413323,10.872923,14.218446,60.803173,28.804611,50.646862,-9.088454,3.851105,-10.737411,-0.025625952,-30.491121,2.266166,0.04833794,41.06178,-20.484203,-4.575656,-33.77444,-12.160112,-14.064052,72.679276,-1.0121953,5.439102
43,1.924121618270874,2.4054508209228516,66.36273956298828,0.48543091580590325,9.882086881827043,-79.29088026620093,-3.6777377,-20.001955,13.831092,-61.53274,8.986115,-83.24419,-33.41002,-8.35904,11.026911,15.445261,60.43448,30.129232,50.710632,-8.745355,2.9904542,-9.853969,-0.8452028,-31.473848,2.0784101,-0.39812922,42.838226,-21.135283,-4.6166606,-34.1357,-11.563464,-14.060251,75.83274,-0.118565075,5.3376007
44,1.7806315422058105,2.4131391048431396,66.06656646728516,0.6574006732489973,9.74647135654834,-77.98040154085362,-4.9406033,-20.001955,13.367725,-62.3841,7.136389,-84.202156,-33.419086,-8.738548,11.187027,16.66908,60.115532,31.430124,50.792732,-8.40408,2.1979206,-8.888685,-1.6089494,-32.469852,1.8641504,-0.875306,44.64614,-21.814331,-4.6711874,-34.349854,-10.795955,-14.065519,78.732895,0.8360163,5.522543
45,1.632244348526001,2.408857583999634,65.7560043334961,0.831914986535314,9.605097678806795,-76.66744690837793,-6.2054315,-20.001955,12.869453,-63.308357,5.3062773,-85.12414,-33.421947,-9.072474,11.330134,17.879885,59.859035,32.750137,50.880836,-8.049999,1.5175626,-7.7946987,-2.3167663,-33.461704,1.6020484,-1.3934405,46.447067,-22.49914,-4.7380166,-34.409344,-9.773878,-14.055094,81.37594,1.8574225,6.106089
46,1.4708857536315918,2.394702672958374,65.43262481689453,1.010564047220733,9.443733329731616,-75.34478943223056,-7.495126,-20.001955,12.340913,-64.311745,3.4709191,-86.00047,-33.4449,-9.369682,11.435403,19.072632,59.670853,34.1272,50.948017,-7.627809,0.8920867,-6.545298,-2.9970315,-34.420696,1.307979,-1.9334995,48.22137,-23.181007,-4.8247848,-34.331223,-8.479626,-14.053724,83.80773,2.9353673,7.0348835
47,1.306967854499817,2.383118152618408,65.10578918457031,1.1696814746461357,9.282359985800072,-74.06970688079288,-8.752625,-20.001955,11.798708,-65.34818,1.6608566,-86.7756,-33.403923,-9.646514,11.57126,20.22182,59.546814,35.47376,50.98032,-7.2052765,0.27336767,-5.274916,-3.6232405,-35.36286,1.0079404,-2.4772158,49.95,-23.838417,-4.9241385,-34.168404,-7.02871,-14.085653,86.0396,4.0196095,8.206455
48,1.1562618017196655,2.356126070022583,64.78689575195312,1.289692491281147,9.144119864642803,-72.89813119889025,-9.918836,-20.001955,11.265837,-66.34498,-0.069174126,-87.406296,-33.239235,-9.928429,11.818482,21.292645,59.48104,36.709312,50.96166,-6.851958,-0.3895773,-4.1203723,-4.168836,-36.265476,0.72871804,-3.006372,51.593777,-24.47061,-5.0283284,-33.960625,-5.5597816,-14.169007,88.070015,5.0713015,9.494862
49,1.0153180360794067,2.316157102584839,64.4838638305664,1.3635898788896061,9.053982768350808,-71.81776938649172,-11.017869,-20.001955,10.750273,-67.27443,-1.6911381,-87.94836,-32.987183,-10.286546,12.203393,22.252647,59.488617,37.86633,50.839157,-6.6665134,-1.1143756,-3.120345,-4.6251674,-37.164207,0.4741893,-3.5466945,53.153976,-25.06765,-5.1412425,-33.686737,-4.020626,-14.328526,89.866425,6.114686,10.952927
50,0.8861478567123413,2.264010429382324,64.20309448242188,1.4086671858078113,8.997344128902519,-70.80855829830676,-12.064583,-19.93312,10.251143,-68.146675,-3.203594,-88.41405,-32.703197,-10.702929,12.699461,23.08585,59.580734,39.007954,50.60206,-6.594157,-1.8718034,-2.212764,-5.005275,-38.02347,0.22536147,-4.0938816,54.596695,-25.618193,-5.2576036,-33.346344,-2.367096,-14.544601,91.45162,7.1359143,12.613938
51,0.7638817429542542,2.200197458267212,63.95037078857422,1.436023237730476,8.941245790137327,-69.91402115691142,-12.990573,-19.867924,9.779638,-68.93856,-4.578352,-88.703926,-32.353848,-11.071818,13.312181,23.791527,59.736702,40.097855,50.311016,-6.4799886,-2.6418734,-1.3799813,-5.316044,-38.762413,0.004561782,-4.603143,55.8661,-26.111269,-5.381565,-32.977642,-0.7838204,-14.769303,92.88986,8.063472,14.289492
52,0.6395099759101868,2.1420412063598633,63.73515319824219,1.456216028066071,8.85235306147913,-69.17718719932894,-13.72383,-19.749628,9.3540125,-69.60663,-5.77714,-88.729866,-31.916416,-11.290894,14.054898,24.389902,59.920166,41.08888,50.04948,-6.175935,-3.402764,-0.59460145,-5.565288,-39.309883,-0.16285686,-5.031057,56.891502,-26.513294,-5.517333,-32.595604,0.5258193,-14.957708,94.22718,8.847003,15.773614
53,0.5151801109313965,2.090686559677124,63.560516357421875,1.4694247283056658,8.722083550508708,-68.59755147250047,-14.246818,-19.55914,8.985518,-70.12394,-6.7615047,-88.42586,-31.485937,-11.414558,15.018607,24.906023,60.12454,41.9784,49.858982,-5.6151843,-4.2282867,0.14164586,-5.747306,-39.655983,-0.27826178,-5.382458,57.670345,-26.82231,-5.6605425,-32.13106,1.5074441,-15.135947,95.45399,9.536522,17.05085
54,0.4017487168312073,2.0385279655456543,63.429630279541016,1.4714242075140038,8.570526890264933,-68.15515765632513,-14.59799,-19.33428,8.672846,-70.490616,-7.5250683,-87.86482,-31.056957,-11.484576,16.193619,25.352562,60.350086,42.77643,49.724648,-4.887888,-5.102503,0.8256963,-5.8611536,-39.827003,-0.3508612,-5.674693,58.21783,-27.048365,-5.8016534,-31.567537,2.2357886,-15.312166,96.539764,10.157822,18.181171
55,0.29579848051071167,1.9885774850845337,63.34986877441406,1.4666241445299715,8.405940004655951,-67.86345881721827,-14.787872,-19.083435,8.414557,-70.70109,-8.084737,-87.171165,-30.459019,-11.37175,17.437311,25.73939,60.560287,43.454056,49.6615,-4.0942264,-5.871023,1.4838665,-5.9217553,-39.81561,-0.36090702,-5.8875155,58.506325,-27.182173,-5.9438367,-30.980299,2.6836085,-15.418125,97.48986,10.64034,19.058857
56,0.19829925894737244,1.9394967555999756,63.31973648071289,1.4594646998317817,8.236418367027467,-67.73625221270655,-14.827173,-18.81339,8.209284,-70.74732,-8.464442,-86.46597,-29.532555,-10.9398985,18.59549,26.079407,60.69887,43.984604,49.7052,-3.346568,-6.3866744,2.1372437,-5.9436398,-39.62553,-0.29334858,-5.9986887,58.538162,-27.23267,-6.086918,-30.440939,2.8192735,-15.387031,98.29642,10.919233,19.57782
