Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,AAHead_yaw,Head_pitch,Left_Shoulder_Pitch,Left_Shoulder_Roll,Left_Elbow_Pitch,Left_Elbow_Yaw,Left_Wrist_Pitch,Left_Wrist_Yaw,Left_Hand_Roll,Right_Shoulder_Pitch,Right_Shoulder_Roll,Right_Elbow_Pitch,Right_Elbow_Yaw,Right_Wrist_Pitch,Right_Wrist_Yaw,Right_Hand_Roll,Waist,Left_Hip_Pitch,Left_Hip_Roll,Left_Hip_Yaw,Left_Knee_Pitch,Left_Ankle_Pitch,Left_Ankle_Roll,Right_Hip_Pitch,Right_Hip_Roll,Right_Hip_Yaw,Right_Knee_Pitch,Right_Ankle_Pitch,Right_Ankle_Roll
24,0.010577578097581863,1.29362154006958,68.07462310791016,0.5667002360682312,0.772894853733987,-90.29689359611966,3.252697,-7.182441,1.4179109,-69.53675,29.538815,-23.331945,-15.097469,-0.5079679,-1.6116441,0.72851616,71.86351,16.639374,27.331018,4.5356717,-0.9907593,-6.203265,1.6075337,-1.9063187,1.479209,8.929452,10.838947,-9.7238455,-2.7477026,-2.5683556,-3.1507382,-7.1616364,12.780279,-11.687166,2.810048
25,0.01029791310429573,1.2925703525543213,68.07422637939453,0.5714696488312183,0.7729972051411039,-90.28759730917461,3.2498355,-7.1852307,1.4255712,-69.52815,29.535885,-23.344175,-15.089839,-0.5104967,-1.6159632,0.7280487,71.86503,16.633621,27.322374,4.524692,-0.98137474,-6.207009,1.6025325,-1.9062128,1.4723408,8.92527,10.839525,-9.725023,-2.7461617,-2.580719,-3.159607,-7.164902,12.807644,-11.701556,2.8123167
26,0.009489700198173523,1.2909743785858154,68.07368469238281,0.5785871886008433,0.773879647545575,-90.27494382805487,3.2426677,-7.1944857,1.4300507,-69.52331,29.53823,-23.351698,-15.078695,-0.51670927,-1.6110117,0.72767985,71.865776,16.630487,27.321404,4.51952,-0.99239045,-6.2092843,1.594664,-1.9055036,1.4625148,8.92066,10.838779,-9.726266,-2.7444153,-2.6012337,-3.1723034,-7.1681404,12.849842,-11.723188,2.8151648
27,0.008566409349441528,1.2893892526626587,68.0733642578125,0.5856489063387821,0.7754385418770848,-90.26220991708772,3.2295673,-7.211286,1.4351481,-69.5176,29.545458,-23.367304,-15.074399,-0.5192202,-1.6030772,0.72704047,71.86653,16.625225,27.323767,4.5234838,-1.0094861,-6.209137,1.5868417,-1.9075053,1.4531223,8.91584,10.838235,-9.7256155,-2.7427144,-2.62075,-3.1846406,-7.171593,12.88843,-11.7429085,2.8179498
28,0.0085202157497406,1.2886300086975098,68.07355499267578,0.5909132302080501,0.777609702544506,-90.25316998706138,3.2261114,-7.215818,1.4362059,-69.516304,29.547592,-23.3718,-15.069895,-0.52297497,-1.6003278,0.726839,71.86679,16.624235,27.327057,4.526771,-1.0182496,-6.2091503,1.5822738,-1.9102367,1.445338,8.911405,10.838876,-9.726047,-2.7405186,-2.6331928,-3.1940596,-7.1750674,12.910766,-11.754196,2.8206835
29,0.008351029828190804,1.2868057489395142,68.07382202148438,0.5918409305393929,0.781391491832802,-90.24924169310644,3.2232535,-7.2208757,1.4392945,-69.51221,29.551361,-23.374634,-15.076468,-0.5255359,-1.6034267,0.725882,71.86785,16.62305,27.338736,4.5362105,-1.0250404,-6.2087636,1.582083,-1.9138187,1.4435223,8.907259,10.838425,-9.72584,-2.7397733,-2.6362314,-3.1960378,-7.178836,12.913437,-11.757246,2.8217728
30,0.009847676381468773,1.284834384918213,68.07456970214844,0.592192759782319,0.786444310083598,-90.24830525581184,3.2228527,-7.2249403,1.4431343,-69.506584,29.55359,-23.378267,-15.090117,-0.52525276,-1.6105546,0.7241446,71.86997,16.623753,27.354946,4.5506086,-1.0308708,-6.2076564,1.5846249,-1.918904,1.4411397,8.903348,10.839094,-9.726657,-2.737503,-2.6351252,-3.1979795,-7.1825743,12.90547,-11.754975,2.8242283
31,0.0125461146235466,1.2820594310760498,68.07506561279297,0.5899588336611996,0.7907932432749484,-90.24875224433151,3.224305,-7.2252383,1.4474996,-69.499825,29.554049,-23.38613,-15.103537,-0.52147573,-1.6186681,0.7215401,71.87312,16.62727,27.369194,4.5655556,-1.0352306,-6.2074685,1.5882878,-1.9220783,1.4407433,8.8996935,10.83845,-9.727484,-2.734941,-2.6263797,-3.1970544,-7.186512,12.886192,-11.748399,2.8271964
32,0.0145195871591568,1.2791454792022705,68.074951171875,0.5900500398053053,0.7922764250512552,-90.24877297768029,3.222406,-7.223104,1.4562422,-69.48748,29.551662,-23.399633,-15.110047,-0.5182088,-1.6256214,0.71556306,71.87969,16.635517,27.375393,4.5761566,-1.0389166,-6.208055,1.5915666,-1.9213599,1.4383982,8.896423,10.839485,-9.731001,-2.7328658,-2.6218624,-3.1991477,-7.1897616,12.882336,-11.7501,2.829997
33,0.01586741954088211,1.2785743474960327,68.07431030273438,0.5893068649669141,0.7887082066977552,-90.24864184855616,3.2125847,-7.215602,1.4617696,-69.481186,29.549057,-23.407377,-15.10399,-0.514146,-1.622669,0.71198845,71.883675,16.642136,27.378723,4.5841937,-1.0407614,-6.201021,1.5942115,-1.9168191,1.4377918,8.894018,10.838964,-9.731732,-2.7317648,-2.6138527,-3.1994123,-7.1922126,12.87792,-11.749937,2.8315265
