Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
10,-0.47878366708755493,-1.224039077758789,79.2047348022461,0.01003522218288029,-0.8570433626990921,-97.85290465771926,7.215875,4.30236,19.170034,6.6707892,-9.638711,-4.3364973,3.9143527,-2.7342267,-9.636423,6.8553896,-9.94462,2.9159913,-1.2590942,0.030273272,13.583699,4.5824723,14.288419,-18.087997,55.613983,11.970193,-1.2600073,-3.691233,3.0219467,-17.864761,35.33291,53.18999,-20.851871,-3.1458454,-3.1671414
11,-0.4912334084510803,-1.2335115671157837,79.20824432373047,0.04809253799430718,-0.6013190041095057,-97.54853699599714,6.782222,4.2696123,18.93212,6.829359,-9.622325,-4.280145,3.6995475,-2.8263266,-9.961939,6.853889,-9.969847,2.9417555,-1.4415025,-0.06377999,13.553575,4.2514596,14.404112,-18.106236,56.171604,11.195445,-1.613033,-3.5936966,3.0197806,-17.959492,35.23715,53.018,-20.766924,-3.0116246,-3.0652046
12,-0.5033577084541321,-1.234253168106079,79.21710968017578,0.05537171722815957,-0.3514086098895388,-97.17473803847906,6.1987042,4.2789764,18.679096,7.258412,-9.70166,-4.168124,3.499314,-2.8898406,-10.356956,6.851503,-9.999627,2.962623,-1.6238197,-0.11569015,13.546699,3.8823583,14.522955,-18.111929,56.744648,10.543069,-1.8310308,-3.4959195,3.014111,-18.049202,35.139847,52.905025,-20.589275,-2.9135132,-2.9823654
13,-0.5151381492614746,-1.236496090888977,79.22232818603516,0.026905290428953173,-0.09708501651335777,-96.70606713197884,5.0190578,4.541272,18.436565,8.9403515,-10.303146,-3.9848607,3.3156369,-2.9233146,-10.847872,6.8487873,-10.043929,2.9802873,-1.8421295,-0.12021459,13.555543,3.4626036,14.642609,-18.092726,57.353832,10.030177,-1.8609473,-3.4093142,3.0099883,-18.13688,35.03158,52.836803,-20.378933,-2.8543937,-2.9576178
14,-0.5320992469787598,-1.2250405550003052,79.22372436523438,-0.026981269922907256,0.16724320854642993,-96.15535217377484,3.666071,4.91521,18.293236,10.933482,-10.901472,-3.7083948,3.1285026,-2.9315803,-11.42302,6.84631,-10.091169,2.9894786,-2.0916808,-0.08929884,13.572948,2.9909499,14.761361,-18.048508,58.024593,9.585273,-1.7730458,-3.3246415,3.008348,-18.2243,34.910065,52.792336,-20.138031,-2.816519,-2.967256
15,-0.5534884333610535,-1.1991941928863525,79.2138671875,-0.10634537941966536,0.41650883702340324,-95.57043974662709,2.281819,5.357492,18.275108,13.024581,-11.486197,-3.4176688,2.9559898,-2.908458,-12.0337715,6.845685,-10.140505,2.9907262,-2.300423,-0.022158837,13.622467,2.496888,14.877953,-17.989014,58.6921,9.239327,-1.6314045,-3.2199767,2.9982946,-18.314205,34.806717,52.80823,-19.724432,-2.8040414,-2.9414158
16,-0.5745260715484619,-1.1681997776031494,79.19525909423828,-0.20628361777072252,0.6257847954440495,-94.9993078334877,0.9753388,5.822576,18.372025,15.073174,-12.120382,-3.2270496,2.8233855,-2.8569663,-12.630068,6.8474708,-10.196378,2.990603,-2.397685,0.079063796,13.726367,2.0140622,14.9922495,-17.925259,59.28936,9.020308,-1.4994701,-3.071667,2.964317,-18.410692,34.771156,52.927288,-18.981852,-2.8173308,-2.8183787
17,-0.5927865505218506,-1.1495635509490967,79.16996765136719,-0.33391916166467334,0.7896636841009316,-94.44066651725707,-0.26200813,6.357671,18.674395,17.13758,-12.761117,-3.1306221,2.7486556,-2.7719786,-13.212718,6.8544188,-10.274032,2.9958308,-2.3800926,0.22158852,13.891946,1.5420898,15.104983,-17.851976,59.80208,9.011889,-1.3629152,-2.859832,2.9035141,-18.518427,34.835243,53.182133,-17.73192,-2.8823018,-2.6148584
18,-0.6109421849250793,-1.1332565546035767,79.13326263427734,-0.4885337674197822,0.9217197783287361,-93.87392472266221,-1.4608413,6.9797745,19.16357,19.245401,-13.379425,-3.0801244,2.7150893,-2.6540828,-13.802795,6.86308,-10.365492,3.0017118,-2.2848716,0.4028352,14.104915,1.0719252,15.216383,-17.7638,60.261513,9.171869,-1.1963593,-2.6022441,2.8200452,-18.640781,35.00083,53.545567,-16.075653,-2.9840016,-2.3646133
19,-0.6311656832695007,-1.1204934120178223,79.0899658203125,-0.6554651883467527,1.0247217938923545,-93.31772339406209,-2.5595496,7.654061,19.824018,21.273796,-13.964411,-3.0361214,2.7156549,-2.5175655,-14.382077,6.8755207,-10.468781,3.0060856,-2.1018724,0.60763806,14.354909,0.6252953,15.325897,-17.67526,60.66685,9.335781,-1.0476953,-2.3296082,2.7105522,-18.778994,35.271297,53.967457,-14.276568,-3.0579143,-2.032963
20,-0.653671145439148,-1.1303575038909912,79.041015625,-0.8191897949662135,1.101022180825109,-92.79074301680821,-3.4918237,8.340538,20.643637,23.08655,-14.497098,-2.9586468,2.7610993,-2.3787296,-14.931471,6.88727,-10.591774,3.0123227,-1.8195608,0.81992155,14.630522,0.22510819,15.433404,-17.608997,61.01689,9.333109,-0.9660434,-2.0662904,2.568889,-18.932875,35.649673,54.400867,-12.59926,-3.0359838,-1.5898849
21,-0.6677112579345703,-1.1478115320205688,78.988037109375,-0.9821124938597772,1.1432868158974472,-92.31675321479766,-4.237861,9.058469,21.68414,24.686203,-14.979895,-2.8584242,2.840046,-2.239393,-15.425729,6.9013815,-10.720302,3.0219402,-1.4175373,1.0432719,14.947573,-0.13188985,15.540498,-17.589361,61.30602,9.100202,-0.9706942,-1.80296,2.3901858,-19.103352,36.13923,54.84686,-10.918266,-2.8958085,-1.0156357
22,-0.6758846640586853,-1.177174687385559,78.93067932128906,-1.1503858313788013,1.152777154528578,-91.87917990039159,-4.8301063,9.821252,22.934114,26.145027,-15.428783,-2.7487683,2.9576063,-2.0925698,-15.8812,6.9183693,-10.860635,3.0354578,-0.90530694,1.2863272,15.303125,-0.45633778,15.648537,-17.616955,61.53751,8.717984,-1.0348333,-1.5251822,2.1776853,-19.291128,36.74042,55.3255,-9.154786,-2.6660678,-0.33950445
23,-0.6797869801521301,-1.215119481086731,78.87114715576172,-1.3147544015682862,1.1445668903251216,-91.43655203502253,-5.3024554,10.57966,24.27278,27.467789,-15.859374,-2.59312,3.1072683,-1.9534316,-16.339783,6.9324813,-11.009726,3.056502,-0.31721827,1.5404445,15.65809,-0.7343611,15.7562895,-17.669025,61.721848,8.241016,-1.139163,-1.2519726,1.9374384,-19.493351,37.449753,55.814587,-7.647555,-2.3582256,0.39827594
24,-0.682287871837616,-1.2731174230575562,78.81188201904297,-1.4658420857357701,1.1338050690948793,-90.9470439605077,-5.684885,11.281156,25.578762,28.638506,-16.283064,-2.357653,3.2896836,-1.8372175,-16.843582,6.945708,-11.179111,3.091305,0.31086186,1.795297,15.973991,-0.94682306,15.8603115,-17.709621,61.863144,7.7355814,-1.2613065,-1.0057071,1.6756516,-19.703999,38.262806,56.291393,-6.737405,-1.9907422,1.1648352
25,-0.6827759742736816,-1.346714735031128,78.75090789794922,-1.6078293686791216,1.1173558847228284,-90.41321999130344,-5.9806743,11.929252,26.862284,29.658667,-16.702114,-1.9873914,3.5079327,-1.7371415,-17.392199,6.9519935,-11.362483,3.1398757,1.0000403,2.0561895,16.254118,-1.0933022,15.9565935,-17.717129,61.953445,7.2249155,-1.4212834,-0.79507804,1.3848641,-19.918417,39.205566,56.801937,-6.611979,-1.5931834,1.9620928
26,-0.6699209213256836,-1.4516576528549194,78.68789672851562,-1.7442755943541672,1.0894842003494916,-89.85261101700462,-6.1771994,12.54046,28.176907,30.53582,-17.113699,-1.5177374,3.7734911,-1.6551527,-17.966143,6.955571,-11.5691185,3.211731,1.7550362,2.3235075,16.512657,-1.176298,16.043434,-17.68916,61.990143,6.694125,-1.6196594,-0.61194074,1.0543644,-20.133852,40.28432,57.34837,-7.051525,-1.1607023,2.8088028
27,-0.6495558023452759,-1.567309021949768,78.625,-1.8639799078696342,1.061309001363932,-89.24582101046319,-6.2848134,13.080336,29.46605,31.256844,-17.515842,-1.0521796,4.063879,-1.6011081,-18.58203,6.955278,-11.786159,3.2988539,2.5163229,2.5787997,16.729607,-1.1873796,16.120836,-17.618847,61.999153,6.150917,-1.8123475,-0.4541877,0.6945781,-20.344542,41.446186,57.835285,-7.8010087,-0.6649643,3.711061
28,-0.6204302906990051,-1.7063515186309814,78.562255859375,-1.9556823738452331,1.0438641217790727,-88.5735333267818,-6.310078,13.515059,30.673391,31.795826,-17.897614,-0.697883,4.381378,-1.5904175,-19.25588,6.9517612,-12.023836,3.406396,3.228706,2.8028069,16.88748,-1.1199605,16.190216,-17.499735,62.003326,5.605796,-1.9553753,-0.3212905,0.32373726,-20.5429,42.606373,58.165928,-8.633893,-0.074555844,4.684302
29,-0.5734956860542297,-1.8687516450881958,78.49585723876953,-2.024625783550956,1.038436131270026,-87.82902069134704,-6.2523317,13.855534,31.830465,32.141964,-18.254234,-0.49669683,4.726459,-1.6227775,-19.994913,6.946251,-12.282321,3.5399625,3.899925,3.0011308,16.983551,-0.9720332,16.251417,-17.330717,61.999092,5.037369,-2.0392892,-0.22349197,-0.043863826,-20.721434,43.726997,58.322147,-9.694071,0.6530407,5.800872
30,-0.532751739025116,-2.0328524112701416,78.42594146728516,-2.075941662921572,1.0391798282963187,-87.02299718398868,-6.114606,14.110923,32.95361,32.308147,-18.587543,-0.3924045,5.0882144,-1.6704065,-20.79283,6.9349875,-12.54881,3.676303,4.5576997,3.1788588,17.027912,-0.75035655,16.304148,-17.115198,61.976887,4.452669,-2.085295,-0.15896896,-0.41077483,-20.875206,44.808914,58.354122,-11.084753,1.4669235,7.0601225
31,-0.4727894067764282,-2.227114200592041,78.35651397705078,-2.0951245051635725,1.0455004927609615,-86.1613416364752,-5.9110804,14.24398,33.962376,32.295242,-18.889593,-0.3428468,5.4880166,-1.7673539,-21.63998,6.9172716,-12.832292,3.8448281,5.1774755,3.3161848,17.024992,-0.4631686,16.351435,-16.854973,61.95063,3.9026794,-2.0962884,-0.10875568,-0.7822101,-21.001842,45.815468,58.271797,-12.52621,2.2723074,8.360756
