Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
36,-0.7864587306976318,6.7101545333862305,79.0872802734375,0.9387895503089604,2.8836357989888164,-89.58241044653542,-4.6799173,0.25753167,12.53286,6.4445834,-2.567168,-0.26636732,-6.408835,-6.059337,-24.254814,13.073061,-10.363541,0.4881811,0.355454,-1.0252364,13.315192,-10.557032,8.060967,-33.013393,60.716553,15.489084,0.79758584,2.4245343,-9.531403,-8.252146,37.692295,58.23533,10.472434,7.1190643,-14.340402
37,-0.8047507405281067,6.90466833114624,79.07933044433594,0.9854390205373202,3.0841898709056386,-89.56566288493495,-5.0974274,0.2185245,12.53486,6.455839,-2.3640869,-0.22242254,-6.9515224,-6.1649027,-24.235594,13.386969,-10.343939,0.3999708,0.49444157,-1.0388362,13.720231,-10.618621,8.115442,-32.32708,60.676563,15.493593,0.71732426,2.5646944,-9.671928,-8.386516,37.643246,58.16,10.4754505,7.0762324,-14.327694
38,-0.8148651719093323,7.119446277618408,79.06341552734375,1.0150769770365284,3.2877961846445567,-89.56056489710292,-5.549304,0.20053466,12.549903,6.504792,-2.16704,-0.17093274,-7.541404,-6.265743,-24.20615,13.754466,-10.332396,0.30701524,0.63702655,-1.0323023,14.150575,-10.696236,8.177258,-31.6726,60.636135,15.547933,0.6330082,2.715081,-9.836623,-8.5278845,37.591347,58.082954,10.46945,7.040179,-14.318727
39,-0.8285160064697266,7.340305328369141,79.04505920410156,1.0438485375734128,3.487375295335088,-89.55890247107726,-6.0021086,0.18678598,12.567182,6.556088,-1.9663028,-0.120568536,-8.13584,-6.3627696,-24.173588,14.128521,-10.320891,0.20884387,0.7744647,-1.0193042,14.609596,-10.777022,8.247238,-31.04413,60.586235,15.619674,0.5509291,2.8616812,-10.016501,-8.676774,37.52791,57.998493,10.463725,6.996733,-14.317108
40,-0.8377701044082642,7.580366611480713,79.02276611328125,1.0690304092763756,3.6763384070281377,-89.55166182656679,-6.4582086,0.1727208,12.578529,6.607912,-1.752096,-0.06513128,-8.743291,-6.465893,-24.14578,14.526333,-10.30787,0.10821445,0.8973424,-0.9955026,15.102167,-10.850246,8.325964,-30.431892,60.51835,15.679118,0.47685832,2.9894345,-10.205139,-8.834085,37.44035,57.90204,10.464819,6.9315715,-14.324136
41,-0.845047652721405,7.805198669433594,78.9984130859375,1.0915129162258932,3.8566573561003743,-89.53383069431943,-6.8965306,0.15740317,12.576892,6.6608405,-1.5476732,-0.011121944,-9.323519,-6.569928,-24.129528,14.921068,-10.307434,0.015572057,1.003764,-0.9599412,15.623589,-10.912725,8.413448,-29.827257,60.43033,15.74414,0.4136985,3.0872877,-10.396197,-9.000721,37.31901,57.793846,10.472322,6.835623,-14.337357
42,-0.8612241744995117,8.029585838317871,78.97100830078125,1.1122196202956374,4.030520776881115,-89.51117077022882,-7.3311133,0.14920504,12.5671,6.719306,-1.3439581,0.036851138,-9.897304,-6.667256,-24.12034,15.322396,-10.31575,-0.08340603,1.0987114,-0.91471297,16.173615,-10.969186,8.509809,-29.231176,60.323967,15.827542,0.35708132,3.16222,-10.592858,-9.177165,37.165016,57.671204,10.475957,6.7198596,-14.3534355
43,-0.8751915693283081,8.249351501464844,78.94100189208984,1.128583565952252,4.191816808094913,-89.4908468126236,-7.7460666,0.14401759,12.557704,6.772816,-1.1418656,0.08504028,-10.45643,-6.7623363,-24.10969,15.731008,-10.3324795,-0.17927791,1.1828145,-0.8609438,16.763544,-11.018282,8.615494,-28.649902,60.19524,15.892109,0.3018713,3.2271008,-10.803201,-9.363541,36.983288,57.526875,10.467503,6.5996394,-14.373637
44,-0.8818738460540771,8.48794937133789,78.9068603515625,1.137931416654125,4.33429319188233,-89.48001285154848,-8.152644,0.14419979,12.557148,6.8286676,-0.9326816,0.13943572,-11.017782,-6.8554244,-24.090178,16.151411,-10.339367,-0.27696913,1.2562706,-0.7997188,17.404535,-11.058924,8.731564,-28.092062,60.040577,15.897939,0.24278592,3.2956572,-11.03578,-9.559576,36.780727,57.354332,10.440303,6.4903274,-14.400114
45,-0.8921875357627869,8.725397109985352,78.87098693847656,1.1373810755899525,4.4522902389378345,-89.48031133535476,-8.702928,0.20091033,12.561414,7.261836,-0.9268098,0.18691148,-11.541027,-6.9255853,-24.066145,16.54554,-10.337077,-0.37859866,1.3156625,-0.7274253,18.101242,-11.090573,8.859332,-27.565722,59.861412,15.81278,0.17731148,3.3755236,-11.292066,-9.764546,36.560455,57.15374,10.389755,6.3959227,-14.441338
46,-0.896027147769928,8.965078353881836,78.83262634277344,1.1291510960358768,4.550442462014741,-89.48806249007396,-9.474567,0.3201431,12.568021,8.223888,-1.2026241,0.23504075,-12.043385,-6.989366,-24.037136,16.93543,-10.330497,-0.47677946,1.361706,-0.64601594,18.847029,-11.113307,8.999713,-27.070892,59.658085,15.659327,0.108412266,3.4599178,-11.569648,-9.9780445,36.32194,56.929825,10.322755,6.307626,-14.494912
47,-0.9034900665283203,9.212443351745605,78.79049682617188,1.1183300597595118,4.638377569749285,-89.5022753444624,-10.225205,0.4436042,12.57865,9.15474,-1.4576668,0.2813178,-12.54835,-7.047815,-24.00348,17.339058,-10.32679,-0.58106786,1.400646,-0.56391066,19.636837,-11.127211,9.153166,-26.60264,59.424126,15.480526,0.03940634,3.5398157,-11.872014,-10.2001705,36.06871,56.681293,10.254072,6.2224345,-14.546057
48,-0.912385880947113,9.453933715820312,78.74581909179688,1.1100377047545016,4.72562455093465,-89.52196196252203,-10.945658,0.561813,12.595488,10.031368,-1.6879733,0.3262152,-13.056207,-7.108642,-23.963217,17.758114,-10.335251,-0.68478173,1.4385246,-0.48931557,20.465635,-11.131463,9.319589,-26.151777,59.15248,15.323061,-0.026437689,3.6054394,-12.202138,-10.431298,35.805862,56.406204,10.199352,6.136822,-14.580481
49,-0.9193751811981201,9.699271202087402,78.69841003417969,1.1058862370331335,4.802356090482414,-89.54317687471527,-11.631499,0.6693944,12.616479,10.852525,-1.8883282,0.37368247,-13.565855,-7.1790533,-23.918032,18.198605,-10.351677,-0.78734213,1.4734156,-0.4236128,21.344248,-11.126794,9.498801,-25.714025,58.844612,15.190325,-0.09055848,3.648641,-12.563002,-10.672079,35.53886,56.108482,10.169579,6.0546346,-14.58614
50,-0.9260634183883667,9.957798957824707,78.64689636230469,1.1030905947864724,4.86774792462975,-89.56760831456755,-12.300868,0.77405626,12.641806,11.6457815,-2.066204,0.42325413,-14.084357,-7.2540097,-23.868067,18.660189,-10.369431,-0.893833,1.5020148,-0.36244684,22.271772,-11.112154,9.690504,-25.28893,58.501194,15.064249,-0.15449756,3.6742945,-12.952903,-10.922354,35.26876,55.785778,10.157916,5.976234,-14.574294
51,-0.934334397315979,10.221686363220215,78.59081268310547,1.1002531170032146,4.94432004659699,-89.60283344713304,-12.985131,0.88466746,12.678014,12.438022,-2.2386932,0.47214395,-14.631895,-7.3267655,-23.807503,19.1397,-10.38931,-1.0056325,1.5285405,-0.3071434,23.225407,-11.085954,9.894496,-24.873898,58.11766,14.957871,-0.21424167,3.6926212,-13.372878,-11.182103,34.993855,55.43488,10.153093,5.891872,-14.565053
52,-0.9461603164672852,10.478599548339844,78.52901458740234,1.0958590018991108,5.054728761024916,-89.65645130724388,-13.718729,1.0116031,12.730562,13.269212,-2.4326448,0.5164345,-15.228796,-7.3917813,-23.730164,19.642933,-10.42042,-1.1226023,1.5571275,-0.25860298,24.182587,-11.045217,10.110527,-24.464457,57.688087,14.885992,-0.265953,3.7133346,-13.82212,-11.451154,34.71006,55.050896,10.141136,5.7921925,-14.578517
53,-0.9625552296638489,10.746493339538574,78.45787048339844,1.0925157320421819,5.1909175815598765,-89.73333143141821,-14.510919,1.1564707,12.804964,14.154209,-2.6451745,0.5577324,-15.896023,-7.4548845,-23.629166,20.199972,-10.464897,-1.2514107,1.5876307,-0.21944028,25.15307,-10.983949,10.338686,-24.053537,57.20042,14.878397,-0.30121374,3.739629,-14.298878,-11.729075,34.41074,54.624695,10.114701,5.6777697,-14.616422
54,-0.9656492471694946,11.010924339294434,78.37918853759766,1.0898484686737575,5.345688999225039,-89.82846865120918,-15.331933,1.3034072,12.899884,15.067306,-2.8759537,0.60664415,-16.609015,-7.53012,-23.504845,20.803352,-10.525171,-1.3718976,1.6187512,-0.18842663,26.144108,-10.904185,10.578874,-23.63988,56.65939,14.923083,-0.32450092,3.7635672,-14.804816,-12.015555,34.095463,54.161385,10.078151,5.553106,-14.667198
55,-0.9656994342803955,11.28825855255127,78.29032135009766,1.081774787524048,5.5420805785954315,-89.93454425622346,-16.22799,1.4663339,13.003908,16.02169,-3.113895,0.6590231,-17.400112,-7.602087,-23.370554,21.439892,-10.583593,-1.4995955,1.652585,-0.15918851,27.129555,-10.817204,10.830079,-23.231997,56.086643,14.9669075,-0.35188478,3.7787483,-15.3443165,-12.310178,33.77341,53.676365,10.041486,5.415049,-14.731443
56,-0.9687264561653137,11.568507194519043,78.19325256347656,1.0621216243712037,5.803469578666006,-90.0443387465289,-17.218649,1.6535113,13.1052885,17.012299,-3.3573058,0.70977956,-18.268957,-7.654515,-23.240269,22.072376,-10.628732,-1.6375071,1.6906782,-0.1255191,28.082275,-10.735158,11.090674,-22.842632,55.507805,14.953247,-0.3991148,3.7819738,-15.92216,-12.612799,33.45699,53.187885,10.017121,5.2589006,-14.811918
