Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
28,2.334649085998535,1.5702439546585083,77.31927490234375,2.189805276515658,-1.645237743984227,-89.31320864347651,2.9721777,-3.3478942,6.632714,8.146102,-8.138722,1.3428982,-2.5562997,-12.979972,-20.106932,25.741716,-20.592144,8.1907015,-7.486924,-3.9802942,11.50444,4.3212643,13.233877,-27.193073,46.139442,20.611275,0.9989992,2.61244,-4.2265296,-5.8813767,15.013268,58.990803,-20.226622,-5.682075,-7.4439335
29,2.477147340774536,1.5617754459381104,77.25843048095703,2.4015512187880197,-1.8464452181036886,-89.1353770162914,3.154217,-3.7674437,6.4877696,8.204424,-8.205755,1.5251037,-3.2368507,-13.797991,-19.991823,27.849895,-21.097431,8.444763,-7.629166,-4.2726545,11.695709,4.183625,13.2365465,-27.203972,46.15703,20.50346,1.009075,2.501765,-4.219075,-6.048968,14.486946,58.943314,-20.365637,-5.9822807,-7.5636725
30,2.6228833198547363,1.5454506874084473,77.1987533569336,2.600465240538758,-2.0710317137461556,-88.94223490885815,3.3597004,-4.1772947,6.325043,8.275013,-8.284423,1.7111688,-3.9605148,-14.628796,-19.845943,30.07792,-21.265808,8.700123,-7.7825613,-4.558451,11.920951,4.0097575,13.243875,-27.227581,46.191196,20.329292,1.0193087,2.377665,-4.2251935,-6.2346334,13.951327,58.902584,-20.498337,-6.374597,-7.748434
31,2.772961139678955,1.5268230438232422,77.13811492919922,2.790963690736583,-2.308627398608537,-88.73868699446517,3.571693,-4.579107,6.153549,8.367545,-8.375913,1.8962982,-4.7166142,-15.45483,-19.65791,32.362537,-21.012644,8.9388,-7.943096,-4.842664,12.15665,3.817081,13.257399,-27.257465,46.24358,20.154068,1.0350336,2.2615438,-4.2431946,-6.4389806,13.399544,58.856857,-20.621338,-6.8042526,-7.9591684
32,2.9174468517303467,1.5063748359680176,77.08343505859375,2.9763430484172004,-2.5484042170783594,-88.52972185622728,3.8343801,-4.9730787,5.975505,8.365213,-8.415941,2.0679576,-5.4977055,-16.2604,-19.418114,34.65379,-20.35059,9.141362,-8.106799,-5.130607,12.379356,3.6243312,13.278604,-27.283241,46.31512,20.046595,1.0602193,2.17301,-4.2735972,-6.6614766,12.821343,58.796806,-20.733088,-7.216832,-8.155738
33,3.04980206489563,1.486450433731079,77.02761840820312,3.1602559418017155,-2.7891838205277972,-88.32000218156575,4.0960593,-5.354034,5.7992187,8.372143,-8.456912,2.220197,-6.315997,-17.049591,-19.099579,36.973614,-19.372955,9.316925,-8.270729,-5.4291315,12.585905,3.43361,13.308479,-27.300068,46.409058,20.035692,1.0927181,2.1232312,-4.3189692,-6.90079,12.208945,58.730865,-20.841324,-7.629543,-8.339491
34,3.183168649673462,1.4534019231796265,76.97290802001953,3.34099424296431,-3.036011104529176,-88.10581372475639,4.400802,-5.7325664,5.6170487,8.322158,-8.47383,2.3644197,-7.1679125,-17.823586,-18.715553,39.340363,-18.284208,9.46488,-8.437277,-5.7330027,12.788184,3.238313,13.34786,-27.30942,46.520203,20.08494,1.1300067,2.0963535,-4.379482,-7.15578,11.5635605,58.66198,-20.94824,-8.062379,-8.524913
35,3.305685043334961,1.4083473682403564,76.92583465576172,3.5035870370768607,-3.2880714033302536,-87.87892686355254,4.7594256,-6.085991,5.4167767,8.188504,-8.451616,2.4938438,-8.007252,-18.568678,-18.335503,41.67906,-17.332619,9.546758,-8.611789,-6.030241,12.985145,3.0440972,13.398102,-27.310429,46.636642,20.16433,1.1754975,2.0712414,-4.4519906,-7.4260364,10.889573,58.572067,-21.043966,-8.464577,-8.692426
36,3.4275922775268555,1.3524032831192017,76.88495635986328,3.6393925655036177,-3.544462780274201,-87.6313590194467,5.1487155,-6.407456,5.1935706,8.018011,-8.416195,2.6166544,-8.784615,-19.272995,-18.030405,43.904274,-16.619255,9.522321,-8.800056,-6.3101287,13.175362,2.8576195,13.461432,-27.300156,46.74577,20.245203,1.2328787,2.0264096,-4.534116,-7.7123513,10.193242,58.4428,-21.116947,-8.784421,-8.822714
37,3.541313886642456,1.291722297668457,76.846923828125,3.753278514357865,-3.815252062652216,-87.37202014387177,5.5604696,-6.693897,4.961863,7.848586,-8.3873415,2.7289712,-9.510064,-19.948402,-17.782173,46.044243,-15.900738,9.405359,-8.996122,-6.578888,13.366824,2.6831234,13.539836,-27.27339,46.838562,20.313099,1.3080611,1.9459255,-4.6250567,-8.014472,9.476461,58.260887,-21.158083,-9.001296,-8.905126
38,3.6461119651794434,1.2231770753860474,76.81956481933594,3.847197966846532,-4.097180026099524,-87.10129891006083,6.0549464,-6.9538393,4.713335,7.546408,-8.293995,2.8296452,-10.211951,-20.608135,-17.564327,48.150032,-15.104913,9.205788,-9.200554,-6.8406224,13.557093,2.519297,13.634676,-27.22987,46.91906,20.387058,1.396984,1.8424464,-4.7278404,-8.332199,8.738913,58.03955,-21.173166,-9.144568,-8.951787
39,3.742079734802246,1.1333898305892944,76.80059051513672,3.9071523066641363,-4.369571691742874,-86.79798232506812,6.567409,-7.170527,4.4237385,7.2105937,-8.189833,2.917205,-10.862959,-21.233084,-17.431465,50.14365,-14.3362875,8.875879,-9.429313,-7.078801,13.72972,2.3648238,13.746786,-27.177673,46.991535,20.485218,1.4879037,1.7373616,-4.842931,-8.66599,7.9865117,57.799255,-21.166222,-9.240457,-8.975355
40,3.822230577468872,1.0389258861541748,76.79312133789062,3.91668757363106,-4.611358264204995,-86.44049004655622,6.99348,-7.319581,4.07432,6.9804964,-8.129198,2.9866686,-11.433392,-21.808636,-17.438894,51.94707,-13.700066,8.37108,-9.698274,-7.277439,13.867965,2.217498,13.876862,-27.12793,47.06233,20.623354,1.5696492,1.6543881,-4.969543,-9.017541,7.227502,57.559853,-21.140337,-9.31402,-8.990387
41,3.8931171894073486,0.9360228776931763,76.79417419433594,3.86889167203149,-4.824886836706726,-86.00861478489666,7.289944,-7.3978195,3.6496656,6.956008,-8.165506,3.041865,-11.891435,-22.346651,-17.636345,53.554733,-13.212825,7.581243,-10.027387,-7.4305325,13.975367,2.077211,14.0259495,-27.089344,47.127354,20.82804,1.646817,1.5907182,-5.1098194,-9.387857,6.472251,57.322666,-21.071428,-9.35683,-8.993392
42,3.967817544937134,0.814181923866272,76.80791473388672,3.7737214642952672,-5.017678217689589,-85.51818531755741,7.56979,-7.4283876,3.1593268,6.9360433,-8.203951,3.0912447,-12.256907,-22.855797,-17.98655,55.01169,-12.8323145,6.5618124,-10.403719,-7.547328,14.058046,1.9449154,14.195052,-27.061075,47.184868,21.076746,1.7244451,1.5403638,-5.2616444,-9.777888,5.7206984,57.078575,-20.960659,-9.359706,-8.982033
43,4.0309038162231445,0.6814416646957397,76.82833099365234,3.640610542778549,-5.177174207692464,-85.00212582247502,7.8189883,-7.4065228,2.6390996,6.917881,-8.242088,3.124069,-12.568278,-23.30716,-18.418127,56.288578,-12.556491,5.522142,-10.793441,-7.632624,14.104017,1.8196898,14.383881,-27.039509,47.243195,21.311058,1.7909536,1.5204995,-5.416582,-10.1891775,4.963408,56.8308,-20.847145,-9.349109,-8.969092
44,4.0785064697265625,0.5500682592391968,76.8619384765625,3.4822490357331435,-5.290810908358897,-84.4936347875731,8.018143,-7.337662,2.1272385,6.9008803,-8.275077,3.138416,-12.871395,-23.66794,-18.85629,57.36286,-12.384307,4.6760883,-11.16175,-7.689923,14.101591,1.7003855,14.59092,-27.019958,47.311974,21.474634,1.8347298,1.5479599,-5.565365,-10.623531,4.1865683,56.581352,-20.772406,-9.352425,-8.965199
45,4.104953289031982,0.4004802703857422,76.90056610107422,3.29055627385015,-5.346009457168407,-83.98889880728476,8.164435,-7.208425,1.6179163,6.8867126,-8.314652,3.1283846,-13.161332,-23.929804,-19.33417,58.208084,-12.339169,4.0841517,-11.5152855,-7.7061734,14.03918,1.578504,14.815745,-27.01305,47.414127,21.538704,1.8386304,1.6443206,-5.705288,-11.082087,3.3877902,56.332157,-20.771107,-9.389935,-8.970205
46,4.130682945251465,0.24025887250900269,76.94776916503906,3.063386023976101,-5.351608641013616,-83.47492625976642,8.263008,-7.0322413,1.0987285,6.873754,-8.355467,3.1078174,-13.420337,-24.10246,-19.874123,58.841545,-12.408318,3.639176,-11.865489,-7.6812534,13.927031,1.4554754,15.058101,-27.021746,47.540154,21.535648,1.8140469,1.7968707,-5.838838,-11.565392,2.5683715,56.080334,-20.81517,-9.44432,-8.976586
