Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
23,0.12168297171592712,2.858672618865967,78.5035400390625,1.055317597523033,-1.137761923061859,-92.84226305126786,0.2923563,2.860645,5.608302,6.5752087,-4.921759,-3.51265,-0.15815619,-5.2827682,-9.572945,8.2022,-9.613956,3.0796962,-4.1922703,-1.3163599,8.422561,6.5846124,17.854666,-22.578642,55.546425,27.235138,-4.33397,0.27433172,1.1679988,-11.992645,17.223656,61.01187,-25.88754,-4.156709,-12.382243
24,0.11955902725458145,2.859809637069702,78.50286102294922,1.05634484734864,-1.1387467195090581,-92.84222462622172,0.29216838,2.860768,5.6069617,6.5755563,-4.9204144,-3.5156283,-0.16908151,-5.283995,-9.572038,8.226252,-9.626311,3.0779006,-4.193667,-1.3182361,8.426866,6.5825324,17.856396,-22.596386,55.549667,27.23824,-4.3311877,0.26429835,1.1574364,-11.98044,17.237486,61.022648,-25.892706,-4.161908,-12.384916
25,0.11494860798120499,2.865886926651001,78.50303649902344,1.0590458321106084,-1.1396245034260009,-92.84101874173217,0.2876854,2.861238,5.604978,6.5751314,-4.913832,-3.5194707,-0.18142478,-5.284078,-9.5709915,8.244232,-9.631788,3.0730677,-4.1932516,-1.3239899,8.430548,6.576238,17.859842,-22.632524,55.555977,27.21628,-4.324476,0.26327804,1.1386651,-11.952283,17.26535,61.04272,-25.90883,-4.153591,-12.398926
26,0.11408171057701111,2.8684041500091553,78.50367736816406,1.0625992966867153,-1.1406298720652823,-92.83896753828745,0.2865524,2.8573544,5.6035166,6.5737376,-4.9097176,-3.519862,-0.18376023,-5.2875137,-9.569938,8.247655,-9.631924,3.0723717,-4.1933722,-1.3250917,8.436452,6.57435,17.861334,-22.650463,55.55434,27.201958,-4.326267,0.2518491,1.1358819,-11.936261,17.278366,61.037354,-25.949467,-4.150513,-12.399746
27,0.11496911942958832,2.8711705207824707,78.50279235839844,1.0651578870076068,-1.1424713233493666,-92.83687091676556,0.2854609,2.8532171,5.6022882,6.574035,-4.906731,-3.5185993,-0.20053679,-5.2940083,-9.567457,8.283714,-9.6489935,3.0731351,-4.193957,-1.3229357,8.444637,6.5730762,17.861662,-22.658213,55.548428,27.194067,-4.3327827,0.23594452,1.1355658,-11.929409,17.284128,61.021637,-25.99122,-4.153014,-12.390933
28,0.11761903017759323,2.873065948486328,78.50367736816406,1.0678816366485415,-1.1459002138054746,-92.83567529799895,0.2874234,2.847769,5.6019335,6.5735297,-4.9047537,-3.5155725,-0.19361866,-5.298614,-9.566651,8.273634,-9.64199,3.0756161,-4.1885962,-1.3252331,8.450699,6.5696487,17.861954,-22.683342,55.548805,27.181889,-4.3323956,0.2348587,1.1202565,-11.90943,17.305077,61.02657,-25.997555,-4.147706,-12.393731
29,0.11710220575332642,2.8778631687164307,78.50276184082031,1.068798042033278,-1.1518453281150256,-92.83597336296292,0.2899486,2.8473067,5.6019278,6.5739765,-4.901886,-3.5143018,-0.20545836,-5.3014035,-9.564595,8.304822,-9.655432,3.0746,-4.1888556,-1.3233417,8.459522,6.568982,17.861774,-22.69418,55.545742,27.186016,-4.3389764,0.23262022,1.1158421,-11.8993435,17.314009,61.015347,-25.995106,-4.152848,-12.386143
30,0.11723770201206207,2.8795647621154785,78.50373077392578,1.0689752186938548,-1.1596020151809228,-92.83727685042085,0.29732245,2.8473225,5.60266,6.574643,-4.9025574,-3.5121317,-0.18720846,-5.299564,-9.564874,8.280897,-9.642188,3.0745208,-4.1905737,-1.3251876,8.4655285,6.5680246,17.860733,-22.718,55.54913,27.184137,-4.339191,0.2451136,1.108993,-11.87322,17.331808,61.01527,-25.977722,-4.149878,-12.39091
31,0.11554550379514694,2.8823320865631104,78.50286102294922,1.0701596016769497,-1.1676199053078338,-92.83821619115169,0.304102,2.8477175,5.602917,6.5750284,-4.9019713,-3.5114005,-0.195042,-5.3018327,-9.563246,8.311944,-9.65755,3.0730474,-4.189177,-1.3269137,8.473973,6.565495,17.859821,-22.733965,55.550114,27.187527,-4.3416553,0.2538505,1.0937078,-11.851197,17.344507,61.018982,-25.948612,-4.1530795,-12.389723
32,0.11438892781734467,2.8847768306732178,78.50346374511719,1.070204981972902,-1.1745122925402645,-92.83750021811977,0.30973592,2.8483396,5.6018176,6.574993,-4.9007707,-3.511501,-0.18221822,-5.29984,-9.565157,8.297624,-9.649374,3.0717793,-4.1926317,-1.3290969,8.480537,6.566225,17.858429,-22.743204,55.549103,27.179897,-4.3430934,0.2593349,1.0967269,-11.831956,17.35141,61.00965,-25.928812,-4.16329,-12.39086
33,0.11322437971830368,2.887146472930908,78.5023193359375,1.0740172590724408,-1.1803098990200043,-92.8355908161281,0.31458098,2.8445354,5.6006927,6.573391,-4.8977313,-3.5128176,-0.1994914,-5.307553,-9.564109,8.345869,-9.674285,3.0714996,-4.188571,-1.3339818,8.488388,6.566002,17.856976,-22.748814,55.543915,27.158638,-4.341245,0.25925368,1.0915614,-11.818274,17.359764,61.007706,-25.889488,-4.183974,-12.391422
34,0.11082226037979126,2.8914222717285156,78.50345611572266,1.0778064217889962,-1.1857488493707495,-92.83291477638541,0.31601185,2.8416135,5.5986223,6.574295,-4.8937564,-3.516283,-0.19354664,-5.309726,-9.566054,8.34009,-9.669245,3.0695333,-4.185422,-1.3438588,8.495186,6.564948,17.853811,-22.754032,55.542156,27.122847,-4.333897,0.26187903,1.0847563,-11.795315,17.377478,61.015175,-25.838924,-4.2067885,-12.403187
35,0.11248178780078888,2.8927719593048096,78.50296783447266,1.0816460873526594,-1.1898687992672485,-92.82821676805385,0.31855226,2.8349402,5.595582,6.5733466,-4.8908677,-3.516605,-0.20228556,-5.3190765,-9.567905,8.368705,-9.684156,3.0720387,-4.1861343,-1.3511646,8.499915,6.5677795,17.850714,-22.754032,55.537083,27.090557,-4.3281636,0.2620427,1.0885428,-11.777849,17.38939,61.012466,-25.795996,-4.230865,-12.412007
36,0.11162728816270828,2.895960569381714,78.50308227539062,1.0825006143266074,-1.1915396922287258,-92.81991720291039,0.3156338,2.8330824,5.588071,6.5736227,-4.8868194,-3.51819,-0.20265368,-5.321302,-9.575345,8.371914,-9.684839,3.0714064,-4.1905556,-1.3548889,8.50065,6.570304,17.84722,-22.753958,55.533424,27.075912,-4.3231745,0.2625028,1.0845836,-11.760486,17.39974,61.014973,-25.762169,-4.242743,-12.417147
37,0.10801625996828079,2.901517868041992,78.502197265625,1.0785394845788936,-1.1889169392961572,-92.80550957087395,0.30468884,2.8378096,5.573489,6.5731177,-4.8793674,-3.5209208,-0.21132837,-5.3171725,-9.589822,8.38148,-9.687936,3.0671928,-4.205472,-1.3514562,8.493569,6.5787187,17.84312,-22.753115,55.529152,27.089062,-4.3194003,0.26545018,1.0856328,-11.742461,17.401196,61.01312,-25.753412,-4.2396417,-12.418336
38,0.10888386517763138,2.901677370071411,78.50342559814453,1.0716612658267402,-1.183082766890537,-92.7865085736029,0.29237726,2.841392,5.5551734,6.574341,-4.876763,-3.5196886,-0.1826987,-5.30879,-9.612238,8.315156,-9.654884,3.0674605,-4.22542,-1.3431095,8.48135,6.587293,17.83901,-22.75356,55.525253,27.118786,-4.315323,0.26874515,1.0825633,-11.725082,17.394714,61.01299,-25.757679,-4.2269597,-12.414069
