Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
34,0.11440060287714005,2.0589542388916016,78.64637756347656,0.025954145751791925,0.3014851132152924,-88.66214967440739,-0.66051215,-1.0771909,9.209849,6.451601,-6.7265525,1.7885113,-0.15402219,0.44466957,-7.386962,6.5692387,-7.8814187,-1.2288512,-3.2400405,1.739591,2.5984871,2.136188,8.054739,-7.2492294,70.72107,4.29559,-2.6907265,0.65804195,1.4218032,-5.7962193,-1.7202384,63.904224,-24.587046,-0.57319176,-9.834237
35,0.11719907820224762,2.0571463108062744,78.6463394165039,0.02569388058796462,0.2948914833301638,-88.6593264928563,-0.65120727,-1.0799055,9.208032,6.4512672,-6.7293277,1.7903837,-0.1445265,0.44209084,-7.388468,6.5699162,-7.884865,-1.2261574,-3.2390363,1.7392639,2.6006,2.1399336,8.057929,-7.250018,70.71929,4.31174,-2.6936648,0.66708803,1.4195004,-5.7943745,-1.717752,63.903225,-24.591936,-0.5727508,-9.822139
36,0.11922383308410645,2.0565097332000732,78.64614868164062,0.026026836249162126,0.2943756984371534,-88.65587713917374,-0.6505079,-1.082617,9.2057295,6.4509673,-6.7295213,1.7921901,-0.14271921,0.4393873,-7.390804,6.5699496,-7.8860507,-1.224227,-3.2378712,1.7418611,2.5992866,2.1405091,8.059314,-7.2505074,70.71864,4.312864,-2.6939337,0.6673996,1.4179122,-5.793459,-1.7165741,63.90211,-24.592464,-0.57311386,-9.821439
37,0.12014748156070709,2.0534398555755615,78.64593505859375,0.02631563226130198,0.30000339014688066,-88.6491660512183,-0.65600145,-1.0853686,9.198788,6.451688,-6.730533,1.7933314,-0.14490333,0.43669152,-7.397901,6.5694385,-7.8887897,-1.2229177,-3.2403708,1.7448845,2.5967531,2.1457052,8.06441,-7.254509,70.70555,4.3291984,-2.6949503,0.66532445,1.4067072,-5.7896466,-1.7083628,63.904564,-24.598284,-0.566513,-9.81832
38,0.12244024872779846,2.050140857696533,78.64620971679688,0.02621972745388715,0.31205770752817713,-88.64149304740697,-0.6679225,-1.0891489,9.191012,6.451128,-6.730432,1.7957749,-0.15422456,0.4329666,-7.4061728,6.568823,-7.890468,-1.220588,-3.2414372,1.7524235,2.5895936,2.145585,8.066745,-7.2569084,70.697205,4.336852,-2.693936,0.65525186,1.4016696,-5.7875676,-1.7046597,63.899498,-24.603407,-0.56126344,-9.822738
39,0.12439022213220596,2.0478575229644775,78.64616394042969,0.025287286168182044,0.32425566724621135,-88.63401079570448,-0.68184364,-1.0914748,9.183421,6.4524045,-6.730253,1.7979883,-0.16532843,0.43045875,-7.414446,6.569152,-7.8915505,-1.2187848,-3.243994,1.7579423,2.5853217,2.141926,8.07041,-7.264547,70.690285,4.3309517,-2.6929114,0.6455805,1.3843362,-5.7838387,-1.6945171,63.90853,-24.599907,-0.55357516,-9.835419
40,0.12574820220470428,2.0457723140716553,78.64622497558594,0.02515038186811985,0.33125636481783727,-88.62859007941363,-0.6894849,-1.0936184,9.178371,6.452558,-6.7298894,1.7997817,-0.17066526,0.42820016,-7.4199233,6.5693545,-7.893217,-1.21717,-3.2445188,1.7640128,2.5842502,2.1383643,8.072855,-7.27031,70.68579,4.323663,-2.6922688,0.63692933,1.3733472,-5.7809834,-1.6871808,63.90953,-24.598381,-0.5496857,-9.840621
41,0.128595232963562,2.0450596809387207,78.64604187011719,0.024983767565374366,0.3309057839314218,-88.62580858666531,-0.6882428,-1.0962969,9.176957,6.452142,-6.7306204,1.8028826,-0.16901293,0.4255283,-7.421533,6.569312,-7.8943057,-1.2140725,-3.243614,1.768594,2.5891416,2.1355422,8.0750475,-7.274682,70.68275,4.3080473,-2.691972,0.6302311,1.3667877,-5.778202,-1.6814193,63.90362,-24.598202,-0.5472091,-9.838533
42,0.13193969428539276,2.0449719429016113,78.64576721191406,0.023867827158392512,0.32628658487175627,-88.62461986504314,-0.6823547,-1.0978549,9.17754,6.45144,-6.7313933,1.8063085,-0.16380842,0.42391795,-7.4210463,6.570269,-7.8957553,-1.2105561,-3.241748,1.7730472,2.5967355,2.1328726,8.076477,-7.277338,70.68277,4.2776084,-2.6926692,0.62450695,1.3611681,-5.77625,-1.6776718,63.900494,-24.592632,-0.54556936,-9.837709
43,0.13450291752815247,2.0453500747680664,78.6454086303711,0.021718405404050848,0.32013593829175213,-88.62465158757,-0.6754316,-1.0973432,9.178957,6.451578,-6.7323756,1.8088406,-0.15654786,0.42449895,-7.4196596,6.5704417,-7.897062,-1.2079977,-3.239401,1.7768743,2.6057467,2.1302075,8.077728,-7.279484,70.681656,4.255149,-2.6923158,0.6189921,1.3564681,-5.7743435,-1.674317,63.894547,-24.590046,-0.54687446,-9.832458
44,0.13727612793445587,2.0414228439331055,78.64551544189453,0.022535770682587327,0.3152891658086548,-88.62555840570077,-0.6651384,-1.1003907,9.180928,6.448774,-6.7351637,1.8111868,-0.14774857,0.42157996,-7.4174213,6.5697727,-7.900062,-1.2046381,-3.236785,1.7800244,2.611461,2.1285138,8.0788965,-7.2811236,70.68006,4.2461166,-2.6915371,0.6143094,1.3535379,-5.772285,-1.6717194,63.890144,-24.587631,-0.55252427,-9.829042
