Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
12,1.1133259534835815,3.1266744136810303,101.5046615600586,0.908001983729581,-1.5705163284994772,-114.48200790981349,3.05943,0.5099452,12.463616,-23.469475,8.87766,-13.970528,-11.504326,51.03966,56.489285,23.365294,2.676666,-11.255069,-6.372481,10.665975,-32.544636,58.151962,8.887662,-0.5203216,12.098882,-9.101291,9.87379,20.078487,15.594523,-9.588597,-4.191795,0.4301366,-6.0029664,-15.920552,17.0828,8.509342,-15.269942
13,1.123319149017334,3.208761215209961,101.48431396484375,0.8053105950075138,-1.5947277846413814,-114.70887849116667,3.0640044,0.73937213,12.525215,-23.69972,8.983802,-14.5621605,-11.548511,51.396633,55.839207,24.79732,2.8697922,-10.451378,-6.728793,10.727207,-33.358932,57.337017,8.435709,-0.7470595,11.930759,-9.335672,10.121603,20.099247,16.008871,-9.6162195,-4.343578,0.2604328,-5.883351,-15.611602,17.208002,8.4561405,-15.260109
14,1.1345270872116089,3.287074089050293,101.4616470336914,0.7003926891035116,-1.631148125900054,-114.95031552119897,3.054312,0.98257464,12.589082,-23.917746,9.114001,-15.197358,-11.590386,51.715633,55.166508,26.266441,3.0557382,-9.558041,-7.1104765,10.7976265,-34.11976,56.43951,7.848399,-1.0132707,11.6765995,-9.560851,10.379368,20.132004,16.443384,-9.643782,-4.508163,0.10150296,-5.7617555,-15.294186,17.338907,8.404467,-15.252921
15,1.1444571018218994,3.3729746341705322,101.4377212524414,0.5941627106571159,-1.67542996253054,-115.2123728308922,3.042377,1.2367768,12.645131,-24.112358,9.262843,-15.868929,-11.633259,52.014263,54.4439,27.734211,3.236704,-8.688291,-7.5198784,10.883558,-34.86135,55.44596,7.1447015,-1.2913269,11.389747,-9.770859,10.646249,20.189976,16.874516,-9.673666,-4.668875,-0.065280914,-5.636057,-14.95296,17.483532,8.348937,-15.247254
16,1.1586235761642456,3.4519054889678955,101.41444396972656,0.4874861529942761,-1.7231885511194214,-115.50115091390091,3.0205472,1.4986136,12.685326,-24.272097,9.444033,-16.566393,-11.669367,52.268284,53.64319,29.103031,3.4209824,-7.934357,-7.9480147,10.972017,-35.50495,54.35672,6.4337964,-1.5705293,11.08984,-9.960832,10.917139,20.28278,17.302647,-9.704697,-4.8345137,-0.22591752,-5.509453,-14.588954,17.619732,8.296305,-15.235942
17,1.1758112907409668,3.5398120880126953,101.38980102539062,0.37905896605265094,-1.7723019931101653,-115.81813359670467,3.0162122,1.768654,12.703348,-24.396524,9.634376,-17.294422,-11.710443,52.54294,52.771946,30.468822,3.5864134,-7.327312,-8.415312,11.095308,-36.199917,53.151676,5.5344753,-1.8437339,10.800333,-10.145422,11.198075,20.40331,17.731241,-9.737538,-4.9982734,-0.40983903,-5.379291,-14.184241,17.774126,8.240473,-15.22495
18,1.1873825788497925,3.6294143199920654,101.36487579345703,0.2690709529642011,-1.825664607968618,-116.16007513140725,3.0039718,2.0469024,12.708659,-24.492397,9.854655,-18.050354,-11.7461405,52.776,51.83204,31.777697,3.7494164,-6.7924175,-8.895894,11.228117,-36.796696,51.83144,4.566642,-2.121213,10.459185,-10.309224,11.490129,20.556961,18.151346,-9.776141,-5.158879,-0.5928925,-5.2406664,-13.75696,17.926928,8.180622,-15.211358
19,1.205169439315796,3.7228002548217773,101.33898162841797,0.16054267017687365,-1.8861051055490126,-116.52609112525917,2.9819605,2.3287134,12.693277,-24.543901,10.100884,-18.83468,-11.779748,52.984287,50.809254,33.008934,3.8897254,-6.3622904,-9.39034,11.380705,-37.354523,50.403465,3.610223,-2.3703597,10.140005,-10.455851,11.786039,20.741817,18.57013,-9.813932,-5.319178,-0.7848306,-5.1038647,-13.301526,18.092997,8.1208725,-15.197639
20,1.2232065200805664,3.8154988288879395,101.31234741210938,0.05676693299656372,-1.9564825375912835,-116.91568109641571,2.9465098,2.6062064,12.655273,-24.542377,10.370421,-19.639444,-11.81964,53.164135,49.67097,34.119015,3.990363,-6.0651093,-9.88923,11.588161,-37.929363,48.83955,2.746255,-2.5549173,9.916924,-10.572785,12.083896,20.964972,18.982962,-9.853936,-5.479035,-0.9773488,-4.970506,-12.823663,18.272224,8.060646,-15.187804
21,1.242860198020935,3.899782419204712,101.28587341308594,-0.03997177822852358,-2.037595252817592,-117.33248355035855,2.8881638,2.8747885,12.597362,-24.48921,10.676438,-20.445957,-11.862371,53.276085,48.384975,34.984608,4.067036,-5.901879,-10.358147,11.842859,-38.454685,47.104153,2.0648577,-2.6645539,9.789076,-10.642928,12.37798,21.242405,19.378016,-9.895469,-5.637499,-1.1569353,-4.8435364,-12.32788,18.450588,8.002371,-15.177781
22,1.2708954811096191,3.995431900024414,101.25902557373047,-0.13195366991229832,-2.1280013043865678,-117.77560735946801,2.808598,3.135326,12.523735,-24.392643,11.018253,-21.26452,-11.908646,53.329517,46.965878,35.66022,4.1184645,-5.8557377,-10.798718,12.159691,-38.93345,45.179085,1.4918897,-2.7093167,9.728412,-10.6893015,12.672714,21.559645,19.76369,-9.934716,-5.7878847,-1.353473,-4.720729,-11.798565,18.650415,7.942088,-15.167402
23,1.2910956144332886,4.065078258514404,101.23384857177734,-0.2217320602731043,-2.227100668627754,-118.23719901193982,2.7008786,3.4039083,12.4263,-24.236805,11.394563,-22.123459,-11.951392,53.3362,45.468796,36.291985,4.129709,-5.9016533,-11.268378,12.475828,-39.31994,43.193844,1.0533363,-2.7313638,9.69936,-10.689235,12.969755,21.918915,20.142109,-9.980982,-5.9497504,-1.5049196,-4.595582,-11.276112,18.817545,7.887822,-15.152867
24,1.3151129484176636,4.15671968460083,101.20624542236328,-0.3123360366696136,-2.334398839532935,-118.70948166247662,2.5703168,3.6853433,12.306639,-24.021511,11.789775,-23.051891,-12.002314,53.311222,43.92301,37.046947,4.0836983,-6.0187573,-11.808809,12.811021,-39.66072,41.182507,0.69089586,-2.7432737,9.690794,-10.6894045,13.276513,22.285833,20.524542,-10.026383,-6.101689,-1.6813558,-4.4649625,-10.730116,19.015429,7.827985,-15.141002
25,1.3379303216934204,4.255340576171875,101.17772674560547,-0.4053579738332622,-2.453605467052438,-119.1889945386228,2.4099233,3.980175,12.171021,-23.753489,12.203082,-24.045233,-12.072355,53.260147,42.301373,37.995445,3.9568696,-6.229603,-12.409446,13.17652,-39.97544,39.111904,0.42532364,-2.7400115,9.702161,-10.671318,13.592829,22.666317,20.90546,-10.074376,-6.2491517,-1.8458908,-4.325403,-10.184414,19.211197,7.765975,-15.124844
26,1.3688613176345825,4.342022895812988,101.15070343017578,-0.4985144671500846,-2.583829169190057,-119.68027524483944,2.2225869,4.2851486,12.02018,-23.43393,12.638499,-25.087315,-12.166671,53.181126,40.58057,39.05031,3.7609017,-6.539168,-13.052875,13.577934,-40.26581,36.95558,0.2531577,-2.7132175,9.743992,-10.621993,13.908682,23.075083,21.283308,-10.120299,-6.401309,-1.9817405,-4.1865506,-9.641908,19.386534,7.7117705,-15.099564
27,1.417009711265564,4.423994064331055,101.12093353271484,-0.5896967952233066,-2.717538540897578,-120.18787235156319,2.0223308,4.600221,11.848544,-23.059742,13.093573,-26.181477,-12.286367,53.0649,38.79217,40.11759,3.5377667,-6.897153,-13.768357,14.0242605,-40.523876,34.75568,0.09630617,-2.670946,9.808705,-10.577476,14.22533,23.494001,21.688173,-10.158956,-6.5695777,-2.1338205,-4.055833,-9.071504,19.583126,7.6669636,-15.0773325
28,1.4665684700012207,4.5083770751953125,101.09025573730469,-0.676439340560856,-2.8472398690745564,-120.71656615645773,1.8244101,4.9255633,11.651243,-22.628302,13.564388,-27.325151,-12.427618,52.8962,36.966602,41.096493,3.3298223,-7.2554007,-14.580819,14.525745,-40.74112,32.5484,-0.121005215,-2.6200993,9.888581,-10.521791,14.542471,23.942434,22.085379,-10.196562,-6.7341,-2.3047616,-3.924761,-8.4707365,19.790504,7.622232,-15.055658
29,1.51005220413208,4.606084823608398,101.0565414428711,-0.7612899191789912,-2.971704824775576,-121.26738453278266,1.6255292,5.2650957,11.422618,-22.13085,14.055236,-28.550253,-12.591094,52.6742,35.1144,42.064045,3.1655822,-7.5819516,-15.502046,15.092108,-40.92685,30.323208,-0.4761797,-2.5687199,9.959071,-10.46699,14.870483,24.41026,22.482838,-10.236788,-6.893748,-2.5086389,-3.784492,-7.8328223,20.022667,7.570793,-15.038694
30,1.5722975730895996,4.67128324508667,101.02532196044922,-0.844223470407261,-3.0946740999899034,-121.83797198655681,1.4196992,5.61694,11.169891,-21.575281,14.5663185,-29.844366,-12.777131,52.404495,33.216663,43.03534,3.0140815,-7.9095345,-16.514713,15.7275305,-41.091343,28.052301,-0.9198031,-2.5093694,10.032267,-10.394118,15.189995,24.907673,22.893452,-10.268185,-7.078581,-2.6888804,-3.6552126,-7.1846595,20.224794,7.5391574,-15.011097
31,1.6430504322052002,4.748849391937256,100.98983001708984,-0.9198853096058381,-3.2161672359779976,-122.4278680012148,1.2177489,5.9687,10.904143,-20.97954,15.088619,-31.165277,-12.978527,52.093513,31.27968,43.834496,2.8323638,-8.282198,-17.604347,16.429996,-41.227036,25.759977,-1.3341501,-2.431112,10.157006,-10.325112,15.509861,25.4244,23.312107,-10.295917,-7.26045,-2.9140766,-3.5296564,-6.49241,20.472244,7.507514,-14.993449
32,1.6970899105072021,4.840529441833496,100.95024108886719,-0.9831230952036555,-3.3360824564465417,-123.03641079350797,1.030693,6.3079896,10.6346855,-20.360285,15.61293,-32.484337,-13.181691,51.75053,29.327724,44.292507,2.5746703,-8.739287,-18.760439,17.192682,-41.323807,23.480648,-1.5965942,-2.3269744,10.380463,-10.237418,15.83219,25.975798,23.717628,-10.333246,-7.4267845,-3.1759405,-3.400501,-5.7639594,20.764687,7.4655204,-14.993272
33,1.75785493850708,4.9223856925964355,100.91012573242188,-1.0364406889053512,-3.456109304901938,-123.66370665339718,0.8427977,6.631258,10.349883,-19.687227,16.15852,-33.856262,-13.3870535,51.402237,27.394228,44.365707,2.2216306,-9.269668,-19.991333,18.013763,-41.37935,21.240335,-1.6443645,-2.2219207,10.726245,-10.129828,16.14694,26.566713,24.125107,-10.368029,-7.5976605,-3.4476948,-3.279783,-5.009815,21.07035,7.4309793,-14.997346
