Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
11,1.209998607635498,3.4336116313934326,101.43904876708984,1.2697611427796034,-0.5744250188685704,-85.67386856358232,-0.03734986,-1.5157726,7.390211,-11.121264,-7.086673,-9.234225,-10.078478,18.671606,72.71783,14.261726,9.915037,2.0256293,-5.2462797,12.557299,-5.859405,75.71283,0.4979071,0.25560594,-3.4268596,-2.2647088,1.9638919,22.441788,16.141777,-4.6639385,-13.916653,-0.8075627,-7.7629023,-25.190294,15.890622,8.621838,-12.395034
12,1.2413356304168701,3.4489035606384277,101.43324279785156,1.283420660179875,-0.5629888638699725,-85.69260736234074,-0.0108556645,-1.5977477,7.386716,-11.133276,-7.1497226,-9.238694,-10.18613,18.540232,72.7793,14.251242,9.846114,2.0353458,-5.2496567,12.877941,-5.5451,75.778175,0.61344033,0.25267538,-3.3548956,-2.3040864,1.9355794,22.440136,16.176086,-4.641696,-13.935757,-0.9102105,-7.8238983,-25.106688,16.005648,8.634992,-12.4236965
13,1.2728691101074219,3.474208354949951,101.42633819580078,1.2873536797203677,-0.5478082593966641,-85.71097897469433,0.014595513,-1.678701,7.3866878,-11.155829,-7.2073903,-9.241467,-10.309329,18.38452,72.83662,14.204118,9.777757,2.0677009,-5.2469707,13.249323,-5.1909623,75.82303,0.7167778,0.24757878,-3.3461063,-2.3764195,1.924455,22.419573,16.24608,-4.618062,-13.965997,-1.0231744,-7.873502,-25.018513,16.117197,8.645955,-12.445446
14,1.3035708665847778,3.4961740970611572,101.41826629638672,1.2834325272598668,-0.5292801259459023,-85.72972891407343,0.048217624,-1.7468483,7.375762,-11.170242,-7.269368,-9.249585,-10.433089,18.21523,72.92549,14.138198,9.695152,2.095898,-5.256059,13.614102,-4.833304,75.88861,0.80245775,0.23716278,-3.3443909,-2.4669363,1.9277924,22.387432,16.343098,-4.597105,-14.010059,-1.129136,-7.9102354,-24.93534,16.212658,8.656954,-12.461022
15,1.328731656074524,3.514894485473633,101.41114044189453,1.276591465097285,-0.505716809564624,-85.74636801875333,0.07728917,-1.8167156,7.363932,-11.193442,-7.325773,-9.257126,-10.573542,18.025738,73.01368,14.050456,9.616135,2.1411076,-5.2578826,14.01245,-4.4475284,75.94034,0.8921943,0.2279024,-3.3641224,-2.5607018,1.9365816,22.350716,16.43673,-4.579766,-14.05198,-1.2319753,-7.9379,-24.857769,16.295713,8.6652775,-12.472845
16,1.3566616773605347,3.5377423763275146,101.4021987915039,1.2719805294134239,-0.475409042711857,-85.75815452320863,0.09869335,-1.8879933,7.3449297,-11.220424,-7.374992,-9.274976,-10.727661,17.818285,73.12575,13.9508295,9.5401535,2.202485,-5.259327,14.4204,-4.047885,75.996864,0.99303347,0.21748427,-3.3691971,-2.676161,1.943892,22.299074,16.546444,-4.5590053,-14.098769,-1.3634381,-7.9760513,-24.76675,16.407555,8.67347,-12.494286
17,1.3880033493041992,3.5647377967834473,101.3926010131836,1.270457505270376,-0.4385779977982025,-85.76345894614575,0.109127305,-1.9643568,7.32061,-11.255143,-7.412862,-9.29786,-10.901589,17.584953,73.244804,13.837309,9.479061,2.2839344,-5.2528944,14.846972,-3.619676,76.04794,1.1065223,0.20579657,-3.3654478,-2.8045626,1.9451203,22.236063,16.657804,-4.5338297,-14.144006,-1.5179232,-8.024353,-24.667618,16.540722,8.681578,-12.522032
18,1.4212852716445923,3.5871520042419434,101.38163757324219,1.269123583126365,-0.3958758630960939,-85.76411318445949,0.11219807,-2.0432208,7.292502,-11.297729,-7.442463,-9.321923,-11.096287,17.329119,73.36595,13.70916,9.428645,2.3844647,-5.2400055,15.29609,-3.164821,76.09229,1.2271601,0.19314203,-3.364415,-2.9443145,1.9465607,22.162466,16.779478,-4.5083585,-14.19582,-1.6805398,-8.075259,-24.567541,16.680696,8.690558,-12.554503
19,1.451615333557129,3.621793508529663,101.37028503417969,1.2680517610388884,-0.34654536001615066,-85.76232793639635,0.10940323,-2.1239128,7.2617006,-11.348116,-7.468201,-9.348444,-11.313852,17.064543,73.494255,13.567872,9.378795,2.5056543,-5.2244296,15.771116,-2.6994522,76.13146,1.3613344,0.18361431,-3.3660307,-3.1089327,1.9509134,22.074953,16.913698,-4.480518,-14.245452,-1.8732113,-8.129565,-24.452751,16.841581,8.69546,-12.589671
20,1.4841856956481934,3.660024642944336,101.35877227783203,1.2633459762788413,-0.28949934124302057,-85.76075981900259,0.102549106,-2.2055318,7.228593,-11.407122,-7.494896,-9.377487,-11.557257,16.805046,73.63362,13.4156275,9.319762,2.6488078,-5.210162,16.275751,-2.2414186,76.167366,1.5138577,0.18136492,-3.3696046,-3.291777,1.9593575,21.979507,17.058401,-4.450533,-14.298054,-2.079462,-8.180964,-24.33129,17.002367,8.700701,-12.6199465
21,1.5171186923980713,3.698237180709839,101.34613800048828,1.2570439819735781,-0.22315628623979183,-85.75966142455658,0.09091357,-2.2892413,7.1917048,-11.477664,-7.522507,-9.409279,-11.829818,16.54767,73.78279,13.276359,9.251602,2.8277156,-5.1985383,16.812141,-1.7920605,76.20154,1.6836352,0.18764119,-3.377596,-3.4931412,1.9711978,21.87559,17.214413,-4.420299,-14.355105,-2.304183,-8.231882,-24.200464,17.170815,8.706202,-12.65087
22,1.5539648532867432,3.7383339405059814,101.3310546875,1.2500988579196628,-0.1484684654024641,-85.7578398639177,0.07528306,-2.3748658,7.151069,-11.55787,-7.550403,-9.440298,-12.132304,16.288694,73.93556,13.14376,9.180017,3.0385945,-5.187558,17.379848,-1.346265,76.23313,1.8662914,0.20013875,-3.390631,-3.718994,1.9850608,21.759018,17.391855,-4.387474,-14.421356,-2.5542793,-8.287757,-24.05547,17.358633,8.713399,-12.686693
23,1.5832021236419678,3.7903800010681152,101.3162612915039,1.2394747655941538,-0.06853912568143225,-85.75554283647773,0.05851929,-2.4595838,7.1108327,-11.643609,-7.5810595,-9.467786,-12.463889,16.041664,74.09211,12.975305,9.102738,3.2552345,-5.177097,17.97852,-0.9145485,76.26098,2.0587833,0.21746512,-3.4057403,-3.9683857,2.008688,21.6308,17.582638,-4.3551598,-14.484906,-2.8237948,-8.336834,-23.900507,17.552431,8.714298,-12.7188015
24,1.611344575881958,3.8482871055603027,101.30076599121094,1.2249925312357464,0.013405682131326075,-85.75273607299792,0.04361625,-2.5407174,7.07457,-11.731896,-7.6172214,-9.49014,-12.8230915,15.8231535,74.254,12.731307,9.017308,3.4509864,-5.1670246,18.607897,-0.50875133,76.284195,2.256978,0.23849872,-3.4191256,-4.2342763,2.0396059,21.49497,17.789633,-4.321721,-14.552366,-3.1041424,-8.381871,-23.736876,17.751804,8.713658,-12.748427
25,1.6353437900543213,3.906339406967163,101.28532409667969,1.2065737973350594,0.09671184216303529,-85.7490444347366,0.02886138,-2.6169045,7.0435743,-11.823622,-7.658703,-9.506009,-13.206068,15.622242,74.42295,12.382349,8.91356,3.6037805,-5.156205,19.266724,-0.13031043,76.29994,2.4641411,0.2626038,-3.4265203,-4.506687,2.0782747,21.3567,18.003302,-4.2900095,-14.621395,-3.3856401,-8.419095,-23.571016,17.948652,8.709782,-12.775248
26,1.6630383729934692,3.963961362838745,101.26836395263672,1.185368905290033,0.18304642056653683,-85.74454354518481,0.01419578,-2.6898503,7.015425,-11.918921,-7.7050924,-9.51709,-13.613005,15.434145,74.599686,11.955669,8.79539,3.731958,-5.1458397,19.955002,0.22522014,76.31064,2.6804857,0.29045096,-3.4302166,-4.7906547,2.1200454,21.213703,18.230116,-4.256259,-14.697253,-3.6750975,-8.455444,-23.398294,18.151073,8.707153,-12.801658
27,1.6914172172546387,4.022073745727539,101.25138854980469,1.1613052987478398,0.2724728723441158,-85.74043040615653,0.0027802223,-2.7610679,6.987994,-12.013606,-7.756369,-9.526618,-14.051646,15.287499,74.78368,11.497453,8.680865,3.8698218,-5.138888,20.67524,0.55532527,76.32247,2.8963406,0.32253164,-3.4373899,-5.081354,2.1644654,21.067703,18.460512,-4.222163,-14.77441,-3.9696054,-8.4881735,-23.219652,18.352814,8.70703,-12.824831
28,1.724851131439209,4.083017826080322,101.23191833496094,1.1373283891696555,0.3650793102431196,-85.73796295933262,-0.0021165898,-2.830744,6.959617,-12.104541,-7.8123655,-9.535827,-14.53158,15.217875,74.96871,11.061881,8.589802,4.05303,-5.137565,21.430061,0.85854375,76.34108,3.1018462,0.35874224,-3.4567187,-5.388302,2.208287,20.913584,18.708946,-4.1852846,-14.859894,-4.288765,-8.528176,-23.018908,18.581945,8.714462,-12.8555355
29,1.7546603679656982,4.143676280975342,101.20880889892578,1.1106203344655625,0.4655449129740459,-85.73427198191408,-0.004042274,-2.8973014,6.9285793,-12.193531,-7.8738017,-9.5477085,-15.059021,15.256424,75.146545,10.673194,8.534421,4.297734,-5.142765,22.221216,1.1223923,76.36565,3.2940743,0.4008499,-3.4924502,-5.7256966,2.261682,20.738087,18.989653,-4.1512556,-14.958662,-4.635122,-8.56768,-22.803074,18.83691,8.7247305,-12.895519
30,1.7804542779922485,4.217294692993164,101.18280792236328,1.0815269102298912,0.5722441348416085,-85.72980849358504,-0.0041951053,-2.9597628,6.896362,-12.281848,-7.939455,-9.560761,-15.634225,15.389454,75.317696,10.311607,8.503638,4.585273,-5.1531425,23.048014,1.3514493,76.393974,3.4764383,0.4475892,-3.541537,-6.098998,2.3232224,20.541359,19.300352,-4.1162496,-15.06292,-5.020354,-8.608282,-22.564194,19.125513,8.733937,-12.942661
31,1.805057168006897,4.286356449127197,101.15172576904297,1.0546129714273669,0.6759060645782276,-85.73077033741961,0.0033986592,-3.0200977,6.866487,-12.36527,-8.005456,-9.571085,-16.258677,15.57921,75.49129,9.956879,8.481246,4.8980026,-5.167299,23.909132,1.5704414,76.428894,3.649733,0.4945624,-3.59995,-6.478291,2.387221,20.34493,19.633781,-4.083729,-15.180482,-5.4277987,-8.656824,-22.293554,19.454971,8.750121,-13.00905
32,1.8312146663665771,4.353301048278809,101.14315795898438,1.03523637269118,0.7671141569652242,-85.74321659436778,0.02563628,-3.0795271,6.8435087,-12.440344,-8.068731,-9.572843,-16.93309,15.785152,75.67362,9.587559,8.451723,5.2192245,-5.1839314,24.802694,1.8065059,76.47263,3.8172054,0.53764665,-3.6644373,-6.714863,2.4058747,20.243132,19.762228,-4.049654,-15.206887,-6.0824366,-8.814406,-21.805185,20.19377,8.803758,-13.24734
33,1.862963318824768,4.434475421905518,101.14014434814453,1.0218496664306702,0.8459686701252094,-85.77298821243402,0.07068626,-3.1379585,6.8270707,-12.503151,-8.132735,-9.561856,-17.657885,16.01275,75.86444,9.169937,8.403803,5.5633445,-5.205274,25.726128,2.0687847,76.534065,3.9816756,0.5683698,-3.7247021,-6.908842,2.4065704,20.18558,19.8377,-4.009033,-15.205709,-6.742611,-8.981761,-21.269182,20.952478,8.886351,-13.427041
34,1.8917076587677002,4.494644641876221,101.13978576660156,1.0125381695909077,0.9165441376150364,-85.81529240013477,0.13299438,-3.1937962,6.816511,-12.559129,-8.197767,-9.542186,-18.432041,16.274622,76.05912,8.722132,8.347857,5.934036,-5.230882,26.67903,2.34659,76.60838,4.1448045,0.59160525,-3.785523,-7.0524583,2.4007635,20.165442,19.875076,-3.97636,-15.198849,-7.430915,-9.156834,-20.660664,21.755024,9.019331,-13.509864
35,1.9217867851257324,4.552339553833008,101.13964080810547,1.010529913085342,0.9758612654224258,-85.86113291314209,0.1992706,-3.24894,6.8137274,-12.61075,-8.256939,-9.520995,-19.25758,16.535439,76.26317,8.293636,8.300074,6.2967973,-5.253025,27.663715,2.6381793,76.677505,4.3110495,0.623338,-3.8648415,-7.1683097,2.3846924,20.165316,19.89541,-3.9434292,-15.186971,-8.122971,-9.3337755,-19.958536,22.574839,9.233176,-13.467083
36,1.9515501260757446,4.607497692108154,101.13489532470703,1.0189160224525928,1.0209578887035975,-85.9015370495537,0.2592371,-3.3046894,6.82183,-12.663563,-8.306255,-9.500606,-20.13631,16.749355,76.476395,7.9267073,8.27865,6.619489,-5.2668924,28.683037,2.9389002,76.72366,4.4847655,0.6795542,-3.9821174,-7.27202,2.3608038,20.168045,19.928291,-3.910538,-15.183154,-8.785199,-9.499716,-19.131525,23.366718,9.544341,-13.296002
37,1.9772300720214844,4.665194511413574,101.13040161132812,1.0369582580326697,1.0496916984169318,-85.94073277946259,0.31616238,-3.3602974,6.8465896,-12.725424,-8.343728,-9.484196,-21.071527,16.890585,76.69847,7.6045966,8.293681,6.8974466,-5.2721033,29.739567,3.24338,76.73976,4.6644764,0.7762478,-4.155468,-7.3461404,2.3271656,20.189243,19.944193,-3.878165,-15.17051,-9.442541,-9.641472,-18.098711,24.155779,9.952557,-13.052565
38,1.9954969882965088,4.7131147384643555,101.1254653930664,1.063207866202701,1.0641340795863283,-85.98144560065691,0.37823054,-3.415135,6.88621,-12.792643,-8.376372,-9.461853,-22.062313,16.971622,76.92118,7.303097,8.335646,7.1499157,-5.2767706,30.833223,3.5460882,76.73913,4.8446765,0.9006653,-4.3712974,-7.3869953,2.2887416,20.23043,19.946697,-3.8518496,-15.156259,-10.105339,-9.755675,-16.865177,24.951231,10.437133,-12.80685
39,2.0113260746002197,4.761181354522705,101.1185073852539,1.100614022755475,1.067587430721641,-86.01191053307993,0.44201207,-3.4737594,6.929894,-12.84994,-8.413485,-9.42301,-23.107006,17.015846,77.14386,7.062245,8.391462,7.376989,-5.283894,31.962624,3.847628,76.731926,5.028069,1.0258042,-4.598628,-7.411219,2.238233,20.271313,19.942472,-3.825627,-15.138188,-10.739775,-9.860392,-15.544502,25.726252,10.948795,-12.630677
40,2.024569034576416,4.80179500579834,101.11187744140625,1.1524013693448907,1.0633183973178555,-86.02081605440401,0.5013361,-3.539855,6.9669166,-12.882016,-8.461427,-9.357542,-24.201982,17.045216,77.36694,6.918507,8.447283,7.578747,-5.2960377,33.12614,4.14924,76.72847,5.2149067,1.125016,-4.806353,-7.40686,2.1668983,20.304926,19.909441,-3.8009186,-15.108661,-11.324624,-9.988728,-14.271593,26.478292,11.432587,-12.580283
41,2.033229112625122,4.829967975616455,101.10322570800781,1.2262196234748772,1.0484118769402215,-86.00842295723407,0.55476934,-3.6218784,6.9987803,-12.89016,-8.518862,-9.270109,-25.348421,17.074812,77.60655,6.9354978,8.504031,7.7484965,-5.3042374,34.32577,4.4482007,76.72582,5.4005947,1.1896952,-4.991447,-7.366982,2.0680997,20.33318,19.848509,-3.780112,-15.07055,-11.864249,-10.12823,-12.942808,27.211452,11.933674,-12.633089
42,2.0346519947052,4.839818000793457,101.0962142944336,1.318096502098275,1.0223460529044197,-85.97992906754705,0.60233617,-3.7157094,7.0290437,-12.880699,-8.580199,-9.167051,-26.5469,17.099247,77.86206,7.0822453,8.566564,7.8876095,-5.3097544,35.56262,4.743971,76.72215,5.5829225,1.2350178,-5.1680646,-7.2736354,1.9448279,20.371222,19.737677,-3.7666233,-15.016204,-12.36961,-10.265569,-11.5235405,27.931223,12.479472,-12.713419
43,2.0373764038085938,4.847647190093994,101.08671569824219,1.4135949080834125,0.9919178818757419,-85.93044692204556,0.6431383,-3.8068993,7.0493884,-12.84402,-8.648528,-9.034409,-27.790499,17.101389,78.100334,7.249354,8.632464,8.006055,-5.325727,36.83134,5.048769,76.72535,5.7751436,1.2689214,-5.3313713,-7.1840124,1.8171962,20.386826,19.63804,-3.7516127,-14.966698,-12.800414,-10.44672,-10.307055,28.596062,12.965633,-12.806963
44,2.0384087562561035,4.8617987632751465,101.07881927490234,1.498893287513252,0.9638470081115331,-85.85525962115379,0.6738718,-3.8805773,7.0525866,-12.771763,-8.724636,-8.862166,-29.068758,17.063566,78.292206,7.3251667,8.698305,8.111873,-5.3687005,38.12531,5.371644,76.745056,5.9868755,1.301292,-5.4735365,-7.1122518,1.7001086,20.370644,19.545797,-3.7347212,-14.913157,-13.13811,-10.734975,-9.589359,29.192924,13.270776,-12.932039
45,2.0323779582977295,4.863658428192139,101.07080841064453,1.5712706226684814,0.9389631032500554,-85.74990291105536,0.6931049,-3.934643,7.0342793,-12.658987,-8.809136,-8.641716,-30.375526,16.967653,78.432335,7.2590494,8.764198,8.194195,-5.442615,39.44185,5.731804,76.79088,6.239503,1.334358,-5.5902348,-7.058741,1.6036646,20.316092,19.47865,-3.7238202,-14.871529,-13.36883,-11.16651,-9.491075,29.719076,13.3559885,-13.088671
46,2.022226572036743,4.855217933654785,101.06385040283203,1.6381139428623126,0.9138815627240738,-85.6179870684559,0.70242304,-3.976556,6.999837,-12.510186,-8.901253,-8.380879,-31.710903,16.821447,78.5414,7.113773,8.830176,8.250475,-5.536926,40.78194,6.124225,76.85309,6.526873,1.3646836,-5.684153,-7.0019975,1.5133374,20.23857,19.407906,-3.71691,-14.828687,-13.508654,-11.715278,-9.838152,30.186708,13.283122,-13.268768
47,2.006288528442383,4.841254711151123,101.05830383300781,1.6993400983340623,0.8892538082903465,-85.46675081184961,0.7024178,-4.0071483,6.9519777,-12.334057,-8.999106,-8.092386,-33.07562,16.643192,78.63218,6.94216,8.891606,8.301491,-5.6418943,42.144882,6.519725,76.91141,6.8159347,1.3924657,-5.7583585,-6.951083,1.4322727,20.137447,19.343712,-3.7138681,-14.787743,-13.568582,-12.349364,-10.497187,30.585894,13.082535,-13.467743
