Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
22,-0.7171275019645691,5.032059669494629,102.59490203857422,0.6151954946106233,0.3439929335065267,-90.41782686880312,-0.13271439,-0.1176848,10.938372,-2.9177444,0.9744355,-12.528355,-5.4715414,38.029984,61.01882,12.134719,7.365832,-16.006056,-10.542975,5.1797733,-45.60214,59.346035,14.202747,2.9948547,3.4483454,-0.87498254,1.8151071,12.036303,10.977813,-4.0352116,-7.9405613,-3.1482542,-4.6348333,-21.454811,15.364222,4.499833,-13.378794
23,-0.7391839027404785,5.185229301452637,102.61346435546875,0.6321832305456406,0.49246009851521516,-90.32739981309024,-0.03378188,-0.14523807,11.113466,-2.5012596,0.65458333,-12.531202,-5.5171113,38.06135,60.96575,12.165972,7.3325567,-15.988307,-10.695369,5.227808,-45.467865,59.38547,13.868932,2.9681783,3.6106849,-1.0949612,1.7882375,11.85096,10.822053,-4.015305,-7.754103,-3.4071782,-4.6257567,-21.423561,15.315849,4.447091,-13.274316
24,-0.7666882872581482,5.343806743621826,102.63230895996094,0.6507915940204573,0.644531329501764,-90.24126019607301,0.06804096,-0.17241445,11.301625,-2.1114872,0.31527984,-12.541646,-5.5618157,38.088566,60.921383,12.191124,7.3000245,-15.971933,-10.848865,5.2746353,-45.3086,59.43733,13.553949,2.9245331,3.789379,-1.3155282,1.7607461,11.669908,10.655338,-3.9976041,-7.558969,-3.6768103,-4.61459,-21.38323,15.268944,4.3896775,-13.167912
25,-0.7952665090560913,5.504297733306885,102.65122985839844,0.6687246404718603,0.7981466361230589,-90.1588333388297,0.17319934,-0.19823618,11.503312,-1.7599998,-0.059370697,-12.559374,-5.6058397,38.11358,60.88923,12.211803,7.2728148,-15.954628,-10.996947,5.320411,-45.12473,59.498177,13.277695,2.8548691,3.9951904,-1.5357577,1.7332414,11.492987,10.483628,-3.9809773,-7.360237,-3.9472413,-4.600239,-21.339352,15.21619,4.3306136,-13.057426
26,-0.8144410252571106,5.653618335723877,102.66926574707031,0.6859914648131394,0.9546639536535794,-90.07819512273133,0.28337252,-0.22302003,11.718055,-1.4477199,-0.4736262,-12.58372,-5.649214,38.13751,60.867325,12.228548,7.2490892,-15.935062,-11.140567,5.3651557,-44.915268,59.568207,13.0282345,2.7637553,4.226724,-1.7442536,1.6995356,11.324662,10.297071,-3.9614797,-7.160197,-4.212397,-4.5898824,-21.294706,15.16022,4.279285,-12.948707
27,-0.8299682140350342,5.826130390167236,102.68733215332031,0.7086258259299089,1.1177255613572459,-90.00216332010133,0.3997324,-0.24741367,11.944663,-1.171178,-0.91260415,-12.6168585,-5.69221,38.159832,60.85391,12.245533,7.219204,-15.925036,-11.286417,5.409053,-44.679092,59.64696,12.781998,2.6688795,4.4605584,-1.9674393,1.6566963,11.155196,10.09995,-3.9366407,-6.9438186,-4.5226083,-4.591589,-21.2208,15.133641,4.223713,-12.838657
28,-0.8587827086448669,6.006699085235596,102.70663452148438,0.7355596036330284,1.291890535008534,-89.9337797844177,0.47494176,-0.29176527,12.263537,-0.7786526,-1.6956488,-12.733904,-5.775591,38.20037,60.777424,12.275132,7.195586,-15.91105,-11.497114,5.4914656,-44.182777,59.732986,12.63361,2.537791,4.618175,-2.188748,1.6111115,10.9941225,9.869506,-3.9155953,-6.7053037,-4.8525834,-4.587391,-21.130373,15.1024475,4.1585984,-12.723169
29,-0.8772672414779663,6.194057941436768,102.72610473632812,0.7690312250308539,1.4793395415252009,-89.87532548373746,0.5164104,-0.3207236,12.585103,-0.5778663,-2.2180457,-12.8276005,-5.8904977,38.265087,60.666733,12.28411,7.158128,-15.926534,-11.6175165,5.6005254,-43.448578,59.70082,12.669401,2.455698,4.6403,-2.4096088,1.5489261,10.846368,9.606513,-3.8866866,-6.4482846,-5.21559,-4.5965447,-21.011093,15.083179,4.096929,-12.604509
30,-0.900261640548706,6.392602443695068,102.74484252929688,0.8077497419751128,1.6785124256532555,-89.82466112570704,0.5646211,-0.3445484,12.884802,-0.45871302,-2.4967117,-12.907354,-5.994591,38.333595,60.576233,12.289287,7.101585,-15.972987,-11.72063,5.6954765,-42.73204,59.667503,12.655456,2.4138463,4.6535316,-2.6455295,1.4811612,10.699205,9.334511,-3.8569016,-6.180081,-5.6183114,-4.6106043,-20.862593,15.086051,4.0294995,-12.4887705
31,-0.9125476479530334,6.617130279541016,102.76239013671875,0.8485334058858038,1.881523640924466,-89.77791195223288,0.5706132,-0.37292245,13.223674,-0.3979684,-2.7043312,-13.016314,-6.1183696,38.43029,60.453236,12.295431,7.0570736,-16.012215,-11.804338,5.803217,-41.819298,59.607643,12.740144,2.3565776,4.623966,-2.9073021,1.4057616,10.544065,9.0726385,-3.8181763,-5.904334,-6.067924,-4.637413,-20.683485,15.123418,3.9609077,-12.371191
32,-0.9264108538627625,6.827169418334961,102.77899169921875,0.8874933510820869,2.0810792965731646,-89.7313597028527,0.58464575,-0.40275398,13.574621,-0.35558888,-2.8945184,-13.146366,-6.227588,38.529507,60.36507,12.324012,7.0104194,-16.039152,-11.910155,5.894112,-40.9547,59.595024,12.724942,2.280776,4.6516895,-3.2454479,1.3466871,10.344339,8.952491,-3.7818964,-5.69987,-6.4920855,-4.6572666,-20.517584,15.143109,3.8950548,-12.253755
33,-0.9436158537864685,7.040092468261719,102.79463195800781,0.922998774232678,2.2750729589849987,-89.6813856510501,0.55887145,-0.43943137,13.967639,-0.36259297,-3.0400255,-13.310384,-6.3466625,38.655384,60.25977,12.369365,6.985661,-16.028957,-12.008346,5.9890547,-39.93561,59.585217,12.716018,2.1623938,4.6984777,-3.5958118,1.295124,10.134131,8.859125,-3.748347,-5.505434,-6.909676,-4.6704807,-20.359146,15.161687,3.8265543,-12.135652
34,-0.9641237258911133,7.273849964141846,102.80914306640625,0.9572088560562613,2.467535850766671,-89.63081074134372,0.50956815,-0.48077145,14.385997,-0.39723143,-3.1511648,-13.49932,-6.4672384,38.807842,60.15342,12.436704,6.9693303,-16.001698,-12.106891,6.081024,-38.81983,59.59031,12.689656,2.018156,4.759719,-3.959292,1.245687,9.917168,8.769843,-3.7140791,-5.3022566,-7.3470974,-4.6805954,-20.191914,15.191643,3.7505245,-12.012318
35,-0.9960552453994751,7.513116359710693,102.82211303710938,0.9935443495152202,2.659857108664523,-89.5856139573027,0.48405206,-0.5212441,14.816577,-0.45614615,-3.2649477,-13.715147,-6.569838,38.948723,60.093033,12.517677,6.9421687,-15.980506,-12.244021,6.1560845,-37.800655,59.64448,12.595627,1.8712499,4.86218,-4.317564,1.1973726,9.708157,8.666863,-3.684293,-5.087888,-7.7988386,-4.6869345,-20.012081,15.236247,3.6665893,-11.894532
36,-1.0161817073822021,7.7583537101745605,102.83381652832031,1.035148322720527,2.8533455737193902,-89.55171940387105,0.47651368,-0.5600362,15.264408,-0.56263477,-3.3617022,-13.962057,-6.660226,39.06921,60.066463,12.590277,6.909941,-15.972878,-12.405353,6.2197237,-36.86003,59.723835,12.542445,1.7287191,4.9757304,-4.675093,1.135537,9.511526,8.556606,-3.646281,-4.8677225,-8.274847,-4.707361,-19.804684,15.30307,3.5873868,-11.778695
37,-1.039368987083435,8.007174491882324,102.8422622680664,1.079998427007342,3.0516498310945432,-89.53445835410449,0.52087677,-0.5895623,15.719013,-0.7145009,-3.4615395,-14.234049,-6.730678,39.147934,60.093014,12.6444235,6.8717775,-15.984455,-12.610213,6.2683983,-36.110588,59.840397,12.485112,1.6016784,5.131149,-5.0708222,1.0747637,9.309945,8.496935,-3.6070898,-4.66819,-8.785177,-4.7315106,-19.5604,15.402806,3.5046337,-11.673931
38,-1.0530775785446167,8.283716201782227,102.8382797241211,1.105437352545949,3.2528610189986273,-89.52938081520443,0.57152724,-0.5929379,16.197004,-0.927463,-3.5273151,-14.537494,-6.7994294,39.20742,60.135845,12.675184,6.841645,-15.99521,-12.826286,6.3151345,-35.376953,59.958958,12.499172,1.4729886,5.29171,-5.5937104,1.0421153,9.049603,8.61035,-3.5620518,-4.5352473,-9.380412,-4.752367,-19.257215,15.59798,3.4173234,-11.594426
