Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
24,0.46969932317733765,-5.621037483215332,99.39021301269531,3.7603884343843346,6.3177682378635,-106.99696640293969,-6.0741887,-4.7464824,9.040129,-24.058962,4.2860575,-2.586402,-10.062827,40.713768,65.358955,1.5244098,0.22661056,-19.307545,-9.427255,14.3455715,-31.94794,43.05006,20.637808,0.5202387,9.607324,8.755932,-10.361591,23.850422,10.626877,-4.5154233,-17.16719,-52.53407,-0.30882353,20.39579,63.008934,-0.26268116,-3.4138455
25,0.40185222029685974,-6.09279727935791,99.3255615234375,3.486999960666113,6.464510253763992,-106.99718028239072,-6.144986,-4.3865433,9.095294,-23.973106,4.289841,-2.4724333,-10.027178,40.76522,65.590836,1.664126,0.23763804,-19.279549,-9.778948,14.3897085,-31.857517,42.189716,21.139647,0.58078045,9.514553,8.781892,-10.066726,23.820333,10.89255,-4.5982747,-17.432768,-52.430534,0.46446922,19.517656,60.605194,-0.14571197,-3.509729
26,0.3387030363082886,-6.577198028564453,99.25810241699219,3.1864619826222293,6.620448670176138,-107.0339382822375,-6.1914124,-4.0040345,9.151308,-23.885498,4.302388,-2.3688717,-10.000876,40.894466,65.84442,1.8284388,0.18951061,-19.2464,-10.095956,14.435956,-31.710518,41.293297,21.658272,0.59664977,9.407013,8.806432,-9.74898,23.816442,11.162736,-4.700066,-17.69799,-52.19875,1.2903728,18.655386,57.966454,0.032915078,-3.464502
27,0.2658981680870056,-7.078606605529785,99.18103790283203,2.886036965791311,6.78257064870706,-107.07616826299584,-6.235,-3.6228106,9.20389,-23.80109,4.3245206,-2.2669475,-9.981081,41.0776,66.08763,1.9509939,0.14670631,-19.182158,-10.393441,14.48836,-31.542013,40.375744,22.152815,0.5831311,9.3118,8.834317,-9.432724,23.821102,11.430074,-4.8060045,-17.961449,-51.874756,2.128472,17.841293,55.14741,0.26918146,-3.3163574
28,0.18482331931591034,-7.594381809234619,99.09870147705078,2.6133925952693695,6.948256634105329,-107.09290450106589,-6.2845745,-3.2656317,9.248776,-23.723984,4.34546,-2.1472235,-9.964964,41.263123,66.28314,1.948147,0.17328182,-19.058908,-10.700073,14.544102,-31.40696,39.46679,22.575829,0.55638266,9.260877,8.871993,-9.143484,23.818403,11.683704,-4.9008613,-18.219727,-51.493946,2.9350471,17.106602,52.20053,0.5576678,-3.1035979
29,0.11253410577774048,-8.118882179260254,99.00760650634766,2.364725908947943,7.120101687626426,-107.08670099744452,-6.3572216,-2.9338,9.2867985,-23.65208,4.3942885,-2.025765,-9.942782,41.500057,66.433655,1.7864249,0.3003999,-18.848358,-10.987526,14.6290245,-31.286007,38.518024,22.913815,0.51381034,9.259394,8.91276,-8.877208,23.81359,11.928586,-4.9729347,-18.480898,-51.033764,3.7145166,16.453127,49.072346,0.90045995,-2.8136318
30,0.0148252472281456,-8.648065567016602,98.90901184082031,2.1294193147639184,7.298498713232333,-107.07076180240037,-6.4246416,-2.6166847,9.3202915,-23.584854,4.4484277,-1.8935928,-9.9175,41.755287,66.55099,1.4905434,0.48587254,-18.567223,-11.270277,14.732309,-31.195665,37.54516,23.177135,0.45340714,9.300362,8.954707,-8.623868,23.811926,12.169763,-5.0330834,-18.744503,-50.482697,4.4765825,15.869425,45.741062,1.2926289,-2.4252994
31,-0.08993493020534515,-9.183835983276367,98.79718780517578,1.925854735393681,7.477971036450439,-107.02971214123875,-6.50186,-2.3310068,9.349079,-23.53178,4.489681,-1.7520711,-9.890862,42.002926,66.64714,1.1465746,0.6829179,-18.27007,-11.555402,14.851945,-31.133995,36.573223,23.379204,0.39536753,9.362903,9.013928,-8.400831,23.79872,12.395418,-5.0998106,-18.995544,-49.88113,5.1826997,15.357654,42.293015,1.718954,-1.966019
32,-0.2005234807729721,-9.730555534362793,98.67225646972656,1.7696460516480457,7.652944968227555,-106.9457714374847,-6.6085906,-2.0929697,9.375388,-23.502132,4.501535,-1.6076645,-9.86258,42.22492,66.735085,0.8479954,0.8450261,-18.012506,-11.836366,14.99921,-31.101377,35.60491,23.529894,0.36452055,9.427434,9.093918,-8.217828,23.752472,12.612326,-5.191837,-19.224934,-49.268322,5.7981815,14.912642,38.817043,2.1668859,-1.462273
33,-0.3215099573135376,-10.296704292297363,98.52910614013672,1.6691244222888553,7.829599443193312,-106.80757045453623,-6.7424016,-1.9057704,9.395194,-23.508694,4.469974,-1.452413,-9.8351965,42.399834,66.80747,0.58532256,0.9706501,-17.805113,-12.12739,15.170206,-31.11719,34.632736,23.607693,0.38513163,9.500526,9.194919,-8.084009,23.671288,12.805581,-5.316055,-19.422237,-48.61039,6.3114204,14.520917,35.21004,2.6859357,-0.8292654
