Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
21,-0.03361823782324791,3.0057060718536377,101.53425598144531,-0.5705657670925813,-1.8227094025916224,-90.1495135528331,-3.2038798,-0.32293785,10.516649,-18.44684,3.8328996,-9.973926,-9.921806,36.537727,54.326923,-20.864098,-1.6576288,-7.8266563,-8.469811,10.249659,-38.11221,61.14118,35.030296,-1.7002126,14.042799,-4.964839,4.157859,14.745927,19.76267,-2.7314928,-14.274687,-5.466597,-3.9624858,-5.3832603,21.339289,4.193394,-14.398282
22,-0.032579708844423294,3.022979736328125,101.53074645996094,-0.5752453801975441,-1.6365550477876343,-90.29920405552008,-3.1886816,-0.37480414,10.262633,-18.531775,3.8964772,-9.306893,-10.774389,37.24528,51.30795,-22.221159,-1.5383563,-8.422687,-7.791153,11.118984,-38.284534,58.798172,35.99487,-1.1319318,14.558156,-5.213468,4.1756577,14.754425,19.811344,-2.7452667,-14.300177,-5.78931,-3.9276676,-5.079135,21.396044,4.194885,-14.390713
23,-0.030121497809886932,3.02514910697937,101.52922821044922,-0.5856820270657519,-1.4053783722576618,-90.44546572807876,-3.1749322,-0.4027701,9.985799,-18.648645,3.9499128,-8.477943,-11.72089,37.73025,48.00225,-23.459599,-1.4205803,-8.993094,-6.942199,12.050182,-38.236996,56.135063,36.987488,-0.60295326,14.985055,-5.5082736,4.1948967,14.736429,19.853506,-2.7595234,-14.325515,-6.143533,-3.8832536,-4.7661924,21.426947,4.1967473,-14.374259
24,-0.027395043522119522,3.0179667472839355,101.5279769897461,-0.6081570572411006,-1.1192007297655735,-90.58095235031203,-3.1658556,-0.3985348,9.721891,-18.869461,3.9860039,-7.4408264,-12.799363,37.88133,44.38654,-24.51577,-1.3344332,-9.418489,-5.8973145,13.081648,-37.966972,53.161175,37.961647,-0.2002955,15.256016,-5.8908067,4.2256064,14.661369,19.924776,-2.7735753,-14.361346,-6.5533404,-3.8223684,-4.4371023,21.446571,4.2001867,-14.353548
25,-0.026013417169451714,3.0245521068573,101.52297973632812,-0.6448682570847797,-0.7657644308205676,-90.70322564910879,-3.1549535,-0.3582463,9.469024,-19.199081,3.9877605,-6.1520424,-14.048063,37.60486,40.29004,-25.356146,-1.2506282,-9.582764,-4.6240964,14.254001,-37.44537,49.745975,38.91851,-0.004047861,15.318296,-6.407968,4.27223,14.5020075,20.050932,-2.7860138,-14.407708,-7.052648,-3.7399185,-4.0766673,21.466162,4.205705,-14.325609
26,-0.023305965587496758,3.0499370098114014,101.51568603515625,-0.6928261945795282,-0.3536551125569835,-90.81661369715327,-3.1271439,-0.2897113,9.253594,-19.656424,3.9482248,-4.552947,-15.494295,36.926037,35.57469,-26.024462,-1.1385086,-9.538368,-3.0736322,15.594709,-36.66641,45.738464,39.879047,0.07572729,15.178093,-7.040844,4.3276057,14.273325,20.216675,-2.7942252,-14.456896,-7.631241,-3.6394477,-3.6875532,21.481987,4.212004,-14.285316
27,-0.017737381160259247,3.066453218460083,101.5067367553711,-0.7487708707040703,0.09574413975910391,-90.92388627473031,-3.073233,-0.20222877,9.146788,-20.323154,3.875688,-2.6126487,-17.123049,35.913475,30.369827,-26.553429,-1.0637374,-9.457212,-1.2381423,17.085634,-35.664627,41.219685,40.808495,0.17679295,14.889161,-7.7373652,4.3868318,14.004023,20.409756,-2.7987351,-14.517958,-8.251196,-3.5276434,-3.2864742,21.499437,4.2160506,-14.244879
28,-0.013914681039750576,3.0845110416412354,101.4902572631836,-0.8086295937197331,0.5606108619837373,-91.02796094942617,-2.9862595,-0.104383215,9.1967535,-21.251211,3.7808836,-0.3524556,-18.881475,34.653614,24.942745,-26.958757,-1.1245621,-9.553075,0.83473665,18.667198,-34.497856,36.406834,41.650684,0.4161413,14.549427,-8.505194,4.454575,13.68983,20.677364,-2.7972574,-14.606842,-8.930788,-3.409362,-2.8600898,21.580086,4.20917,-14.224697
29,-0.004359290935099125,3.1024274826049805,101.46505737304688,-0.8743211111886637,1.0482747043345013,-91.13130921295684,-2.8594608,0.011167673,9.368192,-22.40344,3.6714394,2.210294,-20.723633,33.15167,19.438717,-27.175474,-1.4354975,-9.959998,3.0920496,20.28011,-33.178,31.457422,42.426495,0.80936563,14.206465,-9.350807,4.5276885,13.329886,21.017365,-2.7871518,-14.726499,-9.672329,-3.2835252,-2.4051273,21.714737,4.1965923,-14.221355
30,0.0015437195543199778,3.1127359867095947,101.4356460571289,-0.9455628700920615,1.5659439326590538,-91.23206208224366,-2.6996326,0.15105177,9.627103,-23.737848,3.5438492,5.056319,-22.60353,31.375105,13.864075,-27.164747,-1.9704531,-10.61598,5.510615,21.880508,-31.688292,26.403862,43.112003,1.2603709,13.873057,-10.266142,4.6058803,12.926351,21.407343,-2.7749054,-14.867035,-10.467531,-3.1442266,-1.9296286,21.884745,4.17685,-14.231496
31,0.014811007305979729,3.1522762775421143,101.39022064208984,-1.0180483966535179,2.092083987171646,-91.32616339133995,-2.5342999,0.30451876,9.989779,-25.257154,3.4062946,8.086138,-24.4385,29.396935,8.420934,-26.984222,-2.6320276,-11.481282,8.043508,23.411278,-30.07242,21.38884,43.566418,1.7193973,13.633007,-11.280465,4.6837835,12.461796,21.901443,-2.7467103,-15.037355,-11.356029,-3.0019255,-1.4125171,22.161888,4.1457562,-14.26938
32,0.03158416226506233,3.1970224380493164,101.33355712890625,-1.08422706466212,2.6052524643166923,-91.40930242315358,-2.4063315,0.45502713,10.455718,-26.942436,3.2806456,11.146507,-26.127613,27.32997,3.3698614,-26.715488,-3.3072526,-12.522641,10.643382,24.812305,-28.378366,16.57855,43.654697,2.1514647,13.572518,-12.329248,4.752331,11.9679985,22.463072,-2.705238,-15.230484,-12.297053,-2.8650892,-0.8771446,22.543905,4.098061,-14.3434
33,0.039589669555425644,3.232713460922241,101.26191711425781,-1.1438262200377132,3.1119247079423613,-91.47737597993284,-2.3467143,0.5951927,10.980954,-28.75365,3.181777,14.148616,-27.595448,25.234531,-1.1138482,-26.423534,-4.033536,-13.874584,13.308737,26.040808,-26.614552,12.023869,43.291603,2.6399627,13.769976,-13.419373,4.8165507,11.434746,23.100637,-2.6541874,-15.4527,-13.295322,-2.728315,-0.32593518,23.039227,4.0248337,-14.462845
34,0.06424591690301895,3.284060478210449,101.17545318603516,-1.1998201203701935,3.6196523595503476,-91.53358188085816,-2.3502338,0.7227454,11.47637,-30.000067,3.1230407,17.041687,-28.802486,23.122017,-4.971045,-26.105387,-4.829393,-15.509314,16.0248,27.068424,-24.785433,7.7911263,42.57483,3.186974,14.176776,-14.573821,4.864474,10.858133,23.815348,-2.579667,-15.69811,-14.370313,-2.595095,0.25571227,23.64079,3.9391582,-14.613167
35,0.07913760095834732,3.3514528274536133,101.07064056396484,-1.2495724074571055,4.108452080610761,-91.5843785044535,-2.4036515,0.8276949,11.895582,-30.000067,3.1170368,19.759806,-29.710918,21.044027,-8.1814575,-25.779222,-5.529116,-17.146854,18.695621,27.86355,-22.950571,4.0716057,41.658203,3.650896,14.685433,-15.776612,4.909988,10.248402,24.622206,-2.5022206,-15.974359,-15.509788,-2.4563172,0.8644117,24.369259,3.8355262,-14.808435
