Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
21,0.0719006359577179,3.0087521076202393,101.73002624511719,1.0593645733497843,-1.1010186368395634,-92.82457149460288,-2.7613819,0.056240108,8.781624,-8.130206,2.4104004,-4.6659513,-7.3669076,17.490965,68.813835,-25.665817,-5.449427,-16.784058,-2.1250806,9.518968,-25.963255,66.63826,27.265203,-5.608401,4.2523017,-1.9800392,5.094226,3.7778022,12.329126,-6.725534,-8.574351,-2.4765427,-6.629712,-7.5695815,13.389459,6.156577,-12.705197
22,0.06918985396623611,3.011795997619629,101.72769927978516,1.0603384270299783,-1.1012071247879784,-92.82556858975795,-2.7604263,0.060833205,8.792382,-8.14543,2.4015045,-4.65489,-7.3883486,17.523668,68.77757,-25.629791,-5.4419637,-16.77532,-2.107795,9.538179,-25.998562,66.596565,27.254822,-5.589836,4.230848,-1.990705,5.0950346,3.76973,12.342637,-6.729262,-8.578683,-2.512208,-6.6322064,-7.5464835,13.439379,6.1541634,-12.726579
23,0.071561798453331,3.015136957168579,101.7287826538086,1.0620314743680523,-1.1020309070666838,-92.82650617932305,-2.7618906,0.062017713,8.794615,-8.14557,2.4014146,-4.654515,-7.4020557,17.53012,68.77666,-25.629017,-5.4431133,-16.774075,-2.1059995,9.550959,-26.006985,66.59701,27.255924,-5.5897183,4.2284675,-1.9815542,5.091505,3.7758102,12.327118,-6.7300267,-8.569494,-2.5079446,-6.6348133,-7.5487614,13.430054,6.1553826,-12.719757
24,0.06864650547504425,3.015141487121582,101.72789001464844,1.0631404008909056,-1.1028522622758163,-92.82603689178976,-2.7614696,0.06686815,8.8111725,-8.164232,2.3940136,-4.6361957,-7.420827,17.564613,68.72793,-25.6003,-5.4478154,-16.754744,-2.0834398,9.568554,-26.04443,66.54506,27.250084,-5.5718155,4.191264,-1.9755273,5.091349,3.7760732,12.318676,-6.7338448,-8.565025,-2.5208006,-6.6356816,-7.5412045,13.451491,6.1535006,-12.730095
25,0.0642126277089119,3.021566867828369,101.72816467285156,1.0659118733197823,-1.1037336290881803,-92.82483092363327,-2.756815,0.07056868,8.820029,-8.178991,2.3905199,-4.6194987,-7.4380364,17.599058,68.68756,-25.592522,-5.4413915,-16.743372,-2.0686214,9.585227,-26.08056,66.50357,27.226744,-5.5593686,4.16812,-1.9679264,5.090337,3.7794418,12.301553,-6.7369018,-8.552627,-2.535886,-6.636748,-7.532268,13.469291,6.149996,-12.735373
26,0.06265754252672195,3.0229692459106445,101.72907257080078,1.0677999659084998,-1.1045368720275415,-92.8231806999531,-2.7559147,0.07064468,8.820599,-8.179017,2.3905287,-4.619453,-7.443803,17.601992,68.68735,-25.59342,-5.4416895,-16.742842,-2.068207,9.590961,-26.082771,66.50357,27.22669,-5.5595183,4.1675434,-1.9588845,5.0887938,3.784098,12.286737,-6.738187,-8.543728,-2.5319118,-6.637512,-7.535971,13.463768,6.149149,-12.73233
27,0.06227172166109085,3.024794816970825,101.72807312011719,1.0724287656408433,-1.1064802294089382,-92.82068432436056,-2.7515926,0.07755771,8.836726,-8.1938505,2.3965142,-4.587547,-7.458619,17.639322,68.61985,-25.635532,-5.437508,-16.720266,-2.052363,9.606474,-26.12003,66.455795,27.191921,-5.561211,4.1273155,-1.9529036,5.08356,3.7853777,12.278095,-6.738258,-8.5376215,-2.557907,-6.644834,-7.517397,13.50517,6.1492004,-12.751134
28,0.06615623831748962,3.027017831802368,101.7292709350586,1.0752734074979784,-1.109830257745825,-92.81949791371444,-2.747779,0.08177498,8.845782,-8.204702,2.4021451,-4.570188,-7.4723907,17.674778,68.56666,-25.627392,-5.4261622,-16.703793,-2.0400054,9.621396,-26.155844,66.42024,27.162466,-5.556719,4.1102095,-1.9407272,5.0779653,3.7924094,12.2628145,-6.735476,-8.528832,-2.547754,-6.649647,-7.5227237,13.493815,6.151967,-12.744408
29,0.0647105872631073,3.0317254066467285,101.72791290283203,1.0763190086459522,-1.1156718582383447,-92.81981095432886,-2.7478235,0.08548462,8.855605,-8.211549,2.4068625,-4.554368,-7.485075,17.70845,68.51949,-25.599339,-5.4230485,-16.688736,-2.0273223,9.635636,-26.19031,66.38918,27.140594,-5.5536294,4.10331,-1.94912,5.078501,3.786614,12.28196,-6.73461,-8.5353365,-2.5591002,-6.651268,-7.5137653,13.516929,6.150933,-12.7528515
30,0.06594333052635193,3.033135175704956,101.72897338867188,1.0763187529200686,-1.1233132374992085,-92.82112642421927,-2.7492478,0.08934028,8.865657,-8.215249,2.4103382,-4.5389876,-7.496782,17.74021,68.47341,-25.559256,-5.4250994,-16.672632,-2.0137901,9.649286,-26.223278,66.35992,27.124706,-5.552215,4.1023283,-1.9402515,5.078112,3.7925217,12.282327,-6.731397,-8.5357,-2.5289593,-6.6500583,-7.530665,13.484528,6.152234,-12.73716
