Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_pitch_joint,head_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_roll_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_roll_joint,right_ankle_pitch_joint
11,-0.7366911768913269,-2.009864091873169,102.5071029663086,-0.03407021369114229,-0.582828245533263,-97.54481326111495,-3.8624454,-0.119133994,13.471113,-11.594355,5.0088544,-5.6630898,-8.961603,40.14056,65.26131,-19.781267,-3.496717,-6.390715,-5.822331,8.885141,-17.286375,68.053764,10.143131,-2.3663247,-1.0951978,2.8979907,5.152221,19.015265,15.721756,-7.1534977,-13.625827,0.34412205,-4.492163,-8.932827,14.384554,6.144541,-13.787779
12,-0.7566913962364197,-2.0140018463134766,102.50843811035156,-0.0393370097797826,-0.33638426078645783,-97.17177869577229,-4.0295863,-0.16208005,13.5024605,-11.90958,4.9186835,-5.7094164,-9.06866,40.07283,65.13359,-19.5713,-3.3835802,-6.3282948,-6.2265167,9.058957,-17.30321,68.58811,9.479021,-2.5703838,-1.051543,2.0766158,5.252616,18.309448,16.34351,-7.058714,-13.796222,0.18151635,-4.4758353,-9.256767,14.298029,6.147382,-13.785775
13,-0.7690561413764954,-2.0218961238861084,102.50495910644531,-0.08349757001315727,-0.08669364527631222,-96.70462267960693,-4.240522,-0.16515188,13.5643,-12.241871,4.843459,-5.775698,-9.169269,39.9907,65.06479,-19.33375,-3.3273358,-6.318653,-6.693713,9.225527,-17.306547,69.17322,8.930048,-2.5654128,-0.99195033,1.0448296,5.4401493,17.552158,17.248436,-6.887389,-13.969502,0.08750357,-4.41428,-9.712074,14.135121,6.1532946,-13.758744
14,-0.7832258939743042,-2.014848232269287,102.49928283691406,-0.15296338286607175,0.17183048891452116,-96.15635051485997,-4.482229,-0.14759974,13.659185,-12.61436,4.7647066,-5.8437815,-9.286534,39.876686,64.99241,-19.076632,-3.3054006,-6.331034,-7.226098,9.419228,-17.296207,69.81139,8.42252,-2.4302907,-0.93409395,-0.19420274,5.708786,16.809473,18.431362,-6.6274385,-14.114377,0.020317724,-4.316918,-10.265131,13.927664,6.1555076,-13.712342
15,-0.7993941903114319,-1.9936641454696655,102.48248291015625,-0.24520180545994907,0.414720130544594,-95.57467388966721,-4.6912866,-0.09174721,13.773626,-12.9906845,4.6524324,-5.959689,-9.378176,39.785793,65.04398,-18.642183,-3.3207493,-6.3008833,-7.753958,9.567785,-17.2691,70.44375,8.02644,-2.223276,-0.8165513,-1.5183793,6.01798,16.154894,19.764217,-6.349717,-14.264429,-0.07145393,-4.196305,-10.830305,13.788093,6.155922,-13.697581
16,-0.8117725849151611,-1.9706388711929321,102.456787109375,-0.35494091104100417,0.6176007236948128,-95.00720504472929,-4.7881722,-0.0017961796,13.927707,-13.360471,4.4712114,-6.144229,-9.446588,39.73102,65.25953,-17.887465,-3.3862126,-6.138147,-8.243294,9.674419,-17.237452,71.00027,7.777467,-2.0171916,-0.6261179,-2.812013,6.3248515,15.613347,21.1285,-6.1579638,-14.492086,-0.14283688,-4.0602245,-11.380668,13.690671,6.162155,-13.706553
17,-0.8159521222114563,-1.9672185182571411,102.42341613769531,-0.4911395249131354,0.774748929176416,-94.45256939126884,-4.75605,0.113348916,14.175723,-13.862555,4.1670456,-6.419566,-9.54048,39.711124,65.610016,-16.628742,-3.5421703,-5.8227243,-8.774708,9.808354,-17.20006,71.52785,7.7338142,-1.8429012,-0.3805771,-4.085163,6.661086,15.275572,22.57057,-6.047895,-14.746212,-0.12054167,-3.8943095,-11.957125,13.553474,6.1823893,-13.713125
18,-0.8147456645965576,-1.9684324264526367,102.37638092041016,-0.6532156705391752,0.8998989889672564,-93.89009435104205,-4.655058,0.26398373,14.465584,-14.363701,3.8273227,-6.75931,-9.637832,39.754906,66.09694,-14.981271,-3.7477908,-5.40043,-9.248304,9.930928,-17.16064,71.93961,7.852297,-1.6083448,-0.06301838,-5.372319,7.043208,15.1169815,24.111282,-5.976487,-14.997165,-0.09512273,-3.7081444,-12.528729,13.484004,6.2108183,-13.760304
19,-0.8134891390800476,-1.9746896028518677,102.322509765625,-0.8255086230644582,0.9961907745870326,-93.3380336001203,-4.4969597,0.42660323,14.812791,-14.922409,3.4364643,-7.1330395,-9.8052435,39.98547,66.563866,-13.112899,-3.895812,-4.8556805,-9.656427,10.11307,-17.106527,72.21686,7.948645,-1.3912597,0.23844029,-6.5998626,7.4492054,15.169292,25.64432,-5.906895,-15.247084,-0.058682375,-3.5146751,-13.087704,13.458328,6.241562,-13.834429
20,-0.8147630095481873,-2.0097296237945557,102.26292419433594,-0.9921093846030486,1.066615867331635,-92.8147677024743,-4.2689805,0.6042985,15.168982,-15.461517,2.9873667,-7.5124154,-10.006975,40.424515,67.010544,-11.293989,-3.9034884,-4.199177,-9.964078,10.303423,-17.056744,72.38,7.875106,-1.2414929,0.51295453,-7.6859064,7.8572493,15.471192,27.0537,-5.800919,-15.49303,-0.009041286,-3.3327217,-13.618673,13.4858675,6.2745166,-13.94944
